dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
10. point,154.47517923601836,95.0,1.3,0.75,0.29,0.75,0.59,1.7,1.7,0.07,1.7,0.08,1.8,1.61,0.03,1.61,0.47,1.2,0.92,0.08,0.92,0.64,1.9,1.73,0.2,1.73,0.62,1.3,1.24,0.12,1.24,0.14,1.8,1.73,0.09,1.73,0.38,1.4,0.83,0.15,0.83,1.06,2.9,2.54,0.47,2.54,1.47,2.2,1.91,0.25,1.91,1.06,2.6,1.84,0.27,1.84,1.8,1.7,1.5,0.14,1.5,0.45
10. point,202.44276697377953,93.527,1.0,0.82,0.08,0.82,0.6,1.9,1.76,0.34,1.76,0.52,1.3,1.25,0.02,1.25,0.45,1.8,1.66,0.09,1.66,0.59,1.2,1.1,0.17,1.1,0.33,2.1,1.52,0.57,1.52,1.37,2.0,2.01,0.22,2.01,0.1,1.8,1.71,0.33,1.71,0.12,2.0,1.94,0.04,1.94,0.35,1.0,0.94,0.44,0.94,0.46,2.0,1.67,0.32,1.67,0.87,2.2,2.19,0.1,2.19,0.47
10. point,229.59180669178943,96.024,0.7,0.57,0.07,0.57,0.28,1.1,1.06,0.14,1.06,0.13,1.0,0.79,0.13,0.79,0.55,1.1,0.93,0.07,0.93,0.59,1.4,1.21,0.1,1.21,0.41,0.8,0.65,0.03,0.65,0.44,1.0,0.9,0.09,0.9,0.15,0.3,0.2,0.05,0.2,0.17,1.0,0.93,0.1,0.93,0.45,0.4,-0.32,0.02,-0.32,0.31,1.0,0.97,0.07,0.97,0.02,0.6,-0.57,0.14,-0.57,0.23
10. point,200.92783903680447,96.49,1.5,1.36,0.07,1.36,0.59,0.6,0.49,0.24,0.49,0.15,0.3,0.18,0.26,0.18,0.26,1.0,0.69,0.08,0.69,0.69,1.1,1.07,0.06,1.07,0.36,0.8,0.66,0.04,0.66,0.44,1.2,0.62,0.12,0.62,0.84,0.6,-0.17,0.16,-0.17,0.54,0.8,0.02,0.2,0.02,0.59,0.3,0.21,0.17,0.21,0.22,1.1,0.16,0.14,0.16,0.79,0.0,0.0,0.03,0.0,0.04
10. point,203.00164974699098,92.862,0.7,0.58,0.06,0.58,0.31,0.6,0.57,0.03,0.57,0.27,0.7,0.46,0.08,0.46,0.38,0.6,0.63,0.14,0.63,0.02,0.5,0.49,0.06,0.49,0.13,0.7,0.66,0.16,0.66,0.04,0.5,0.31,0.1,0.31,0.3,0.9,0.71,0.28,0.71,0.5,0.2,0.01,0.1,0.01,0.01,0.3,-0.16,0.17,-0.16,0.19,1.1,0.32,0.17,0.32,1.07,1.1,-0.28,0.15,-0.28,0.75
10. point,199.6607024429194,96.467,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.61,0.01,0.61,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06
10. point,204.9061211872403,97.412,0.9,0.92,0.27,0.92,0.15,1.0,1.01,0.01,1.01,0.1,1.1,1.09,0.12,1.09,0.19,1.3,1.25,0.26,1.25,0.12,0.6,0.53,0.2,0.53,0.24,0.7,0.47,0.1,0.47,0.51,0.6,0.0,0.21,0.0,0.17,0.6,0.52,0.14,0.52,0.08,0.4,0.3,0.02,0.3,0.12,0.4,-0.39,0.07,-0.39,0.21,0.5,0.41,0.06,0.41,0.24,0.1,-0.01,0.74,-0.01,0.12
10. point,217.91796277498557,100.647,1.0,0.66,0.26,0.66,0.55,0.9,0.42,0.27,0.42,0.33,0.7,0.18,0.24,0.18,0.68,2.6,-0.56,0.05,-0.56,2.26,0.8,-0.28,0.05,-0.28,0.76,0.7,-0.64,0.19,-0.64,0.22,1.8,0.12,0.11,0.12,1.77,0.9,0.51,0.18,0.51,0.66,0.6,-0.36,0.04,-0.36,0.42,1.1,-1.06,0.24,-1.06,0.35,0.5,-0.33,0.0,-0.33,0.4,0.9,-0.85,0.1,-0.85,0.0
10. point,206.5624953857791,98.283,1.7,0.41,0.31,0.41,1.63,1.0,0.95,0.08,0.95,0.3,0.8,-0.24,0.12,-0.24,0.32,2.2,0.16,0.16,0.16,2.12,0.4,0.12,0.21,0.12,0.36,1.2,-0.38,0.31,-0.38,1.07,1.0,0.29,0.05,0.29,0.81,1.3,-1.26,0.46,-1.26,0.38,0.8,-0.75,0.2,-0.75,0.14,1.0,-0.88,0.17,-0.88,0.14,0.5,0.2,0.01,0.2,0.44,1.3,-1.3,0.19,-1.3,0.3
10. point,213.7778515188138,98.229,1.1,-0.08,0.07,-0.08,1.02,0.2,-0.17,0.24,-0.17,0.06,0.5,-0.08,0.01,-0.08,0.35,1.0,0.05,0.32,0.05,0.74,0.6,0.41,0.46,0.41,0.38,1.5,-0.75,0.18,-0.75,1.31,0.8,-0.5,0.28,-0.5,0.55,1.1,0.13,0.1,0.13,1.04,0.8,-0.57,0.13,-0.57,0.44,1.4,-0.86,0.22,-0.86,1.0,0.2,0.09,0.07,0.09,0.03,0.7,-0.06,0.11,-0.06,0.64
10. point,210.46607945224807,98.496,1.0,-0.22,0.1,-0.22,1.0,0.4,-0.16,0.13,-0.16,0.34,0.7,0.09,0.03,0.09,0.67,0.6,-0.05,0.11,-0.05,0.62,1.2,-0.19,0.15,-0.19,1.2,0.9,-0.64,0.04,-0.64,0.34,1.1,-0.33,0.17,-0.33,1.04,1.0,-0.74,0.06,-0.74,0.59,0.4,-0.38,0.07,-0.38,0.17,0.7,-0.6,0.26,-0.6,0.4,0.9,-0.66,0.06,-0.66,0.17,1.9,-1.63,0.06,-1.63,0.93
10. point,236.9122613964925,98.957,1.0,-0.35,0.02,-0.35,0.86,0.6,-0.35,0.07,-0.35,0.14,0.6,0.37,0.02,0.37,0.45,1.3,-0.3,0.11,-0.3,1.23,0.8,0.61,0.03,0.61,0.49,0.6,-0.33,0.36,-0.33,0.47,1.2,0.72,0.05,0.72,0.94,1.2,0.64,0.09,0.64,1.04,0.9,0.6,0.07,0.6,0.63,1.2,-0.46,0.25,-0.46,1.08,0.7,-0.44,0.03,-0.44,0.49,1.0,-0.93,0.07,-0.93,0.3
10. point,203.28692112381455,96.373,1.4,0.43,0.02,0.43,1.26,0.9,-0.6,0.33,-0.6,0.23,0.6,-0.13,0.01,-0.13,0.59,0.7,0.52,0.06,0.52,0.48,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-0.94,0.48,-0.94,0.87,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.6,-0.29,0.06,-0.29,0.47
10. point,220.69527317094943,98.485,1.3,0.11,0.07,0.11,1.28,1.0,0.47,0.02,0.47,0.93,0.7,0.0,0.16,0.0,0.66,1.3,0.77,0.12,0.77,1.0,0.7,0.05,0.18,0.05,0.7,1.2,-0.54,0.14,-0.54,1.06,0.7,-0.13,0.27,-0.13,0.65,1.1,0.07,0.03,0.07,1.06,0.7,-0.17,0.13,-0.17,0.65,0.8,-0.43,0.04,-0.43,0.63,0.7,-0.45,0.02,-0.45,0.57,0.3,0.04,0.35,0.04,0.33
