Time,Position,Height above ground [m],X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
4.252,1.0,2.9,1.33,0.0,-0.18,1.6,-7.887,-6.896,0.836,3.2,1.565,-1.529,98.057,-15.354,99.253,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.8,0.35,0.33,0.35,1.73,1.6,1.49,0.21,1.49,0.58,1.2,1.17,0.03,1.17,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.07,0.1,-0.07,0.57,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,3.24,2.5600000000000005,1.44,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.1224999999999999,2.2201,1.3688999999999998,0.8281000000000001,0.1848999999999999,0.0049,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.9929,0.3364,0.0729,0.5625,0.1156,0.3248999999999999,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.1089,0.0440999999999999,0.0009,0.1521,0.0049,0.01,0.0289
4.302,2.1315789473684172,2.9052631578947365,2.5168421052631538,0.01,-0.3457894736842101,3.4789473684210366,-4.215157894736863,-2.6861052631579083,0.8251052631579139,6.126789473684202,3.1498947368420964,-2.9262631578947325,98.14402631578947,-11.731236842105261,98.84615789473683,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.8,0.35,0.33,0.35,1.73,1.6,1.49,0.21,1.49,0.58,1.2,1.17,0.03,1.17,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.07,0.1,-0.07,0.57,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,3.24,2.5600000000000005,1.44,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.1224999999999999,2.2201,1.3688999999999998,0.8281000000000001,0.1848999999999999,0.0049,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.9929,0.3364,0.0729,0.5625,0.1156,0.3248999999999999,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.1089,0.0440999999999999,0.0009,0.1521,0.0049,0.01,0.0289
4.351999999999999,3.4473684210526145,2.9623684210526307,3.8852631578947188,0.014473684210526142,-0.5081578947368398,9.447368421052548,3.3615263157893716,2.1419473684209893,-6.283789473684112,9.483342105263114,6.374473684210483,-4.528894736842084,98.4818947368421,-12.772710526315771,99.3095,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.8,0.35,0.33,0.35,1.73,1.6,1.49,0.21,1.49,0.58,1.2,1.17,0.03,1.17,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.07,0.1,-0.07,0.57,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,3.24,2.5600000000000005,1.44,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.1224999999999999,2.2201,1.3688999999999998,0.8281000000000001,0.1848999999999999,0.0049,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.9929,0.3364,0.0729,0.5625,0.1156,0.3248999999999999,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.1089,0.0440999999999999,0.0009,0.1521,0.0049,0.01,0.0289
4.401999999999999,4.743589743589724,3.0346153846153836,5.225897435897416,0.02,-0.6766666666666641,15.669230769230676,10.471153846153747,6.628051282051218,-12.081871794871727,11.686897435897416,9.68446153846149,-6.377615384615354,98.49764102564103,-13.939897435897421,99.48092307692308,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.8,0.35,0.33,0.35,1.73,1.6,1.49,0.21,1.49,0.58,1.2,1.17,0.03,1.17,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.07,0.1,-0.07,0.57,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,3.24,2.5600000000000005,1.44,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.1224999999999999,2.2201,1.3688999999999998,0.8281000000000001,0.1848999999999999,0.0049,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.9929,0.3364,0.0729,0.5625,0.1156,0.3248999999999999,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.1089,0.0440999999999999,0.0009,0.1521,0.0049,0.01,0.0289
4.451999999999999,6.052631578947339,3.1131578947368403,6.5842105263157595,0.03,-0.8684210526315742,21.93157894736829,15.343421052631514,10.03789473684206,-11.345210526315851,9.543631578947421,13.190578947368353,-9.32710526315782,97.26247368421052,-14.477157894736788,98.33605263157894,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.6,0.23,0.2,0.23,1.58,1.7,1.54,0.14,1.54,0.62,1.1,1.03,0.17,1.03,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.06,0.14,-0.06,0.52,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,2.5600000000000005,2.89,1.2100000000000002,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.0529,2.3716,1.0609,0.8281000000000001,0.1848999999999999,0.0036,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.4964000000000004,0.3844,0.0729,0.5625,0.1156,0.2704,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.04,0.0196,0.0289,0.1521,0.0049,0.0196,0.0289
4.501999999999999,7.368421052631544,3.1921052631578926,7.9394736842104905,0.03368421052631544,-1.086315789473678,27.573684210526178,17.708736842105235,11.70736842105261,-7.730578947368576,7.382315789473726,16.042999999999935,-12.521526315789394,97.19147368421055,-16.39342105263156,98.56763157894738,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.6,0.23,0.2,0.23,1.58,1.7,1.54,0.14,1.54,0.62,1.1,1.03,0.17,1.03,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.06,0.14,-0.06,0.52,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,2.5600000000000005,2.89,1.2100000000000002,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.0529,2.3716,1.0609,0.8281000000000001,0.1848999999999999,0.0036,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.4964000000000004,0.3844,0.0729,0.5625,0.1156,0.2704,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.04,0.0196,0.0289,0.1521,0.0049,0.0196,0.0289
4.551999999999999,8.684210526315756,3.2778947368421028,9.287894736842071,0.04684210526315757,-1.323157894736836,32.49473684210515,18.252631578947366,12.218263157894732,-0.8651052631580898,5.530052631579,18.288473684210476,-15.40821052631572,96.50326315789476,-17.093210526315772,98.00915789473686,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.6,0.23,0.2,0.23,1.58,1.7,1.54,0.14,1.54,0.62,1.1,1.03,0.17,1.03,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.06,0.14,-0.06,0.52,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,2.5600000000000005,2.89,1.2100000000000002,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.0529,2.3716,1.0609,0.8281000000000001,0.1848999999999999,0.0036,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.4964000000000004,0.3844,0.0729,0.5625,0.1156,0.2704,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.04,0.0196,0.0289,0.1521,0.0049,0.0196,0.0289
4.6019999999999985,9.999999999999954,3.3799999999999963,10.629999999999953,0.05999999999999953,-1.5599999999999916,36.29999999999987,18.251,12.330999999999996,7.189999999999711,2.3000000000001273,19.908999999999946,-17.81699999999992,96.274,-18.416999999999945,98.02299999999998,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.6,0.23,0.2,0.23,1.58,1.7,1.54,0.14,1.54,0.62,1.1,1.03,0.17,1.03,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.06,0.14,-0.06,0.52,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,2.5600000000000005,2.89,1.2100000000000002,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.0529,2.3716,1.0609,0.8281000000000001,0.1848999999999999,0.0036,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.4964000000000004,0.3844,0.0729,0.5625,0.1156,0.2704,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.04,0.0196,0.0289,0.1521,0.0049,0.0196,0.0289
4.651999999999998,11.289473684210481,3.4860526315789433,11.95526315789469,0.07,-1.8178947368420961,37.94736842105258,17.713868421052652,11.805184210526335,13.17671052631558,-0.824236842105153,20.356447368421037,-18.92178947368417,96.1631052631579,-19.0830789473684,98.04063157894737,1.4,1.01,0.18,1.01,0.78,1.4,0.38,0.03,0.38,1.26,1.1,0.89,0.18,0.89,0.66,1.5,-0.13,0.02,-0.13,1.36,1.7,1.36,0.12,1.36,1.02,1.6,0.23,0.2,0.23,1.58,1.7,1.54,0.14,1.54,0.62,1.1,1.03,0.17,1.03,0.27,1.2,0.91,0.39,0.91,0.75,0.7,0.43,0.07,0.43,0.34,0.6,-0.06,0.14,-0.06,0.52,0.6,0.35,0.17,0.35,0.48,1.96,1.96,1.2100000000000002,2.25,2.89,2.5600000000000005,2.89,1.2100000000000002,1.44,0.4899999999999999,0.36,0.36,1.0201,0.1444,0.7921,0.0169,1.8496000000000004,0.0529,2.3716,1.0609,0.8281000000000001,0.1848999999999999,0.0036,0.1224999999999999,0.6084,1.5876,0.4356,1.8496000000000004,1.0404,2.4964000000000004,0.3844,0.0729,0.5625,0.1156,0.2704,0.2304,0.0324,0.0009,0.0324,0.0004,0.0144,0.04,0.0196,0.0289,0.1521,0.0049,0.0196,0.0289
4.701999999999998,12.605263157894692,3.610526315789469,13.297368421052585,0.07605263157894693,-2.0810526315789386,39.28421052631575,17.141184210526337,11.247263157894757,19.248157894736636,-4.029526315789363,20.725263157894727,-19.83444736842103,96.00152631578949,-19.67052631578946,97.99692105263158,1.3394736842105308,1.0039473684210531,0.13157894736842465,1.0039473684210531,0.7436842105263185,1.3394736842105308,0.3436842105263185,0.04210526315789384,0.3436842105263185,1.2418421052631592,1.1605263157894692,0.9142105263157877,0.19210526315789384,0.9142105263157877,0.6297368421052654,1.4394736842105307,-0.11184210526315924,0.03210526315789384,-0.11184210526315924,1.3357894736842124,1.7,1.3902631578947346,0.10184210526315923,1.3902631578947346,0.9594736842105308,1.5394736842105308,0.18763157894737156,0.15157894736842464,0.18763157894737156,1.5134210526315839,1.7,1.5702631578947346,0.10973684210526541,1.5702631578947346,0.626052631578947,0.9789473684210617,0.9452631578947431,0.2668421052631507,0.9452631578947431,0.27,1.2,0.91,0.39,0.91,0.7863157894736815,0.7,0.41789473684210615,0.07,0.41789473684210615,0.34,0.6,-0.053947368421053084,0.15815789473684078,-0.053947368421053084,0.49578947368421233,0.6,0.35,0.17,0.35,0.48,1.7965789473684333,1.7965789473684333,1.3492105263157792,2.074473684210539,2.89,2.372368421052646,2.89,0.9678947368421233,1.44,0.4899999999999999,0.36,0.36,1.0079342105263167,0.11897894736842293,0.8361631578947336,0.012723684210526625,1.933428947368415,0.03637631578947491,2.466323684210519,0.8982052631579068,0.8281000000000001,0.17473157894736907,0.0029342105263158386,0.1224999999999999,0.5539263157894777,1.5423868421052664,0.3971657894736871,1.7847157894736894,0.9229789473684298,2.293334210526331,0.39196578947368366,0.0729,0.6191526315789433,0.1156,0.24618947368421232,0.2304,0.018842105263158902,0.0018684210526315071,0.03699999999999966,0.0011263157894736305,0.01058684210526344,0.024505263157895887,0.012639473684211042,0.07732105263157535,0.1521,0.0049,0.025228947368420636,0.0289
