Time,Position,Height above ground [m],X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
4.368,1.0,2.85,1.33,-0.02,-0.24,4.2,-13.561,-12.123,1.799,5.043,2.25,-2.05,99.468,-14.18,100.483,0.8,0.62,0.19,0.62,0.55,1.1,0.83,0.02,0.83,0.71,0.9,-0.1,0.09,-0.1,0.87,1.7,-0.27,0.25,-0.27,1.7,0.3,-0.05,0.4,-0.05,0.03,2.8,-1.57,0.39,-1.57,2.32,0.8,0.16,0.23,0.16,0.61,1.2,-0.5,0.08,-0.5,1.09,1.1,-0.52,0.06,-0.52,0.89,1.5,-0.16,0.17,-0.16,1.53,0.1,0.0,0.08,0.0,0.08,1.2,-1.1,0.31,-1.1,0.01,0.6400000000000001,1.2100000000000002,0.81,2.89,0.09,7.839999999999999,0.6400000000000001,1.44,1.2100000000000002,2.25,0.01,1.44,0.3844,0.6889,0.01,0.0729,0.0025,2.4649,0.0256,0.25,0.2704,0.0256,0.0,1.2100000000000002,0.3025,0.5041,0.7569,2.89,0.0009,5.3824,0.3721,1.1881000000000002,0.7921,2.3409,0.0064,0.0001,0.0361,0.0004,0.0081,0.0625,0.16,0.1521,0.0529,0.0064,0.0036,0.0289,0.0064,0.0961
4.418,2.3157894736842204,2.8531578947368423,2.6984210526315895,-0.033157894736842206,-0.42736842105263306,7.38947368421055,-12.73599999999997,-8.443999999999956,-1.3072105263157876,8.355000000000029,3.6237894736842216,-3.8870526315789604,97.40484210526316,-14.814684210526323,98.53,0.8,0.6294736842105266,0.17736842105263118,0.6294736842105266,0.534210526315789,1.068421052631578,0.7099999999999962,0.04842105263157983,0.7099999999999962,0.7636842105263174,0.9,-0.11578947368421103,0.08052631578947339,-0.11578947368421103,0.8826315789473689,1.7,-0.19736842105262933,0.25947368421052663,-0.19736842105262933,1.6968421052631577,0.2368421052631559,-0.06263157894736882,0.41578947368421104,-0.06263157894736882,0.020526315789473386,2.8,-1.5763157894736846,0.3710526315789468,-1.5763157894736846,2.3168421052631576,0.8315789473684221,0.19157894736842204,0.17947368421052476,0.19157894736842204,0.6321052631578954,1.168421052631578,-0.4810526315789468,0.10526315789473763,-0.4810526315789468,1.0710526315789468,1.1,-0.5263157894736844,0.05368421052631559,-0.5263157894736844,0.8931578947368423,1.5,-0.13789473684210457,0.18894736842105322,-0.13789473684210457,1.5078947368421045,0.1,0.0,0.06736842105263119,0.0,0.0768421052631578,1.263157894736844,-1.1505263157894754,0.3321052631578954,-1.1505263157894754,0.038421052631579834,0.6400000000000001,1.1436842105263139,0.81,2.89,0.06473684210526237,7.839999999999999,0.6936842105263176,1.3673684210526293,1.2100000000000002,2.25,0.01,1.6042105263157946,0.3964315789473688,0.5352999999999952,0.013947368421052753,0.05038421052631509,0.004268421052631634,2.4848578947368427,0.03886315789473726,0.23218947368420997,0.27709473684210545,0.020073684210526146,0.0,1.3292421052631618,0.2859210526315784,0.5894578947368447,0.7793842105263166,2.879294736842105,0.0006157894736842016,5.3677789473684205,0.4006157894736851,1.1479315789473672,0.7977526315789476,2.2748052631578926,0.005926315789473669,0.0032263157894737815,0.0318052631578946,0.004094736842105378,0.006678947368421008,0.0675210526315791,0.17342105263157936,0.1384578947368417,0.037742105263157424,0.012463157894737033,0.002968421052631559,0.03647894736842129,0.004884210526315743,0.11135263157894784
4.468,3.6315789473684172,2.8789473684210525,4.06052631578947,-0.04631578947368418,-0.6247368421052626,10.678947368421042,-8.914789473684221,-2.6253157894737007,-1.0664210526315796,12.251210526315777,5.137684210526311,-5.631842105263153,97.61605263157894,-15.73773684210526,98.88315789473684,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1,0.6400000000000001,1.0,0.81,2.89,0.01,7.839999999999999,0.81,1.2100000000000002,1.2100000000000002,2.25,0.01,1.96,0.4225,0.2025,0.0225,0.0016,0.0081,2.5281,0.0676,0.1936,0.2916,0.0081,0.0,1.5876,0.25,0.7744,0.8281000000000001,2.8561,0.0,5.3361,0.4624000000000001,1.0609,0.81,2.1316,0.0049,0.01,0.0225,0.0121,0.0036,0.0784,0.2025,0.1089,0.0049,0.0256,0.0016,0.0529,0.0016,0.1444
4.518,4.947368421052636,2.918421052631579,5.415789473684216,-0.059473684210526366,-0.8221052631578954,13.684210526315802,-4.815368421052616,2.7933684210526506,-1.0463684210526318,13.508684210526317,6.648578947368426,-7.064526315789479,97.94594736842106,-16.148526315789475,99.27573684210526,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1,0.6400000000000001,1.0,0.81,2.89,0.01,7.839999999999999,0.81,1.2100000000000002,1.2100000000000002,2.25,0.01,1.96,0.4225,0.2025,0.0225,0.0016,0.0081,2.5281,0.0676,0.1936,0.2916,0.0081,0.0,1.5876,0.25,0.7744,0.8281000000000001,2.8561,0.0,5.3361,0.4624000000000001,1.0609,0.81,2.1316,0.0049,0.01,0.0225,0.0121,0.0036,0.0784,0.2025,0.1089,0.0049,0.0256,0.0016,0.0529,0.0016,0.1444
4.568,6.289473684210511,2.9744736842105253,6.798157894736827,-0.0828947368421051,-1.049210526315787,16.307894736842073,-0.2922631578947871,7.659710526315735,-0.9700263157894818,11.14350000000002,8.246315789473666,-8.145973684210512,98.52521052631577,-16.850921052631552,99.96692105263156,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1,0.6400000000000001,1.0,0.81,2.89,0.01,7.839999999999999,0.81,1.2100000000000002,1.2100000000000002,2.25,0.01,1.96,0.4225,0.2025,0.0225,0.0016,0.0081,2.5281,0.0676,0.1936,0.2916,0.0081,0.0,1.5876,0.25,0.7744,0.8281000000000001,2.8561,0.0,5.3361,0.4624000000000001,1.0609,0.81,2.1316,0.0049,0.01,0.0225,0.0121,0.0036,0.0784,0.2025,0.1089,0.0049,0.0256,0.0016,0.0529,0.0016,0.1444
4.617999999999999,7.621621621621615,3.0348648648648644,8.15783783783783,-0.09621621621621615,-1.294324324324323,19.229729729729716,2.575432432432426,10.386324324324322,0.4031891891891777,8.39854054054056,9.986540540540531,-9.377675675675668,98.9262972972973,-18.869864864864855,100.72005405405405,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1,0.6400000000000001,1.0,0.81,2.89,0.01,7.839999999999999,0.81,1.2100000000000002,1.2100000000000002,2.25,0.01,1.96,0.4225,0.2025,0.0225,0.0016,0.0081,2.5281,0.0676,0.1936,0.2916,0.0081,0.0,1.5876,0.25,0.7744,0.8281000000000001,2.8561,0.0,5.3361,0.4624000000000001,1.0609,0.81,2.1316,0.0049,0.01,0.0225,0.0121,0.0036,0.0784,0.2025,0.1089,0.0049,0.0256,0.0016,0.0529,0.0016,0.1444
4.667999999999999,8.972972972972965,3.0889189189189183,9.532432432432424,-0.11945945945945928,-1.5743243243243226,22.337837837837817,3.464459459459454,10.474216216216217,2.707891891891876,4.469837837837865,11.831027027027016,-10.661297297297288,98.9528918918919,-20.39997297297296,101.042,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1,0.6400000000000001,1.0,0.81,2.89,0.01,7.839999999999999,0.81,1.2100000000000002,1.2100000000000002,2.25,0.01,1.96,0.4225,0.2025,0.0225,0.0016,0.0081,2.5281,0.0676,0.1936,0.2916,0.0081,0.0,1.5876,0.25,0.7744,0.8281000000000001,2.8561,0.0,5.3361,0.4624000000000001,1.0609,0.81,2.1316,0.0049,0.01,0.0225,0.0121,0.0036,0.0784,0.2025,0.1089,0.0049,0.0256,0.0016,0.0529,0.0016,0.1444
4.717999999999999,10.324324324324289,3.1562162162162144,10.907567567567533,-0.1332432432432429,-1.8613513513513436,25.54324324324315,3.7701891891892014,9.572675675675736,5.049513513513453,-0.15872972972958221,13.710135135135085,-12.027324324324285,98.84005405405406,-21.74148648648646,101.21178378378379,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1,0.6400000000000001,1.0,0.81,2.89,0.01,7.839999999999999,0.81,1.2100000000000002,1.2100000000000002,2.25,0.01,1.96,0.4225,0.2025,0.0225,0.0016,0.0081,2.5281,0.0676,0.1936,0.2916,0.0081,0.0,1.5876,0.25,0.7744,0.8281000000000001,2.8561,0.0,5.3361,0.4624000000000001,1.0609,0.81,2.1316,0.0049,0.01,0.0225,0.0121,0.0036,0.0784,0.2025,0.1089,0.0049,0.0256,0.0016,0.0529,0.0016,0.1444
4.767999999999999,11.675675675675638,3.223783783783782,12.272432432432394,-0.15351351351351278,-2.165405405405397,28.718918918918842,3.658702702702696,7.630783783783827,8.044108108108007,-5.778324324324172,15.383783783783745,-13.502324324324285,98.54613513513515,-22.648243243243222,101.1225945945946,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1,0.6400000000000001,1.0,0.81,2.89,0.01,7.839999999999999,0.81,1.2100000000000002,1.2100000000000002,2.25,0.01,1.96,0.4225,0.2025,0.0225,0.0016,0.0081,2.5281,0.0676,0.1936,0.2916,0.0081,0.0,1.5876,0.25,0.7744,0.8281000000000001,2.8561,0.0,5.3361,0.4624000000000001,1.0609,0.81,2.1316,0.0049,0.01,0.0225,0.0121,0.0036,0.0784,0.2025,0.1089,0.0049,0.0256,0.0016,0.0529,0.0016,0.1444
4.817999999999999,13.054054054054024,3.3032432432432413,13.654594594594563,-0.1816216216216207,-2.493513513513506,31.054054054054024,3.9725135135135083,6.247918918918941,11.807837837837761,-9.806459459459427,16.405405405405396,-14.927378378378352,98.48018918918919,-23.559621621621595,101.26205405405405,0.8,0.65,0.15,0.65,0.5,1.0,0.45,0.11,0.45,0.88,0.9,-0.15,0.06,-0.15,0.91,1.7,-0.04,0.28,-0.04,1.69,0.1,-0.09,0.45,-0.09,0.0,2.8,-1.59,0.33,-1.59,2.31,0.9,0.26,0.07,0.26,0.68,1.1,-0.44,0.16,-0.44,1.03,1.1,-0.54,0.04,-0.54,0.9,1.5,-0.09,0.23,-0.09,1.46,0.1,0.0,0.04,0.0,0.07,1.4,-1.26,0.38,-1.26,0.1,0.6400000000000001,1.0,0.81,2.89,0.01,7.839999999999999,0.81,1.2100000000000002,1.2100000000000002,2.25,0.01,1.96,0.4225,0.2025,0.0225,0.0016,0.0081,2.5281,0.0676,0.1936,0.2916,0.0081,0.0,1.5876,0.25,0.7744,0.8281000000000001,2.8561,0.0,5.3361,0.4624000000000001,1.0609,0.81,2.1316,0.0049,0.01,0.0225,0.0121,0.0036,0.0784,0.2025,0.1089,0.0049,0.0256,0.0016,0.0529,0.0016,0.1444
