dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
65. point,185.05998405922335,94.799,1.6,1.57,0.01,1.57,0.29,0.7,0.66,0.13,0.66,0.3,1.0,0.94,0.08,0.94,0.15,0.7,0.6,0.1,0.6,0.39,1.3,1.23,0.07,1.23,0.1,1.0,0.98,0.03,0.98,0.1,0.8,0.62,0.15,0.62,0.47,0.4,-0.12,0.09,-0.12,0.14,0.9,-0.48,0.16,-0.48,0.8,0.6,0.06,0.03,0.06,0.44,0.6,-0.02,0.17,-0.02,0.52,0.7,-0.26,0.15,-0.26,0.61
65. point,165.4204334415794,91.724,1.4,1.41,0.21,1.41,0.07,0.6,0.58,0.09,0.58,0.28,0.6,0.25,0.09,0.25,0.23,1.2,1.14,0.15,1.14,0.46,0.9,0.63,0.01,0.63,0.57,0.9,0.75,0.15,0.75,0.41,0.6,0.26,0.04,0.26,0.51,0.6,0.49,0.13,0.49,0.07,1.4,0.71,0.19,0.71,1.25,0.5,0.23,0.05,0.23,0.05,0.7,-0.05,0.06,-0.05,0.67,0.3,0.11,0.45,0.11,0.11
65. point,117.90960859912987,85.767,1.5,1.47,0.13,1.47,0.2,1.5,1.41,0.0,1.41,0.22,1.4,1.34,0.16,1.34,0.19,1.5,1.39,0.15,1.39,0.45,1.6,1.48,0.11,1.48,0.3,2.6,2.36,0.06,2.36,1.17,2.1,2.02,0.09,2.02,0.65,2.7,2.64,0.18,2.64,0.35,2.6,2.36,0.26,2.36,0.96,0.8,0.77,0.31,0.77,0.11,2.2,0.95,0.1,0.95,1.95,0.8,0.81,0.5,0.81,0.06
65. point,212.84268509864276,88.479,2.0,2.03,0.48,2.03,0.02,2.2,2.08,0.13,2.08,0.45,2.5,2.4,0.5,2.4,0.44,1.8,1.72,0.03,1.72,0.65,1.5,1.49,0.26,1.49,0.15,1.8,1.65,0.14,1.65,0.8,2.4,2.39,0.1,2.39,0.19,2.3,1.96,0.28,1.96,1.2,1.8,1.72,0.16,1.72,0.35,1.9,1.86,0.26,1.86,0.18,2.0,1.78,0.16,1.78,0.71,1.3,1.18,0.18,1.18,0.58
65. point,194.77093520338195,92.33,1.2,0.97,0.16,0.97,0.07,0.6,0.31,0.15,0.31,0.51,1.4,1.26,0.04,1.26,0.52,0.8,0.62,0.02,0.62,0.41,1.2,1.11,0.44,1.11,0.49,1.2,1.12,0.2,1.12,0.4,1.3,1.17,0.55,1.17,0.36,1.2,1.18,0.06,1.18,0.24,2.2,2.08,0.05,2.08,0.58,1.7,1.41,0.55,1.41,0.97,2.5,2.03,0.33,2.03,1.35,3.0,2.99,0.26,2.99,0.36
65. point,172.05544629566367,91.509,0.9,0.73,0.02,0.73,0.05,0.9,0.81,0.19,0.81,0.17,0.9,0.71,0.16,0.71,0.48,1.2,0.81,0.11,0.81,0.82,1.8,1.74,0.12,1.74,0.3,1.3,0.85,0.12,0.85,0.96,2.1,1.79,0.19,1.79,1.15,2.0,1.45,0.17,1.45,1.36,1.1,0.92,0.05,0.92,0.61,1.1,0.74,0.04,0.74,0.86,1.0,0.82,0.24,0.82,0.44,0.4,0.12,0.44,0.12,0.34
65. point,195.01349312291188,84.38,2.4,2.26,0.28,2.26,0.51,1.1,0.71,0.27,0.71,0.75,1.9,1.87,0.48,1.87,0.08,1.4,1.18,0.25,1.18,0.77,1.3,1.3,0.2,1.3,0.32,1.8,1.76,0.05,1.76,0.26,1.9,1.75,0.26,1.75,0.07,1.4,1.3,0.21,1.3,0.44,1.2,1.22,0.1,1.22,0.13,1.5,1.17,0.14,1.17,1.0,1.4,1.3,0.03,1.3,0.63,1.5,1.34,0.18,1.34,0.77
65. point,154.47517923601836,98.295,1.1,0.85,0.1,0.85,0.49,1.7,1.7,0.04,1.7,0.09,1.7,1.66,0.16,1.66,0.34,1.3,0.97,0.11,0.97,0.83,2.1,1.99,0.07,1.99,0.57,1.2,1.06,0.1,1.06,0.52,2.0,1.93,0.19,1.93,0.33,1.6,1.29,0.28,1.29,0.81,2.4,1.93,0.18,1.93,1.38,2.1,1.71,0.07,1.71,1.21,2.2,1.9,0.19,1.9,1.17,1.4,1.04,0.32,1.04,0.09
65. point,202.44276697377953,90.994,1.0,0.84,0.01,0.84,0.57,1.9,1.73,0.07,1.73,0.5,1.5,1.47,0.15,1.47,0.43,1.6,1.38,0.16,1.38,0.75,1.5,1.47,0.14,1.47,0.26,2.3,1.38,0.38,1.38,1.81,2.0,1.99,0.11,1.99,0.14,1.5,1.43,0.0,1.43,0.25,1.9,1.91,0.04,1.91,0.06,1.1,1.05,0.09,1.05,0.27,2.1,1.74,0.05,1.74,0.8,2.2,2.17,0.0,2.17,0.57
65. point,229.59180669178943,94.277,0.8,0.64,0.02,0.64,0.33,1.1,1.07,0.02,1.07,0.14,1.0,0.75,0.1,0.75,0.61,0.9,0.85,0.2,0.85,0.1,1.1,1.02,0.19,1.02,0.34,1.1,0.83,0.22,0.83,0.7,0.8,0.63,0.1,0.63,0.14,0.2,-0.05,0.08,-0.05,0.18,1.1,0.88,0.09,0.88,0.58,0.5,-0.29,0.06,-0.29,0.4,0.9,0.72,0.04,0.72,0.09,0.7,-0.64,0.08,-0.64,0.15
