dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-1. point,196.2939583889428,102.999,0.8,0.21,0.07,0.21,0.67,0.9,0.87,0.27,0.87,0.03,1.7,1.57,0.05,1.57,0.52,2.4,1.63,0.16,1.63,1.74,1.6,1.01,0.02,1.01,1.21,1.4,0.87,0.01,0.87,0.99,1.0,-0.46,0.13,-0.46,0.83,1.6,-0.51,0.05,-0.51,1.49,1.0,-0.64,0.54,-0.64,0.53,2.3,-2.13,0.36,-2.13,0.84,0.8,0.32,0.06,0.32,0.68,1.5,-1.23,0.29,-1.23,0.76
-1. point,210.1301896444202,95.504,1.3,0.13,0.08,0.13,1.26,1.1,1.0,0.17,1.0,0.35,1.5,1.26,0.02,1.26,0.72,2.6,1.77,0.41,1.77,1.95,1.9,1.4,0.21,1.4,1.22,1.9,-0.03,0.41,-0.03,1.89,2.1,-0.91,0.18,-0.91,1.83,1.4,-0.41,0.07,-0.41,1.31,1.8,-0.16,0.1,-0.16,1.79,1.1,-0.96,0.08,-0.96,0.49,0.8,0.65,0.08,0.65,0.46,1.2,-0.93,0.1,-0.93,0.7
-1. point,191.08984405247705,101.734,0.4,0.12,0.18,0.12,0.34,0.1,-0.01,0.35,-0.01,0.07,0.3,0.32,0.15,0.32,0.05,0.5,-0.36,0.03,-0.36,0.27,0.6,-0.57,0.03,-0.57,0.28,0.6,-0.5,0.11,-0.5,0.36,0.4,0.26,0.26,0.26,0.13,0.8,-0.6,0.01,-0.6,0.3,0.4,-0.29,0.2,-0.29,0.22,0.8,-0.69,0.32,-0.69,0.05,0.5,0.14,0.02,0.14,0.27,1.5,-1.18,0.01,-1.18,0.12
-1. point,185.18171913015607,92.889,0.2,-0.15,0.29,-0.15,0.15,1.4,-1.03,0.34,-1.03,0.94,0.7,-0.32,0.13,-0.32,0.48,2.5,1.78,0.47,1.78,1.65,1.8,1.1,0.41,1.1,1.31,2.1,-1.09,0.06,-1.09,1.84,2.0,-0.07,0.17,-0.07,1.9,2.2,-1.75,0.06,-1.75,1.24,1.5,-1.14,0.32,-1.14,0.98,2.4,-1.82,0.05,-1.82,1.48,1.0,-0.72,0.18,-0.72,0.44,0.7,0.51,0.11,0.51,0.12
-1. point,171.8737126497243,92.69,0.8,-0.44,0.22,-0.44,0.65,1.8,-1.49,0.08,-1.49,0.9,1.0,-0.1,0.06,-0.1,0.94,1.7,-1.7,0.26,-1.7,0.26,1.2,-0.12,0.0,-0.12,1.15,0.6,-0.44,0.4,-0.44,0.11,1.4,0.48,0.28,0.48,1.11,1.0,0.43,0.46,0.43,0.94,1.4,0.04,0.03,0.04,1.18,0.2,0.18,0.04,0.18,0.1,1.0,0.73,0.02,0.73,0.25,1.6,-0.67,0.13,-0.67,1.38
-1. point,209.02252964692585,98.571,0.7,0.45,0.04,0.45,0.46,1.8,1.48,0.1,1.48,0.72,1.2,0.88,0.13,0.88,0.82,0.9,-0.09,0.35,-0.09,0.87,1.2,0.6,0.06,0.6,1.02,0.8,-0.64,0.08,-0.64,0.45,1.3,-0.7,0.19,-0.7,1.1,0.8,-0.19,0.15,-0.19,0.61,1.3,0.43,0.04,0.43,1.11,1.1,-1.1,0.05,-1.1,0.22,0.6,0.37,0.21,0.37,0.33,1.7,-0.98,0.0,-0.98,0.95
-1. point,186.48818166307484,96.178,0.2,-0.05,0.11,-0.05,0.15,0.4,-0.01,0.16,-0.01,0.37,0.9,0.68,0.0,0.68,0.27,2.3,-0.09,0.22,-0.09,2.22,0.3,-0.33,0.16,-0.33,0.03,0.7,-0.08,0.42,-0.08,0.52,1.4,0.08,0.06,0.08,1.1,1.0,-0.97,0.15,-0.97,0.06,0.7,-0.33,0.13,-0.33,0.07,0.6,-0.61,0.07,-0.61,0.1,1.2,-0.63,0.13,-0.63,0.52,0.4,-0.24,0.13,-0.24,0.11
-1. point,181.35469500401692,94.628,1.4,1.42,0.08,1.42,0.17,1.3,1.28,0.2,1.28,0.1,1.0,1.02,0.1,1.02,0.02,1.4,1.34,0.08,1.34,0.18,1.2,1.2,0.02,1.2,0.18,0.8,0.71,0.31,0.71,0.04,0.5,0.44,0.02,0.44,0.26,1.0,0.76,0.09,0.76,0.5,0.7,0.19,0.09,0.19,0.65,0.5,-0.21,0.06,-0.21,0.06,0.9,-0.64,0.16,-0.64,0.29,0.5,0.47,0.02,0.47,0.27
-1. point,186.14512026910617,93.583,2.8,2.64,0.04,2.64,0.35,2.3,2.24,0.07,2.24,0.14,2.1,2.11,0.03,2.11,0.38,1.7,1.65,0.04,1.65,0.14,2.2,1.95,0.0,1.95,0.89,2.4,2.22,0.5,2.22,0.99,2.3,2.13,0.08,2.13,0.76,1.9,1.9,0.11,1.9,0.11,1.6,1.46,0.04,1.46,0.51,1.4,1.4,0.29,1.4,0.12,1.2,0.58,0.13,0.58,0.98,1.1,0.59,0.01,0.59,0.78
-1. point,138.3992850415059,86.748,0.4,-0.07,0.08,-0.07,0.38,0.2,0.16,0.12,0.16,0.06,0.3,0.27,0.02,0.27,0.21,0.4,0.36,0.01,0.36,0.15,0.7,0.08,0.18,0.08,0.71,0.7,0.62,0.02,0.62,0.16,1.5,0.93,0.09,0.93,0.75,0.5,0.27,0.06,0.27,0.34,0.9,0.13,0.08,0.13,0.8,0.3,0.26,0.2,0.26,0.15,0.9,-0.82,0.06,-0.82,0.13,0.3,0.27,0.02,0.27,0.01
-1. point,185.05998405922335,102.801,1.6,1.56,0.01,1.56,0.05,0.8,0.7,0.04,0.7,0.43,1.0,0.92,0.09,0.92,0.02,0.6,0.47,0.06,0.47,0.34,1.2,1.13,0.05,1.13,0.39,1.0,0.92,0.07,0.92,0.26,1.1,0.76,0.17,0.76,0.74,0.2,-0.16,0.11,-0.16,0.02,0.9,-0.49,0.04,-0.49,0.79,0.4,-0.21,0.2,-0.21,0.06,0.8,0.29,0.15,0.29,0.77,0.4,-0.32,0.26,-0.32,0.23
-1. point,165.4204334415794,89.967,1.5,1.43,0.04,1.43,0.11,0.8,0.77,0.04,0.77,0.19,1.0,0.31,0.22,0.31,0.25,1.2,1.04,0.01,1.04,0.32,1.0,0.66,0.01,0.66,0.68,0.8,0.72,0.0,0.72,0.36,0.6,0.26,0.02,0.26,0.5,0.8,0.67,0.02,0.67,0.34,1.4,0.64,0.1,0.64,1.21,0.4,0.06,0.05,0.06,0.19,0.6,-0.03,0.03,-0.03,0.34,0.5,0.5,0.07,0.5,0.14
-1. point,117.90960859912987,82.307,1.8,1.61,0.17,1.61,0.61,1.5,1.42,0.07,1.42,0.25,1.5,1.4,0.11,1.4,0.14,2.0,1.72,0.35,1.72,1.01,1.9,1.85,0.17,1.85,0.06,2.5,2.32,0.12,2.32,0.82,2.1,1.77,0.02,1.77,1.07,2.5,2.48,0.31,2.48,0.32,2.7,2.56,0.3,2.56,0.81,0.8,0.7,0.04,0.7,0.37,2.1,1.07,0.01,1.07,1.82,1.3,1.14,0.12,1.14,0.55
-1. point,212.84268509864276,97.866,1.8,1.73,0.19,1.73,0.1,1.8,1.64,0.18,1.64,0.25,2.6,2.36,0.14,2.36,0.72,1.6,1.49,0.06,1.49,0.61,1.3,1.23,0.02,1.23,0.26,1.7,1.57,0.04,1.57,0.57,2.5,2.47,0.03,2.47,0.24,2.1,1.81,0.05,1.81,1.01,1.5,1.45,0.07,1.45,0.42,1.7,1.65,0.25,1.65,0.32,1.3,1.29,0.39,1.29,0.3,2.3,2.22,0.34,2.22,0.29
-1. point,194.77093520338195,94.208,0.8,0.68,0.28,0.68,0.3,0.7,0.31,0.05,0.31,0.59,0.9,0.77,0.27,0.77,0.35,0.8,0.58,0.0,0.58,0.39,1.3,1.13,0.02,1.13,0.57,1.9,1.89,0.3,1.89,0.02,1.0,0.81,0.13,0.81,0.1,1.3,1.27,0.13,1.27,0.23,2.0,1.95,0.0,1.95,0.13,1.5,1.39,0.23,1.39,0.43,1.9,1.64,0.57,1.64,0.27,2.2,2.03,0.35,2.03,0.15
-1. point,172.05544629566367,89.307,0.8,0.79,0.06,0.79,0.25,1.3,1.22,0.3,1.22,0.17,1.0,0.89,0.05,0.89,0.32,1.7,1.49,0.38,1.49,0.73,1.7,1.62,0.14,1.62,0.45,1.6,1.1,0.31,1.1,1.13,1.9,1.69,0.2,1.69,0.85,1.8,1.46,0.16,1.46,1.03,1.3,0.97,0.15,0.97,0.83,1.0,0.58,0.07,0.58,0.81,0.8,0.76,0.1,0.76,0.1,1.0,0.62,0.45,0.62,0.72
-1. point,195.01349312291188,83.209,2.2,2.09,0.17,2.09,0.33,1.0,0.69,0.09,0.69,0.61,2.2,2.06,0.15,2.06,0.46,1.1,0.83,0.13,0.83,0.71,1.4,0.98,0.45,0.98,0.99,1.2,1.12,0.46,1.12,0.22,1.9,1.85,0.12,1.85,0.5,1.8,1.6,0.12,1.6,0.74,1.4,1.35,0.19,1.35,0.09,1.6,1.17,0.0,1.17,1.1,2.0,1.69,0.07,1.69,1.02,1.7,1.67,0.23,1.67,0.49
-1. point,154.47517923601836,104.044,1.5,1.36,0.18,1.36,0.41,2.0,1.94,0.07,1.94,0.34,1.2,1.15,0.35,1.15,0.04,1.4,1.15,0.17,1.15,0.75,1.9,1.76,0.15,1.76,0.57,1.1,1.1,0.09,1.1,0.15,2.3,2.22,0.36,2.22,0.44,1.2,0.65,0.21,0.65,0.79,2.9,2.82,0.04,2.82,0.68,2.5,2.08,0.2,2.08,1.26,1.8,1.28,0.33,1.28,1.04,2.4,2.33,0.76,2.33,0.72
-1. point,202.44276697377953,96.887,1.0,0.9,0.01,0.9,0.46,1.6,1.55,0.12,1.55,0.38,1.3,1.24,0.18,1.24,0.44,1.5,1.3,0.12,1.3,0.63,1.6,1.5,0.1,1.5,0.33,1.8,1.29,0.43,1.29,1.21,1.4,1.41,0.44,1.41,0.01,1.6,1.45,0.13,1.45,0.65,1.6,1.56,0.18,1.56,0.01,1.4,1.15,0.32,1.15,0.8,2.0,1.85,0.17,1.85,0.52,2.0,1.93,0.06,1.93,0.45
-1. point,229.59180669178943,96.774,0.8,0.67,0.03,0.67,0.46,0.9,0.83,0.16,0.83,0.29,1.3,1.26,0.07,1.26,0.32,1.0,0.94,0.04,0.94,0.08,0.9,0.79,0.08,0.79,0.47,0.5,0.41,0.37,0.41,0.19,0.7,0.67,0.07,0.67,0.16,0.9,0.71,0.42,0.71,0.54,0.7,0.56,0.29,0.56,0.1,0.2,-0.01,0.04,-0.01,0.19,0.6,0.5,0.2,0.5,0.28,0.6,-0.54,0.01,-0.54,0.23
