dict_id,length,Speed hor. [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
1. point,196.2939583889428,99.152,0.5,0.29,0.15,0.29,0.41,1.4,1.35,0.26,1.35,0.13,1.7,1.47,0.1,1.47,0.68,1.6,0.96,0.03,0.96,1.3,1.9,0.67,0.13,0.67,1.76,1.8,1.08,0.09,1.08,1.49,0.8,-0.32,0.01,-0.32,0.7,1.7,-0.35,0.16,-0.35,1.56,2.0,-1.81,0.47,-1.81,0.88,1.5,-1.25,0.24,-1.25,0.8,1.3,-0.29,0.07,-0.29,1.22,1.8,-1.2,0.14,-1.2,1.19
1. point,210.1301896444202,96.493,1.1,0.24,0.15,0.24,1.0,1.1,0.66,0.03,0.66,0.84,1.3,1.02,0.1,1.02,0.64,1.6,1.26,0.05,1.26,0.86,2.5,1.74,0.16,1.74,1.6,2.3,0.41,0.32,0.41,2.25,1.8,0.84,0.42,0.84,1.64,1.8,-0.5,0.11,-0.5,1.74,2.0,-0.2,0.07,-0.2,1.85,1.3,-0.82,0.23,-0.82,0.93,0.9,0.75,0.3,0.75,0.34,1.0,-0.65,0.02,-0.65,0.7
1. point,191.08984405247705,95.984,0.8,0.75,0.03,0.75,0.19,0.8,-0.44,0.02,-0.44,0.65,0.2,0.04,0.03,0.04,0.22,0.7,-0.63,0.02,-0.63,0.32,0.6,-0.49,0.13,-0.49,0.32,0.8,-0.67,0.0,-0.67,0.41,0.1,-0.08,0.32,-0.08,0.11,0.7,-0.7,0.01,-0.7,0.01,0.9,-0.41,0.08,-0.41,0.64,1.2,-1.02,0.22,-1.02,0.07,0.3,0.21,0.11,0.21,0.21,1.5,-1.31,0.43,-1.31,0.01
1. point,185.18171913015607,97.794,0.7,-0.16,0.06,-0.16,0.43,0.9,-0.76,0.22,-0.76,0.53,0.6,-0.22,0.06,-0.22,0.5,1.8,1.64,0.33,1.64,0.56,3.2,1.55,0.31,1.55,2.65,2.1,-1.89,0.02,-1.89,0.85,1.9,1.22,0.26,1.22,1.47,2.5,-1.65,0.02,-1.65,1.83,2.4,-2.07,0.3,-2.07,1.03,1.5,-1.51,0.06,-1.51,0.26,1.0,-0.72,0.21,-0.72,0.59,0.4,0.1,0.18,0.1,0.34
1. point,171.8737126497243,96.722,1.4,-0.82,0.27,-0.82,0.72,2.0,-1.09,0.22,-1.09,1.62,0.9,-0.19,0.0,-0.19,0.87,2.0,-1.38,0.46,-1.38,1.08,1.1,-0.4,0.06,-0.4,0.99,0.6,-0.54,0.0,-0.54,0.27,1.5,0.41,0.01,0.41,1.36,2.1,-1.67,0.04,-1.67,1.28,1.2,0.57,0.3,0.57,1.08,0.2,-0.03,0.17,-0.03,0.21,0.9,0.7,0.05,0.7,0.52,1.4,-1.29,0.19,-1.29,0.46
1. point,209.02252964692585,97.544,0.7,0.51,0.15,0.51,0.42,2.0,1.91,0.13,1.91,0.53,1.4,0.81,0.08,0.81,1.08,1.3,0.52,0.1,0.52,1.19,0.9,0.09,0.01,0.09,0.89,0.7,-0.6,0.3,-0.6,0.28,1.2,0.22,0.17,0.22,1.21,1.6,0.06,0.76,0.06,0.93,1.0,0.02,0.01,0.02,0.96,1.6,-1.27,0.28,-1.27,0.75,0.5,-0.37,0.18,-0.37,0.3,2.2,0.32,0.51,0.32,1.67
1. point,186.48818166307484,98.011,0.4,-0.24,0.14,-0.24,0.24,0.6,-0.47,0.13,-0.47,0.3,1.1,0.81,0.04,0.81,0.56,1.2,0.55,0.41,0.55,1.04,0.5,-0.24,0.06,-0.24,0.08,1.4,-0.73,0.0,-0.73,1.22,0.8,-0.14,0.12,-0.14,0.45,0.6,-0.41,0.07,-0.41,0.39,0.7,-0.41,0.04,-0.41,0.56,0.8,-0.75,0.21,-0.75,0.3,1.2,-1.03,0.4,-1.03,0.09,0.3,-0.01,0.34,-0.01,0.21
1. point,181.35469500401692,96.826,1.7,1.68,0.1,1.68,0.29,1.7,1.61,0.2,1.61,0.15,1.2,1.17,0.07,1.17,0.16,1.4,1.37,0.07,1.37,0.15,1.0,0.92,0.07,0.92,0.44,1.1,1.1,0.19,1.1,0.06,0.8,0.48,0.07,0.48,0.64,0.6,0.31,0.06,0.31,0.48,0.8,-0.21,0.02,-0.21,0.74,0.7,0.13,0.06,0.13,0.5,0.9,0.53,0.14,0.53,0.71,0.6,0.44,0.14,0.44,0.22
1. point,186.14512026910617,95.297,2.6,2.55,0.49,2.55,0.55,1.8,1.83,0.36,1.83,0.06,2.0,1.96,0.25,1.96,0.28,1.7,1.71,0.03,1.71,0.13,1.8,1.62,0.01,1.62,0.71,1.9,1.68,0.04,1.68,0.95,2.6,2.6,0.05,2.6,0.38,2.4,2.24,0.05,2.24,0.86,1.6,1.49,0.06,1.49,0.7,1.0,0.95,0.09,0.95,0.17,0.9,0.54,0.03,0.54,0.72,1.7,0.9,0.1,0.9,1.44
1. point,138.3992850415059,96.242,0.3,-0.22,0.06,-0.22,0.19,0.3,-0.06,0.02,-0.06,0.27,0.4,0.03,0.12,0.03,0.38,0.2,0.11,0.44,0.11,0.2,1.2,0.35,0.21,0.35,1.16,0.6,0.52,0.09,0.52,0.14,2.0,1.29,0.18,1.29,0.7,0.8,0.62,0.0,0.62,0.45,1.0,0.46,0.22,0.46,0.92,0.6,0.5,0.07,0.5,0.38,1.0,-0.04,0.09,-0.04,0.74,0.4,0.27,0.04,0.27,0.07
1. point,185.05998405922335,97.065,1.6,1.63,0.11,1.63,0.12,0.9,0.72,0.06,0.72,0.46,0.9,0.89,0.03,0.89,0.12,0.8,0.67,0.16,0.67,0.37,1.1,0.98,0.26,0.98,0.28,0.7,0.73,0.31,0.73,0.13,1.1,0.77,0.05,0.77,0.74,0.2,-0.08,0.03,-0.08,0.06,0.8,-0.27,0.09,-0.27,0.71,0.6,-0.02,0.03,-0.02,0.48,0.3,0.17,0.2,0.17,0.19,0.9,-0.05,0.07,-0.05,0.87
1. point,165.4204334415794,97.19,1.2,1.18,0.06,1.18,0.03,0.9,0.78,0.13,0.78,0.45,0.5,-0.05,0.05,-0.05,0.06,1.0,0.87,0.21,0.87,0.46,0.9,0.73,0.11,0.73,0.55,0.6,0.54,0.12,0.54,0.3,0.6,0.14,0.08,0.14,0.56,0.9,0.82,0.13,0.82,0.1,1.8,0.61,0.18,0.61,1.67,0.5,0.29,0.11,0.29,0.18,0.6,0.02,0.04,0.02,0.62,0.8,0.75,0.21,0.75,0.09
1. point,117.90960859912987,96.056,1.6,1.42,0.07,1.42,0.61,1.5,1.41,0.09,1.41,0.18,1.7,1.51,0.4,1.51,0.43,1.7,1.71,0.07,1.71,0.01,1.4,1.28,0.0,1.28,0.52,2.6,2.44,0.2,2.44,0.87,1.8,1.66,0.21,1.66,0.71,3.0,2.96,0.29,2.96,0.33,2.1,1.89,0.29,1.89,0.8,1.2,1.13,0.43,1.13,0.13,2.1,0.97,0.07,0.97,1.88,1.4,1.19,0.13,1.19,0.04
1. point,212.84268509864276,95.228,1.2,1.14,0.2,1.14,0.09,2.0,1.94,0.04,1.94,0.36,1.9,1.81,0.05,1.81,0.26,1.9,1.65,0.2,1.65,0.82,0.9,0.88,0.44,0.88,0.2,2.1,1.85,0.37,1.85,1.04,2.4,2.38,0.23,2.38,0.1,2.1,1.77,0.04,1.77,1.08,2.2,2.11,0.33,2.11,0.54,1.9,1.78,0.14,1.78,0.74,2.1,2.01,0.04,2.01,0.53,1.6,1.37,0.03,1.37,0.75
1. point,194.77093520338195,94.876,0.9,0.75,0.32,0.75,0.17,0.8,0.32,0.11,0.32,0.69,1.3,1.29,0.21,1.29,0.32,0.8,0.55,0.05,0.55,0.56,1.7,1.37,0.37,1.37,0.99,1.5,1.51,0.02,1.51,0.12,2.4,2.29,0.22,2.29,0.6,1.4,1.31,0.16,1.31,0.33,2.0,2.0,0.19,2.0,0.34,0.6,0.33,0.82,0.33,0.48,2.1,1.77,0.11,1.77,1.04,2.7,2.6,0.06,2.6,0.64
1. point,172.05544629566367,95.484,0.9,0.72,0.22,0.72,0.13,0.5,0.5,0.27,0.5,0.19,1.0,0.91,0.28,0.91,0.36,1.4,0.9,0.06,0.9,1.07,1.5,1.39,0.07,1.39,0.55,1.2,0.71,0.11,0.71,0.93,2.1,1.67,0.27,1.67,1.2,1.9,1.33,0.44,1.33,1.36,1.2,0.75,0.06,0.75,0.86,1.2,0.83,0.11,0.83,0.8,1.2,0.81,0.26,0.81,0.93,0.9,0.68,0.02,0.68,0.52
1. point,195.01349312291188,97.097,1.9,1.84,0.26,1.84,0.36,0.8,0.53,0.12,0.53,0.61,2.4,2.39,0.2,2.39,0.34,1.7,1.51,0.18,1.51,0.72,1.5,1.06,0.18,1.06,0.96,1.9,1.86,0.27,1.86,0.3,2.2,2.11,0.13,2.11,0.58,1.7,1.15,0.23,1.15,1.09,1.3,1.24,0.25,1.24,0.24,1.9,1.29,0.14,1.29,1.25,1.4,1.32,0.18,1.32,0.45,1.3,1.18,0.12,1.18,0.6
1. point,154.47517923601836,95.447,1.4,0.93,0.41,0.93,0.45,1.7,1.7,0.06,1.7,0.01,1.9,1.61,0.04,1.61,0.72,1.2,0.92,0.09,0.92,0.61,2.1,1.94,0.05,1.94,0.67,1.3,1.27,0.07,1.27,0.25,1.8,1.75,0.09,1.75,0.41,1.4,0.85,0.15,0.85,1.02,2.7,2.3,0.34,2.3,1.45,2.1,1.9,0.24,1.9,0.87,2.7,2.02,0.45,2.02,1.85,1.7,1.48,0.23,1.48,0.39
1. point,202.44276697377953,94.902,1.0,0.82,0.08,0.82,0.6,2.0,1.82,0.41,1.82,0.53,1.3,1.26,0.01,1.26,0.43,1.8,1.66,0.07,1.66,0.58,1.3,1.1,0.15,1.1,0.44,2.0,1.54,0.56,1.54,1.26,2.0,1.96,0.17,1.96,0.04,1.7,1.56,0.24,1.56,0.1,2.0,1.95,0.08,1.95,0.29,1.1,1.02,0.42,1.02,0.46,2.0,1.68,0.3,1.68,0.9,2.3,2.19,0.11,2.19,0.52
1. point,229.59180669178943,99.026,0.7,0.6,0.1,0.6,0.26,1.2,1.17,0.08,1.17,0.03,1.1,0.85,0.02,0.85,0.65,1.2,0.93,0.14,0.93,0.69,1.4,1.23,0.11,1.23,0.44,0.7,0.6,0.16,0.6,0.4,1.1,0.97,0.17,0.97,0.1,0.4,0.22,0.05,0.22,0.21,1.0,0.92,0.12,0.92,0.42,0.4,-0.19,0.09,-0.19,0.3,0.9,0.76,0.04,0.76,0.1,0.7,-0.62,0.19,-0.62,0.17
1. point,200.92783903680447,95.569,1.6,1.33,0.16,1.33,0.9,0.6,0.45,0.37,0.45,0.21,0.4,0.23,0.26,0.23,0.28,1.0,0.66,0.12,0.66,0.73,1.0,0.92,0.04,0.92,0.47,0.8,0.69,0.02,0.69,0.45,1.2,0.65,0.04,0.65,0.76,0.7,-0.19,0.12,-0.19,0.6,0.8,0.01,0.19,0.01,0.59,0.3,0.15,0.2,0.15,0.22,1.0,0.16,0.12,0.16,0.79,0.1,0.0,0.02,0.0,0.05
1. point,203.00164974699098,94.284,0.7,0.57,0.04,0.57,0.31,0.6,0.51,0.04,0.51,0.19,0.6,0.38,0.14,0.38,0.42,0.6,0.56,0.27,0.56,0.0,0.6,0.55,0.16,0.55,0.21,0.7,0.71,0.09,0.71,0.03,0.4,0.3,0.11,0.3,0.32,0.8,0.64,0.23,0.64,0.47,0.2,-0.05,0.1,-0.05,0.03,0.3,-0.21,0.14,-0.21,0.2,1.1,0.42,0.25,0.42,0.99,1.1,-0.28,0.15,-0.28,0.75
1. point,199.6607024429194,96.93,0.9,0.8,0.16,0.8,0.5,1.2,1.14,0.03,1.14,0.35,0.7,0.63,0.02,0.63,0.35,0.7,0.67,0.1,0.67,0.15,1.5,1.38,0.07,1.38,0.23,1.4,0.79,0.12,0.79,1.1,0.7,0.69,0.28,0.69,0.25,1.0,0.54,0.04,0.54,0.83,0.8,0.26,0.19,0.26,0.7,0.2,0.02,0.07,0.02,0.24,0.6,0.21,0.13,0.21,0.11,0.4,-0.35,0.15,-0.35,0.07
1. point,204.9061211872403,96.534,0.7,0.68,0.05,0.68,0.17,1.0,0.96,0.06,0.96,0.04,1.1,1.08,0.14,1.08,0.24,1.1,1.05,0.1,1.05,0.15,0.7,0.65,0.1,0.65,0.24,0.7,0.41,0.14,0.41,0.55,0.7,0.17,0.13,0.17,0.11,0.5,0.46,0.13,0.46,0.04,0.4,0.35,0.05,0.35,0.06,0.4,-0.37,0.06,-0.37,0.22,0.4,0.41,0.01,0.41,0.1,0.6,-0.39,0.47,-0.39,0.31
1. point,217.91796277498557,103.768,1.3,0.39,0.01,0.39,1.1,0.5,0.29,0.09,0.29,0.29,0.8,0.12,0.19,0.12,0.82,2.7,-1.04,0.29,-1.04,2.33,0.8,-0.44,0.05,-0.44,0.66,0.6,-0.58,0.09,-0.58,0.18,1.8,0.28,0.16,0.28,1.65,0.8,0.2,0.5,0.2,0.51,0.5,-0.31,0.01,-0.31,0.24,1.2,-1.05,0.34,-1.05,0.35,0.6,-0.33,0.04,-0.33,0.44,0.8,-0.8,0.1,-0.8,0.11
1. point,206.5624953857791,98.624,1.7,0.3,0.36,0.3,1.65,1.1,0.82,0.0,0.82,0.39,0.7,-0.1,0.03,-0.1,0.35,2.2,0.09,0.13,0.09,2.13,0.2,0.03,0.36,0.03,0.24,1.1,-0.34,0.3,-0.34,1.06,1.1,0.3,0.05,0.3,0.94,1.4,-1.27,0.46,-1.27,0.46,0.9,-0.82,0.11,-0.82,0.19,1.0,-0.88,0.16,-0.88,0.11,0.5,0.21,0.03,0.21,0.45,1.3,-1.27,0.17,-1.27,0.27
1. point,213.7778515188138,97.848,1.1,-0.09,0.01,-0.09,1.05,0.3,-0.26,0.2,-0.26,0.1,0.6,-0.02,0.08,-0.02,0.34,1.0,-0.08,0.32,-0.08,0.69,1.1,0.43,0.05,0.43,0.88,1.3,-0.67,0.43,-0.67,1.11,0.8,-0.4,0.26,-0.4,0.6,1.1,0.16,0.22,0.16,1.0,0.9,-0.66,0.2,-0.66,0.43,1.4,-0.89,0.23,-0.89,1.02,0.2,0.03,0.08,0.03,0.08,0.7,0.02,0.05,0.02,0.72
1. point,210.46607945224807,97.597,1.1,-0.11,0.07,-0.11,1.06,0.4,-0.18,0.15,-0.18,0.34,0.6,0.1,0.04,0.1,0.62,0.7,-0.07,0.1,-0.07,0.63,1.1,-0.22,0.1,-0.22,1.09,0.9,-0.53,0.02,-0.53,0.21,1.1,-0.25,0.2,-0.25,1.05,1.0,-0.94,0.09,-0.94,0.29,0.5,-0.39,0.07,-0.39,0.17,0.8,-0.63,0.27,-0.63,0.43,0.9,-0.68,0.06,-0.68,0.34,1.9,-1.66,0.06,-1.66,0.98
1. point,236.9122613964925,96.566,1.0,-0.35,0.01,-0.35,0.9,0.6,-0.32,0.04,-0.32,0.17,0.6,0.38,0.0,0.38,0.46,1.3,-0.38,0.14,-0.38,1.21,0.8,0.6,0.06,0.6,0.48,0.7,-0.32,0.35,-0.32,0.52,1.1,0.71,0.11,0.71,0.87,1.3,0.57,0.11,0.57,1.07,0.8,0.57,0.0,0.57,0.58,1.2,-0.43,0.24,-0.43,1.14,0.7,-0.45,0.05,-0.45,0.5,1.0,-0.92,0.09,-0.92,0.31
1. point,203.28692112381455,97.045,1.5,0.36,0.01,0.36,1.36,0.8,-0.59,0.26,-0.59,0.25,0.6,-0.12,0.01,-0.12,0.58,0.7,0.54,0.02,0.54,0.43,0.7,0.42,0.1,0.42,0.5,1.2,0.04,0.16,0.04,1.14,1.8,0.14,0.19,0.14,1.8,1.4,-0.76,0.45,-0.76,0.95,0.4,-0.12,0.1,-0.12,0.28,0.8,-0.51,0.0,-0.51,0.57,0.3,-0.07,0.16,-0.07,0.17,0.6,-0.31,0.09,-0.31,0.5
1. point,220.69527317094943,100.803,1.3,0.16,0.09,0.16,1.29,1.2,0.23,0.24,0.23,1.14,0.8,-0.03,0.08,-0.03,0.75,1.3,0.87,0.26,0.87,0.97,0.8,0.11,0.14,0.11,0.74,1.3,-0.49,0.17,-0.49,1.14,0.8,-0.31,0.15,-0.31,0.78,1.0,0.17,0.06,0.17,1.03,0.8,-0.21,0.11,-0.21,0.67,0.9,-0.55,0.03,-0.55,0.64,0.7,-0.45,0.01,-0.45,0.55,0.5,-0.15,0.38,-0.15,0.24
1. point,205.8739577994264,97.755,1.2,0.02,0.03,0.02,1.21,0.8,-0.12,0.13,-0.12,0.23,0.9,0.48,0.13,0.48,0.76,3.0,-0.35,0.17,-0.35,2.72,1.1,0.18,0.21,0.18,1.03,0.9,0.31,0.3,0.31,0.61,1.1,0.14,0.38,0.14,1.04,2.8,-0.28,0.21,-0.28,2.73,1.8,-1.78,0.26,-1.78,0.12,0.9,-0.73,0.04,-0.73,0.49,0.6,-0.12,0.11,-0.12,0.09,0.7,-0.21,0.1,-0.21,0.65
1. point,194.86879355094288,97.848,0.7,0.3,0.4,0.3,0.62,0.7,0.26,0.14,0.26,0.61,0.9,-0.12,0.04,-0.12,0.77,0.9,0.55,0.32,0.55,0.66,1.4,0.1,0.27,0.1,1.1,1.5,0.3,0.35,0.3,1.43,2.0,-0.6,0.5,-0.6,1.93,0.8,-0.03,0.09,-0.03,0.67,1.7,0.09,0.02,0.09,1.61,1.0,0.3,0.41,0.3,0.85,0.2,-0.14,0.0,-0.14,0.02,0.9,-0.73,0.27,-0.73,0.57
1. point,215.26987643420992,98.185,0.9,0.22,0.11,0.22,0.8,0.6,0.47,0.2,0.47,0.3,0.9,0.6,0.17,0.6,0.46,2.0,1.14,0.8,1.14,1.58,2.4,0.6,1.02,0.6,2.31,2.9,-1.3,0.94,-1.3,2.63,1.4,0.02,0.34,0.02,1.41,2.0,-0.37,0.18,-0.37,1.91,0.5,-0.23,0.13,-0.23,0.46,0.9,-0.56,0.15,-0.56,0.72,0.8,-0.73,0.05,-0.73,0.31,1.2,-1.19,0.02,-1.19,0.27
1. point,199.6093377074329,98.226,1.0,0.43,0.12,0.43,0.87,0.8,-0.78,0.06,-0.78,0.23,0.9,0.03,0.06,0.03,0.91,0.9,0.3,0.43,0.3,0.86,1.2,0.88,0.03,0.88,0.7,2.1,0.28,0.36,0.28,2.1,2.2,1.31,0.17,1.31,1.81,1.1,-0.41,0.1,-0.41,0.93,1.3,-0.82,0.23,-0.82,0.97,0.2,0.1,0.3,0.1,0.09,0.6,-0.24,0.11,-0.24,0.56,0.2,0.16,0.01,0.16,0.17
1. point,208.9123495631601,97.171,0.9,0.09,0.06,0.09,0.93,0.5,-0.23,0.05,-0.23,0.43,0.6,0.38,0.05,0.38,0.34,0.8,0.37,0.25,0.37,0.55,0.9,0.13,0.02,0.13,0.92,1.2,-0.9,0.0,-0.9,0.53,1.2,-0.72,0.11,-0.72,0.81,1.3,-1.03,0.37,-1.03,0.74,0.8,-0.78,0.07,-0.78,0.28,1.0,-1.05,0.12,-1.05,0.01,0.6,-0.34,0.06,-0.34,0.51,0.3,-0.28,0.05,-0.28,0.1
1. point,196.51867341298637,97.378,1.1,-0.37,0.09,-0.37,0.95,1.4,0.17,0.44,0.17,1.04,0.6,0.11,0.07,0.11,0.56,0.8,-0.56,0.04,-0.56,0.5,0.8,0.43,0.13,0.43,0.64,0.8,-0.73,0.21,-0.73,0.01,0.8,0.11,0.48,0.11,0.78,1.5,-0.54,0.14,-0.54,1.4,0.7,-0.27,0.09,-0.27,0.65,0.4,-0.34,0.02,-0.34,0.17,0.9,-0.24,0.04,-0.24,0.5,0.6,0.15,0.15,0.15,0.54
1. point,222.08788102910975,99.349,1.1,-0.02,0.12,-0.02,0.99,0.3,-0.11,0.06,-0.11,0.32,0.9,0.51,0.01,0.51,0.66,1.3,0.38,0.17,0.38,1.26,0.8,0.39,0.06,0.39,0.7,0.7,-0.19,0.18,-0.19,0.56,1.0,0.33,0.0,0.33,0.98,1.4,0.59,0.09,0.59,1.28,0.5,0.26,0.13,0.26,0.2,0.5,0.34,0.02,0.34,0.21,0.3,0.04,0.02,0.04,0.15,1.1,-1.13,0.19,-1.13,0.14
1. point,197.5338943067746,99.245,1.3,0.08,0.08,0.08,1.32,0.6,-0.5,0.19,-0.5,0.39,1.4,0.02,0.53,0.02,0.94,1.9,-1.37,0.54,-1.37,1.39,1.9,-0.84,0.58,-0.84,1.02,1.8,-1.19,0.26,-1.19,1.31,1.3,-1.22,0.02,-1.22,0.52,2.0,-1.34,0.08,-1.34,1.5,1.2,-0.16,0.09,-0.16,1.16,1.4,-1.31,0.32,-1.31,0.46,0.8,0.05,0.12,0.05,0.5,0.8,-0.75,0.1,-0.75,0.23
