Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-59.78,,0.0,-54.87,0.0,22.25,,,,,,,,0.0,0.0,0.0,1.4,1.33,0.06,1.33,0.36,1.5,0.73,0.1,0.73,1.29,2.0,1.83,0.01,1.83,0.11,1.2,0.57,0.07,0.57,0.89,2.4,2.02,0.11,2.02,1.27,1.7,1.32,0.26,1.32,0.87,2.0,1.96,0.19,1.96,0.43,2.2,2.1,0.22,2.1,0.41,2.7,2.66,0.42,2.66,0.04,2.1,1.93,0.45,1.93,0.56,1.4,1.4,0.23,1.4,0.14,2.1,2.09,0.71,2.09,0.02
0.0,2.93,2.235,0.02,0.0,-0.0,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.169,-19.566,98.139,1.5,1.31,0.05,1.31,0.68,1.4,0.78,0.1,0.78,1.13,2.6,2.59,0.39,2.59,0.09,1.4,0.67,0.14,0.67,1.0,2.6,1.85,0.21,1.85,1.75,2.7,2.5,0.84,2.5,0.97,2.0,1.99,0.05,1.99,0.15,2.0,1.93,0.18,1.93,0.09,2.8,2.81,0.33,2.81,0.07,2.1,2.04,0.19,2.04,0.46,1.1,1.02,0.12,1.02,0.47,1.5,1.34,0.07,1.34,0.5
1.0,2.88,2.332,1.34,-0.0,-0.21,2.1,-11.078,-10.316,-1.425,3.386,1.028,-1.108,95.472,-10.26,96.023,1.5,1.31,0.05,1.31,0.68,1.4,0.78,0.1,0.78,1.13,2.6,2.59,0.39,2.59,0.09,1.4,0.67,0.14,0.67,1.0,2.6,1.85,0.21,1.85,1.75,2.7,2.5,0.84,2.5,0.97,2.0,1.99,0.05,1.99,0.15,2.0,1.93,0.18,1.93,0.09,2.8,2.81,0.33,2.81,0.07,2.1,2.04,0.19,2.04,0.46,1.1,1.02,0.12,1.02,0.47,1.5,1.34,0.07,1.34,0.5
2.0,2.9,2.324,2.38,0.0,-0.33,3.4,-9.267,-8.697,1.569,4.635,1.768,-1.695,94.296,-10.97,94.934,1.5,1.31,0.05,1.31,0.68,1.4,0.78,0.1,0.78,1.13,2.6,2.59,0.39,2.59,0.09,1.4,0.67,0.14,0.67,1.0,2.6,1.85,0.21,1.85,1.75,2.7,2.5,0.84,2.5,0.97,2.0,1.99,0.05,1.99,0.15,2.0,1.93,0.18,1.93,0.09,2.8,2.81,0.33,2.81,0.07,2.1,2.04,0.19,2.04,0.46,1.1,1.02,0.12,1.02,0.47,1.5,1.34,0.07,1.34,0.5
3.0,2.93,2.441,3.42,0.0,-0.45,7.0,-6.648,-6.725,-0.434,6.76,3.541,-3.492,95.632,-12.622,96.462,1.5,1.31,0.05,1.31,0.68,1.4,0.78,0.1,0.78,1.13,2.6,2.59,0.39,2.59,0.09,1.4,0.67,0.14,0.67,1.0,2.6,1.85,0.21,1.85,1.75,2.7,2.5,0.84,2.5,0.97,2.0,1.99,0.05,1.99,0.15,2.0,1.93,0.18,1.93,0.09,2.8,2.81,0.33,2.81,0.07,2.1,2.04,0.19,2.04,0.46,1.1,1.02,0.12,1.02,0.47,1.5,1.34,0.07,1.34,0.5
4.0,2.99,2.486,4.46,0.0,-0.58,10.6,-4.029,-4.754,-2.435,8.883,5.313,-5.288,96.967,-14.273,98.012,1.4,1.2,0.14,1.2,0.7,1.4,0.79,0.08,0.79,1.13,2.8,2.76,0.55,2.76,0.21,1.4,0.65,0.1,0.65,0.98,2.7,1.96,0.37,1.96,1.88,3.0,2.73,0.96,2.73,1.01,2.0,1.99,0.05,1.99,0.15,2.2,2.04,0.03,2.04,0.24,2.8,2.77,0.26,2.77,0.04,2.2,2.14,0.26,2.14,0.47,1.2,1.07,0.09,1.07,0.44,1.5,1.23,0.14,1.23,0.48
5.0,3.04,2.406,5.49,0.0,-0.72,15.1,-1.847,-3.492,-0.326,6.266,7.504,-7.608,97.234,-14.61,98.326,1.5,1.31,0.05,1.31,0.68,1.4,0.78,0.1,0.78,1.13,2.6,2.59,0.39,2.59,0.09,1.4,0.67,0.14,0.67,1.0,2.6,1.85,0.21,1.85,1.75,2.7,2.5,0.84,2.5,0.97,2.0,1.99,0.05,1.99,0.15,2.0,1.93,0.18,1.93,0.09,2.8,2.81,0.33,2.81,0.07,2.1,2.04,0.19,2.04,0.46,1.1,1.02,0.12,1.02,0.47,1.5,1.34,0.07,1.34,0.5
6.0,3.09,2.371,6.52,-0.0,-0.88,19.7,0.454,-2.493,2.715,1.943,9.711,-10.021,96.691,-15.086,97.861,1.5,1.31,0.05,1.31,0.68,1.4,0.78,0.1,0.78,1.13,2.6,2.59,0.39,2.59,0.09,1.4,0.67,0.14,0.67,1.0,2.6,1.85,0.21,1.85,1.75,2.7,2.5,0.84,2.5,0.97,2.0,1.99,0.05,1.99,0.15,2.0,1.93,0.18,1.93,0.09,2.8,2.81,0.33,2.81,0.07,2.1,2.04,0.19,2.04,0.46,1.1,1.02,0.12,1.02,0.47,1.5,1.34,0.07,1.34,0.5
7.0,3.14,2.601,7.55,-0.0,-1.05,23.3,3.616,-1.114,2.156,0.356,11.37,-11.912,95.8,-17.677,97.418,1.4,1.2,0.14,1.2,0.7,1.4,0.79,0.08,0.79,1.13,2.8,2.76,0.55,2.76,0.21,1.4,0.65,0.1,0.65,0.98,2.7,1.96,0.37,1.96,1.88,3.0,2.73,0.96,2.73,1.01,2.0,1.99,0.05,1.99,0.15,2.2,2.04,0.03,2.04,0.24,2.8,2.77,0.26,2.77,0.04,2.2,2.14,0.26,2.14,0.47,1.2,1.07,0.09,1.07,0.44,1.5,1.23,0.14,1.23,0.48
8.0,3.19,2.639,8.57,-0.0,-1.24,26.1,5.228,-0.623,-0.41,3.339,12.796,-13.3,96.377,-17.954,98.035,1.4,1.2,0.14,1.2,0.7,1.4,0.79,0.08,0.79,1.13,2.8,2.76,0.55,2.76,0.21,1.4,0.65,0.1,0.65,0.98,2.7,1.96,0.37,1.96,1.88,3.0,2.73,0.96,2.73,1.01,2.0,1.99,0.05,1.99,0.15,2.2,2.04,0.03,2.04,0.24,2.8,2.77,0.26,2.77,0.04,2.2,2.14,0.26,2.14,0.47,1.2,1.07,0.09,1.07,0.44,1.5,1.23,0.14,1.23,0.48
