Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-94.35,,0.103,-81.81,0.0,43.42,,,,,,,,0.0,0.0,0.0,1.4,0.3,0.31,0.3,1.36,0.7,-0.29,0.09,-0.29,0.55,1.0,0.03,0.09,0.03,0.97,0.6,0.41,0.21,0.41,0.06,1.1,0.81,0.65,0.81,0.2,1.7,0.53,0.64,0.53,1.65,2.7,1.26,0.71,1.26,2.39,2.5,-0.93,0.05,-0.93,2.19,1.6,-1.4,0.04,-1.4,0.47,1.0,-0.33,0.06,-0.33,0.87,0.9,0.59,0.06,0.59,0.43,1.5,-1.47,0.11,-1.47,0.33
0.0,2.93,4.116,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,97.939,-19.926,99.946,1.1,0.47,0.02,0.47,0.94,0.3,-0.22,0.17,-0.22,0.17,1.1,-0.07,0.04,-0.07,1.03,2.0,-0.45,0.73,-0.45,1.88,2.3,-0.02,0.71,-0.02,2.16,1.8,0.77,0.04,0.77,1.41,2.4,0.36,0.06,0.36,2.2,2.6,-1.06,0.07,-1.06,2.26,1.6,-1.45,0.12,-1.45,0.6,0.8,-0.17,0.13,-0.17,0.59,0.8,0.28,0.05,0.28,0.32,1.3,-1.25,0.09,-1.25,0.34
1.0,2.93,4.305,1.35,0.01,-0.15,3.3,-8.686,-8.489,-5.597,-3.917,1.792,-1.514,96.327,-10.509,96.901,1.3,0.35,0.2,0.35,1.17,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,0.9,-0.31,0.04,-0.31,0.59,0.8,0.3,0.04,0.3,0.35,1.2,-1.18,0.16,-1.18,0.31
2.0,2.97,4.343,2.39,0.02,-0.26,5.9,-4.875,-5.642,-3.194,-5.708,2.858,-3.067,98.244,-10.748,98.835,1.3,0.35,0.2,0.35,1.17,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,0.9,-0.31,0.04,-0.31,0.59,0.8,0.3,0.04,0.3,0.35,1.2,-1.18,0.16,-1.18,0.31
3.0,3.02,4.381,3.43,0.03,-0.37,9.8,1.337,-0.491,-3.513,-2.968,4.631,-5.159,98.233,-11.399,98.897,1.4,0.21,0.32,0.21,1.32,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,1.0,-0.45,0.04,-0.45,0.57,0.8,0.3,0.0,0.3,0.38,1.2,-1.18,0.16,-1.18,0.31
4.0,3.07,4.419,4.47,0.04,-0.5,14.3,6.856,3.915,-5.902,-1.063,6.722,-7.645,98.39,-12.91,99.237,1.4,0.21,0.32,0.21,1.32,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,1.0,-0.45,0.04,-0.45,0.57,0.8,0.3,0.0,0.3,0.38,1.2,-1.18,0.16,-1.18,0.31
5.0,3.12,4.457,5.5,0.05,-0.64,19.1,10.668,6.724,-8.991,-1.638,8.968,-10.337,99.113,-15.066,100.254,1.4,0.21,0.32,0.21,1.32,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,1.0,-0.45,0.04,-0.45,0.57,0.8,0.3,0.0,0.3,0.38,1.2,-1.18,0.16,-1.18,0.31
6.0,3.17,4.495,6.54,0.06,-0.8,23.4,13.007,8.855,-7.869,-3.731,11.292,-12.659,98.887,-16.295,100.225,1.4,0.21,0.32,0.21,1.32,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,1.0,-0.45,0.04,-0.45,0.57,0.8,0.3,0.0,0.3,0.38,1.2,-1.18,0.16,-1.18,0.31
7.0,3.23,4.532,7.57,0.07,-0.96,27.8,15.345,10.984,-6.748,-5.823,13.615,-14.981,98.662,-17.523,100.211,1.4,0.21,0.32,0.21,1.32,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,1.0,-0.45,0.04,-0.45,0.57,0.8,0.3,0.0,0.3,0.38,1.2,-1.18,0.16,-1.18,0.31
8.0,3.3,4.57,8.6,0.08,-1.13,31.6,16.682,12.495,-3.802,-7.631,15.704,-16.978,98.229,-17.785,99.833,1.4,0.21,0.32,0.21,1.32,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,1.0,-0.45,0.04,-0.45,0.57,0.8,0.3,0.0,0.3,0.38,1.2,-1.18,0.16,-1.18,0.31
9.0,3.37,4.608,9.62,0.1,-1.32,34.7,17.01,13.355,0.744,-9.556,17.479,-18.521,97.712,-17.536,99.283,1.4,0.21,0.32,0.21,1.32,0.3,-0.21,0.18,-0.21,0.13,1.1,-0.07,0.02,-0.07,1.05,2.0,-0.41,0.64,-0.41,1.9,2.2,-0.09,0.54,-0.09,2.08,1.6,0.74,0.18,0.74,1.24,2.5,0.3,0.15,0.3,2.4,2.6,-1.15,0.04,-1.15,2.17,1.5,-1.4,0.18,-1.4,0.55,1.0,-0.45,0.04,-0.45,0.57,0.8,0.3,0.0,0.3,0.38,1.2,-1.18,0.16,-1.18,0.31
10.0,3.44,4.645,10.65,0.11,-1.51,36.8,17.205,14.002,4.385,-13.376,18.854,-19.412,97.765,-19.365,99.675,1.4,0.21,0.32,0.21,1.32,0.2,-0.18,0.19,-0.18,0.08,1.1,-0.05,0.01,-0.05,1.09,1.9,-0.33,0.52,-0.33,1.87,2.1,0.03,0.42,0.03,2.06,1.4,0.65,0.35,0.65,1.14,2.5,0.37,0.11,0.37,2.37,2.6,-1.23,0.0,-1.23,2.08,1.5,-1.35,0.23,-1.35,0.52,1.1,-0.56,0.11,-0.56,0.57,0.7,0.27,0.02,0.27,0.47,1.2,-1.14,0.19,-1.14,0.28
