Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
,,0.009,-81.08,0.0,42.83,,,,,,,,0.0,0.0,0.0,0.8,0.77,0.04,0.77,0.04,1.1,1.02,0.26,1.02,0.26,0.9,0.79,0.3,0.79,0.39,1.0,0.93,0.07,0.93,0.3,0.7,0.49,0.1,0.49,0.54,1.0,0.77,0.11,0.77,0.29,0.9,0.27,0.06,0.27,0.5,0.4,0.35,0.07,0.35,0.11,0.5,0.39,0.02,0.39,0.31,0.4,-0.36,0.0,-0.36,0.21,0.5,0.48,0.02,0.48,0.07,1.2,-0.77,0.46,-0.77,0.64
0.0,2.93,4.453,0.04,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.534,-19.64,98.511,0.7,0.68,0.05,0.68,0.17,1.0,0.96,0.06,0.96,0.04,1.1,1.08,0.14,1.08,0.24,1.1,1.05,0.1,1.05,0.15,0.7,0.65,0.1,0.65,0.24,0.7,0.41,0.14,0.41,0.55,0.7,0.17,0.13,0.17,0.11,0.5,0.46,0.13,0.46,0.04,0.4,0.35,0.05,0.35,0.06,0.4,-0.37,0.06,-0.37,0.22,0.4,0.41,0.01,0.41,0.1,0.6,-0.39,0.47,-0.39,0.31
1.0,2.88,4.631,1.34,0.01,-0.2,2.2,-9.618,-8.018,-0.997,0.917,1.463,-0.745,94.549,-15.609,95.83,0.8,0.82,0.19,0.82,0.18,1.0,0.97,0.05,0.97,0.07,1.1,1.1,0.14,1.1,0.22,1.2,1.15,0.18,1.15,0.15,0.6,0.54,0.2,0.54,0.21,0.7,0.44,0.13,0.44,0.53,0.6,0.09,0.19,0.09,0.13,0.6,0.5,0.15,0.5,0.0,0.4,0.31,0.06,0.31,0.1,0.5,-0.39,0.08,-0.39,0.23,0.4,0.39,0.02,0.39,0.2,0.5,-0.3,0.52,-0.3,0.3
2.0,2.88,4.67,2.38,0.01,-0.35,4.1,-7.486,-4.699,-0.431,-0.634,2.715,-1.403,94.529,-12.859,95.4,0.8,0.82,0.19,0.82,0.18,1.0,0.97,0.05,0.97,0.07,1.1,1.1,0.14,1.1,0.22,1.2,1.15,0.18,1.15,0.15,0.6,0.54,0.2,0.54,0.21,0.7,0.44,0.13,0.44,0.53,0.6,0.09,0.19,0.09,0.13,0.6,0.5,0.15,0.5,0.0,0.4,0.31,0.06,0.31,0.1,0.5,-0.39,0.08,-0.39,0.23,0.4,0.39,0.02,0.39,0.2,0.5,-0.3,0.52,-0.3,0.3
3.0,2.91,4.709,3.41,0.01,-0.48,6.4,-3.983,-0.211,3.046,-6.888,4.167,-2.216,97.824,-11.215,98.465,0.8,0.82,0.19,0.82,0.18,1.0,0.97,0.05,0.97,0.07,1.1,1.1,0.14,1.1,0.22,1.2,1.15,0.18,1.15,0.15,0.6,0.54,0.2,0.54,0.21,0.7,0.44,0.13,0.44,0.53,0.6,0.09,0.19,0.09,0.13,0.6,0.5,0.15,0.5,0.0,0.4,0.31,0.06,0.31,0.1,0.5,-0.39,0.08,-0.39,0.23,0.4,0.39,0.02,0.39,0.2,0.5,-0.3,0.52,-0.3,0.3
4.0,2.95,4.747,4.45,0.01,-0.61,9.9,-0.284,4.202,4.675,-3.423,6.289,-3.647,98.151,-12.891,98.994,0.8,0.82,0.19,0.82,0.18,1.0,0.97,0.05,0.97,0.07,1.1,1.1,0.14,1.1,0.22,1.2,1.15,0.18,1.15,0.15,0.6,0.54,0.2,0.54,0.21,0.7,0.44,0.13,0.44,0.53,0.6,0.09,0.19,0.09,0.13,0.6,0.5,0.15,0.5,0.0,0.4,0.31,0.06,0.31,0.1,0.5,-0.39,0.08,-0.39,0.23,0.4,0.39,0.02,0.39,0.2,0.5,-0.3,0.52,-0.3,0.3
5.0,2.99,4.785,5.48,0.01,-0.77,14.5,1.649,7.093,7.207,-1.697,8.904,-5.607,98.094,-14.824,99.208,0.8,0.82,0.19,0.82,0.18,1.0,0.97,0.05,0.97,0.07,1.1,1.1,0.14,1.1,0.22,1.2,1.15,0.18,1.15,0.15,0.6,0.54,0.2,0.54,0.21,0.7,0.44,0.13,0.44,0.53,0.6,0.09,0.19,0.09,0.13,0.6,0.5,0.15,0.5,0.0,0.4,0.31,0.06,0.31,0.1,0.5,-0.39,0.08,-0.39,0.23,0.4,0.39,0.02,0.39,0.2,0.5,-0.3,0.52,-0.3,0.3
6.0,3.03,4.823,6.51,0.01,-0.93,19.3,2.773,8.974,8.868,-1.258,11.631,-7.822,97.913,-16.54,99.301,0.8,0.82,0.19,0.82,0.18,1.0,0.97,0.05,0.97,0.07,1.1,1.1,0.14,1.1,0.22,1.2,1.15,0.18,1.15,0.15,0.6,0.54,0.2,0.54,0.21,0.7,0.44,0.13,0.44,0.53,0.6,0.09,0.19,0.09,0.13,0.6,0.5,0.15,0.5,0.0,0.4,0.31,0.06,0.31,0.1,0.5,-0.39,0.08,-0.39,0.23,0.4,0.39,0.02,0.39,0.2,0.5,-0.3,0.52,-0.3,0.3
7.0,3.07,4.861,7.54,0.01,-1.11,24.1,3.713,10.215,8.635,-1.756,14.23,-10.112,97.774,-17.763,99.374,0.8,0.82,0.19,0.82,0.18,1.0,0.97,0.05,0.97,0.07,1.1,1.1,0.14,1.1,0.22,1.2,1.15,0.18,1.15,0.15,0.6,0.54,0.2,0.54,0.21,0.7,0.44,0.13,0.44,0.53,0.6,0.09,0.19,0.09,0.13,0.6,0.5,0.15,0.5,0.0,0.4,0.31,0.06,0.31,0.1,0.5,-0.39,0.08,-0.39,0.23,0.4,0.39,0.02,0.39,0.2,0.5,-0.3,0.52,-0.3,0.3
8.0,3.13,4.899,8.56,0.01,-1.29,28.9,4.653,11.455,8.401,-2.254,16.829,-12.401,97.634,-18.986,99.463,0.9,0.92,0.27,0.92,0.15,1.0,1.01,0.01,1.01,0.1,1.1,1.09,0.12,1.09,0.19,1.3,1.25,0.26,1.25,0.12,0.6,0.53,0.2,0.53,0.24,0.7,0.47,0.1,0.47,0.51,0.6,0.0,0.21,0.0,0.17,0.6,0.52,0.14,0.52,0.08,0.4,0.3,0.02,0.3,0.12,0.4,-0.39,0.07,-0.39,0.21,0.5,0.41,0.06,0.41,0.24,0.1,-0.01,0.74,-0.01,0.12
9.0,3.19,4.936,9.58,0.0,-1.49,31.5,4.766,11.404,9.624,-3.842,18.44,-14.362,97.412,-19.719,99.388,0.9,0.92,0.27,0.92,0.15,1.0,1.01,0.01,1.01,0.1,1.1,1.09,0.12,1.09,0.19,1.3,1.25,0.26,1.25,0.12,0.6,0.53,0.2,0.53,0.24,0.7,0.47,0.1,0.47,0.51,0.6,0.0,0.21,0.0,0.17,0.6,0.52,0.14,0.52,0.08,0.4,0.3,0.02,0.3,0.12,0.4,-0.39,0.07,-0.39,0.21,0.5,0.41,0.06,0.41,0.24,0.1,-0.01,0.74,-0.01,0.12
10.0,3.24,4.831,10.6,-0.0,-1.7,34.2,4.602,10.808,11.324,-6.667,19.713,-15.996,97.423,-20.571,99.572,0.8,0.82,0.19,0.82,0.18,1.0,0.97,0.05,0.97,0.07,1.1,1.1,0.14,1.1,0.22,1.2,1.15,0.18,1.15,0.15,0.6,0.54,0.2,0.54,0.21,0.7,0.44,0.13,0.44,0.53,0.6,0.09,0.19,0.09,0.13,0.6,0.5,0.15,0.5,0.0,0.4,0.31,0.06,0.31,0.1,0.5,-0.39,0.08,-0.39,0.23,0.4,0.39,0.02,0.39,0.2,0.5,-0.3,0.52,-0.3,0.3
11.0,3.3,4.591,11.62,-0.0,-1.91,37.8,4.428,10.048,13.034,-10.494,20.859,-17.273,97.749,-21.759,100.142,0.7,0.68,0.05,0.68,0.17,1.0,0.96,0.06,0.96,0.04,1.1,1.08,0.14,1.08,0.24,1.1,1.05,0.1,1.05,0.15,0.7,0.65,0.1,0.65,0.24,0.7,0.41,0.14,0.41,0.55,0.7,0.17,0.13,0.17,0.11,0.5,0.46,0.13,0.46,0.04,0.4,0.35,0.05,0.35,0.06,0.4,-0.37,0.06,-0.37,0.22,0.4,0.41,0.01,0.41,0.1,0.6,-0.39,0.47,-0.39,0.31
12.0,3.35,4.963,12.63,-0.01,-2.14,38.4,4.132,9.151,14.974,-12.565,20.771,-17.853,97.726,-22.454,100.273,0.9,0.92,0.27,0.92,0.15,1.0,1.01,0.01,1.01,0.1,1.1,1.09,0.12,1.09,0.19,1.3,1.25,0.26,1.25,0.12,0.6,0.53,0.2,0.53,0.24,0.7,0.47,0.1,0.47,0.51,0.6,0.0,0.21,0.0,0.17,0.6,0.52,0.14,0.52,0.08,0.4,0.3,0.02,0.3,0.12,0.4,-0.39,0.07,-0.39,0.21,0.5,0.41,0.06,0.41,0.24,0.1,-0.01,0.74,-0.01,0.12
13.0,3.42,5.086,13.64,-0.01,-2.37,38.9,3.836,8.257,16.91,-14.63,20.684,-18.431,97.702,-23.147,100.408,0.9,0.92,0.27,0.92,0.15,1.0,1.01,0.01,1.01,0.1,1.1,1.09,0.12,1.09,0.19,1.3,1.25,0.26,1.25,0.12,0.6,0.53,0.2,0.53,0.24,0.7,0.47,0.1,0.47,0.51,0.6,0.0,0.21,0.0,0.17,0.6,0.52,0.14,0.52,0.08,0.4,0.3,0.02,0.3,0.12,0.4,-0.39,0.07,-0.39,0.21,0.5,0.41,0.06,0.41,0.24,0.1,-0.01,0.74,-0.01,0.12
