Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-96.17,,0.0,-83.86,-0.0,45.05,,,,,,,,0.0,0.0,0.0,1.0,0.93,0.24,0.93,0.3,0.7,0.5,0.03,0.5,0.4,1.2,1.18,0.03,1.18,0.07,0.5,0.28,0.14,0.28,0.11,1.2,0.94,0.12,0.94,0.56,0.8,0.38,0.01,0.38,0.01,0.3,0.07,0.09,0.07,0.03,1.0,0.96,0.08,0.96,0.21,0.6,0.54,0.02,0.54,0.0,0.7,0.41,0.28,0.41,0.54,0.9,0.91,0.12,0.91,0.18,0.6,0.45,0.36,0.45,0.05
0.0,2.93,4.273,0.04,-0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,95.848,-19.5,97.811,1.6,1.46,0.43,1.46,0.56,0.8,0.63,0.1,0.63,0.45,1.4,1.37,0.21,1.37,0.09,0.9,0.46,0.2,0.46,0.37,0.7,0.73,0.2,0.73,0.14,0.7,0.65,0.07,0.65,0.12,0.4,0.05,0.01,0.05,0.06,0.9,0.85,0.01,0.85,0.12,0.4,0.35,0.14,0.35,0.25,0.4,0.28,0.26,0.28,0.22,1.1,0.93,0.19,0.93,0.48,0.1,0.02,0.23,0.02,0.0
1.0,2.87,4.458,1.34,-0.01,-0.21,3.3,-13.469,-12.669,-8.639,2.93,1.621,-1.769,96.716,-13.637,97.673,1.6,1.46,0.43,1.46,0.56,0.8,0.63,0.1,0.63,0.45,1.4,1.37,0.21,1.37,0.09,0.9,0.46,0.2,0.46,0.37,0.7,0.73,0.2,0.73,0.14,0.7,0.65,0.07,0.65,0.12,0.4,0.05,0.01,0.05,0.06,0.9,0.85,0.01,0.85,0.12,0.4,0.35,0.14,0.35,0.25,0.4,0.28,0.26,0.28,0.22,1.1,0.93,0.19,0.93,0.48,0.1,0.02,0.23,0.02,0.0
2.0,2.86,4.497,2.37,-0.01,-0.36,5.7,-13.707,-12.344,-7.031,-0.414,2.601,-3.279,96.679,-13.463,97.613,1.5,1.37,0.31,1.37,0.52,0.8,0.59,0.05,0.59,0.43,1.3,1.34,0.17,1.34,0.08,0.9,0.46,0.18,0.46,0.39,0.8,0.75,0.16,0.75,0.15,0.9,0.74,0.06,0.74,0.18,0.4,0.05,0.02,0.05,0.08,0.9,0.91,0.07,0.91,0.09,0.4,0.29,0.11,0.29,0.31,0.3,0.26,0.3,0.26,0.19,1.2,1.06,0.3,1.06,0.57,0.1,0.01,0.22,0.01,0.03
3.0,2.88,4.535,3.41,-0.01,-0.51,8.2,-13.945,-12.021,-5.427,-3.752,3.579,-4.786,96.642,-13.289,97.554,1.5,1.37,0.31,1.37,0.52,0.8,0.59,0.05,0.59,0.43,1.3,1.34,0.17,1.34,0.08,0.9,0.46,0.18,0.46,0.39,0.8,0.75,0.16,0.75,0.15,0.9,0.74,0.06,0.74,0.18,0.4,0.05,0.02,0.05,0.08,0.9,0.91,0.07,0.91,0.09,0.4,0.29,0.11,0.29,0.31,0.3,0.26,0.3,0.26,0.19,1.2,1.06,0.3,1.06,0.57,0.1,0.01,0.22,0.01,0.03
4.0,2.89,4.574,4.44,-0.01,-0.68,10.2,-11.959,-10.197,-3.583,-2.972,4.745,-6.469,96.279,-14.868,97.422,1.5,1.37,0.31,1.37,0.52,0.8,0.59,0.05,0.59,0.43,1.3,1.34,0.17,1.34,0.08,0.9,0.46,0.18,0.46,0.39,0.8,0.75,0.16,0.75,0.15,0.9,0.74,0.06,0.74,0.18,0.4,0.05,0.02,0.05,0.08,0.9,0.91,0.07,0.91,0.09,0.4,0.29,0.11,0.29,0.31,0.3,0.26,0.3,0.26,0.19,1.2,1.06,0.3,1.06,0.57,0.1,0.01,0.22,0.01,0.03
5.0,2.92,4.612,5.47,-0.02,-0.84,12.2,-8.792,-7.654,-1.615,-1.357,6.008,-8.362,96.385,-16.07,97.718,1.5,1.37,0.31,1.37,0.52,0.8,0.59,0.05,0.59,0.43,1.3,1.34,0.17,1.34,0.08,0.9,0.46,0.18,0.46,0.39,0.8,0.75,0.16,0.75,0.15,0.9,0.74,0.06,0.74,0.18,0.4,0.05,0.02,0.05,0.08,0.9,0.91,0.07,0.91,0.09,0.4,0.29,0.11,0.29,0.31,0.3,0.26,0.3,0.26,0.19,1.2,1.06,0.3,1.06,0.57,0.1,0.01,0.22,0.01,0.03
6.0,2.97,4.651,6.5,-0.07,-0.99,15.0,-5.635,-5.266,0.27,-2.262,7.268,-10.471,97.575,-15.057,98.742,1.5,1.37,0.31,1.37,0.52,0.8,0.59,0.05,0.59,0.43,1.3,1.34,0.17,1.34,0.08,0.9,0.46,0.18,0.46,0.39,0.8,0.75,0.16,0.75,0.15,0.9,0.74,0.06,0.74,0.18,0.4,0.05,0.02,0.05,0.08,0.9,0.91,0.07,0.91,0.09,0.4,0.29,0.11,0.29,0.31,0.3,0.26,0.3,0.26,0.19,1.2,1.06,0.3,1.06,0.57,0.1,0.01,0.22,0.01,0.03
7.0,2.99,4.689,7.52,-0.05,-1.19,20.6,-2.381,-2.878,0.486,-3.166,8.598,-12.578,96.441,-18.674,98.234,1.5,1.37,0.31,1.37,0.52,0.8,0.59,0.05,0.59,0.43,1.3,1.34,0.17,1.34,0.08,0.9,0.46,0.18,0.46,0.39,0.8,0.75,0.16,0.75,0.15,0.9,0.74,0.06,0.74,0.18,0.4,0.05,0.02,0.05,0.08,0.9,0.91,0.07,0.91,0.09,0.4,0.29,0.11,0.29,0.31,0.3,0.26,0.3,0.26,0.19,1.2,1.06,0.3,1.06,0.57,0.1,0.01,0.22,0.01,0.03
8.0,3.02,4.726,8.54,-0.04,-1.39,24.5,-0.462,-1.086,-0.481,-3.864,10.037,-14.514,97.092,-19.87,99.107,1.5,1.37,0.31,1.37,0.52,0.8,0.59,0.05,0.59,0.43,1.3,1.34,0.17,1.34,0.08,0.9,0.46,0.18,0.46,0.39,0.8,0.75,0.16,0.75,0.15,0.9,0.74,0.06,0.74,0.18,0.4,0.05,0.02,0.05,0.08,0.9,0.91,0.07,0.91,0.09,0.4,0.29,0.11,0.29,0.31,0.3,0.26,0.3,0.26,0.19,1.2,1.06,0.3,1.06,0.57,0.1,0.01,0.22,0.01,0.03
