Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,1.69,0.09,0.0,-0.02,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.523,-19.638,98.5,1.0,0.04,0.03,0.04,0.96,0.5,-0.22,0.04,-0.22,0.42,0.6,0.05,0.09,0.05,0.55,1.0,0.14,0.01,0.14,0.95,0.6,0.55,0.27,0.55,0.13,1.4,-0.74,0.33,-0.74,1.15,1.5,-0.26,0.19,-0.26,1.45,0.7,0.36,0.16,0.36,0.6,0.6,0.42,0.0,0.42,0.48,0.7,-0.5,0.26,-0.5,0.04,0.4,-0.14,0.07,-0.14,0.36,0.6,-0.33,0.05,-0.33,0.47,1.0,0.25,0.36,1.0,0.36,1.9599999999999997,2.25,0.48999999999999994,0.36,0.48999999999999994,0.16000000000000003,0.36,0.0016,0.0484,0.0025000000000000005,0.019600000000000003,0.30250000000000005,0.5476,0.06760000000000001,0.1296,0.17639999999999997,0.25,0.019600000000000003,0.10890000000000001,0.9216,0.17639999999999997,0.30250000000000005,0.9025,0.016900000000000002,1.3224999999999998,2.1025,0.36,0.2304,0.0016,0.1296,0.22089999999999999,0.0009,0.0016,0.0081,0.0001,0.0729,0.10890000000000001,0.0361,0.0256,0.0,0.06760000000000001,0.004900000000000001,0.0025000000000000005
1.0,2.88,1.852,1.26,0.01,-0.21,3.5,-10.654,-10.354,1.09,-1.039,2.489,-1.013,95.096,-14.754,96.234,1.0,0.04,0.03,0.04,0.96,0.5,-0.22,0.04,-0.22,0.42,0.6,0.05,0.09,0.05,0.55,1.0,0.14,0.01,0.14,0.95,0.6,0.55,0.27,0.55,0.13,1.4,-0.74,0.33,-0.74,1.15,1.5,-0.26,0.19,-0.26,1.45,0.7,0.36,0.16,0.36,0.6,0.6,0.42,0.0,0.42,0.48,0.7,-0.5,0.26,-0.5,0.04,0.4,-0.14,0.07,-0.14,0.36,0.6,-0.33,0.05,-0.33,0.47,1.0,0.25,0.36,1.0,0.36,1.9599999999999997,2.25,0.48999999999999994,0.36,0.48999999999999994,0.16000000000000003,0.36,0.0016,0.0484,0.0025000000000000005,0.019600000000000003,0.30250000000000005,0.5476,0.06760000000000001,0.1296,0.17639999999999997,0.25,0.019600000000000003,0.10890000000000001,0.9216,0.17639999999999997,0.30250000000000005,0.9025,0.016900000000000002,1.3224999999999998,2.1025,0.36,0.2304,0.0016,0.1296,0.22089999999999999,0.0009,0.0016,0.0081,0.0001,0.0729,0.10890000000000001,0.0361,0.0256,0.0,0.06760000000000001,0.004900000000000001,0.0025000000000000005
2.0,2.85,1.966,2.37,0.01,-0.38,6.6,-8.897,-8.638,1.747,-4.341,4.4,-2.298,95.35,-11.489,96.04,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
3.0,2.88,2.005,3.41,0.01,-0.51,9.5,-5.523,-5.893,1.407,-9.91,5.424,-4.171,98.079,-11.136,98.709,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
4.0,2.93,2.043,4.44,0.01,-0.64,14.4,-0.666,-2.053,-1.832,-2.399,6.858,-7.521,98.697,-13.83,99.662,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
5.0,2.97,2.08,5.48,0.01,-0.79,19.4,1.945,0.206,-4.535,2.055,8.485,-10.968,98.68,-14.784,99.782,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
6.0,3.01,2.118,6.51,0.02,-0.95,23.8,4.412,2.602,-3.72,-0.021,10.006,-13.811,98.006,-15.713,99.258,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
7.0,3.07,2.156,7.53,0.02,-1.12,26.9,7.217,5.529,0.89,-8.477,11.344,-15.756,96.913,-17.166,98.422,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
8.0,3.11,2.193,8.56,0.02,-1.31,29.7,7.932,6.886,1.759,-10.652,12.866,-17.124,97.168,-18.021,98.825,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
9.0,3.17,2.231,9.58,0.02,-1.5,32.5,8.647,8.243,2.628,-12.826,14.387,-18.491,97.422,-18.876,99.234,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
10.0,3.23,2.269,10.6,0.03,-1.71,35.0,8.936,9.235,4.051,-13.959,15.832,-19.637,97.462,-20.078,99.51,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
11.0,3.28,2.306,11.61,0.03,-1.92,37.1,8.813,9.811,6.229,-14.397,17.141,-20.441,97.253,-21.404,99.584,1.0,0.06,0.04,0.06,0.97,0.4,-0.23,0.0,-0.23,0.38,0.6,0.04,0.08,0.04,0.55,1.0,0.18,0.02,0.18,0.94,0.5,0.25,0.31,0.25,0.07,1.4,-0.82,0.31,-0.82,1.13,1.5,-0.27,0.17,-0.27,1.44,0.7,0.25,0.18,0.25,0.62,0.6,0.41,0.0,0.41,0.49,0.6,-0.42,0.12,-0.42,0.07,0.5,-0.1,0.08,-0.1,0.39,0.6,-0.34,0.04,-0.34,0.46,1.0,0.16000000000000003,0.36,1.0,0.25,1.9599999999999997,2.25,0.48999999999999994,0.36,0.36,0.25,0.36,0.0036,0.0529,0.0016,0.0324,0.0625,0.6723999999999999,0.0729,0.0625,0.16809999999999997,0.17639999999999997,0.010000000000000002,0.11560000000000002,0.9409,0.1444,0.30250000000000005,0.8835999999999999,0.004900000000000001,1.2768999999999997,2.0736,0.3844,0.24009999999999998,0.004900000000000001,0.1521,0.2116,0.0016,0.0,0.0064,0.0004,0.0961,0.0961,0.028900000000000006,0.0324,0.0,0.0144,0.0064,0.0016
