Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,4.364,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,95.873,-19.506,97.837,1.5,1.32,0.05,1.32,0.69,0.9,0.47,0.01,0.47,0.65,1.1,0.99,0.16,0.99,0.4,1.0,0.76,0.02,0.76,0.61,0.7,0.68,0.15,0.68,0.15,1.5,1.35,0.12,1.35,0.13,0.6,0.06,0.03,0.06,0.6,0.6,0.49,0.18,0.49,0.27,0.4,0.39,0.06,0.39,0.05,0.5,-0.21,0.11,-0.21,0.35,0.2,-0.09,0.3,-0.09,0.06,0.8,0.66,0.04,0.66,0.27,2.25,0.81,1.2100000000000002,1.0,0.48999999999999994,2.25,0.36,0.36,0.16000000000000003,0.25,0.04000000000000001,0.6400000000000001,1.7424000000000002,0.22089999999999999,0.9801,0.5776,0.4624000000000001,1.8225000000000002,0.0036,0.24009999999999998,0.1521,0.04409999999999999,0.0081,0.43560000000000004,0.4760999999999999,0.42250000000000004,0.16000000000000003,0.3721,0.0225,0.016900000000000002,0.36,0.0729,0.0025000000000000005,0.12249999999999998,0.0036,0.0729,0.0025000000000000005,0.0001,0.0256,0.0004,0.0225,0.0144,0.0009,0.0324,0.0036,0.0121,0.09,0.0016
1.0,2.86,4.56,1.3,0.03,-0.22,2.3,-9.375,-12.109,-0.94,3.121,2.456,-2.26,93.621,-13.359,94.57,1.5,1.33,0.04,1.33,0.67,0.8,0.46,0.0,0.46,0.64,1.0,0.89,0.13,0.89,0.55,1.0,0.73,0.05,0.73,0.6,0.7,0.69,0.15,0.69,0.13,1.6,1.41,0.08,1.41,0.19,0.6,0.07,0.01,0.07,0.59,0.6,0.57,0.09,0.57,0.26,0.4,0.36,0.08,0.36,0.03,0.6,-0.12,0.08,-0.12,0.33,0.1,-0.04,0.31,-0.04,0.05,0.8,0.64,0.04,0.64,0.32,2.25,0.6400000000000001,1.0,1.0,0.48999999999999994,2.5600000000000005,0.36,0.36,0.16000000000000003,0.36,0.010000000000000002,0.6400000000000001,1.7689000000000001,0.2116,0.7921,0.5328999999999999,0.4760999999999999,1.9880999999999998,0.004900000000000001,0.32489999999999997,0.1296,0.0144,0.0016,0.4096,0.4489000000000001,0.4096,0.30250000000000005,0.36,0.016900000000000002,0.0361,0.34809999999999997,0.06760000000000001,0.0009,0.10890000000000001,0.0025000000000000005,0.1024,0.0016,0.0,0.016900000000000002,0.0025000000000000005,0.0225,0.0064,0.0001,0.0081,0.0064,0.0064,0.0961,0.0016
2.0,2.84,4.622,2.37,0.03,-0.39,7.6,-6.38,-12.603,0.594,5.654,4.405,-4.094,93.834,-12.476,94.661,1.5,1.4,0.06,1.4,0.56,0.8,0.46,0.0,0.46,0.64,1.0,0.83,0.1,0.83,0.57,1.0,0.73,0.04,0.73,0.61,0.8,0.75,0.1,0.75,0.12,1.7,1.54,0.1,1.54,0.31,0.6,0.08,0.02,0.08,0.56,0.6,0.54,0.11,0.54,0.24,0.4,0.34,0.12,0.34,0.01,0.5,-0.06,0.08,-0.06,0.35,0.1,-0.07,0.28,-0.07,0.07,0.8,0.62,0.03,0.62,0.38,2.25,0.6400000000000001,1.0,1.0,0.6400000000000001,2.8899999999999997,0.36,0.36,0.16000000000000003,0.25,0.010000000000000002,0.6400000000000001,1.9599999999999997,0.2116,0.6889,0.5328999999999999,0.5625,2.3716,0.0064,0.2916,0.11560000000000002,0.0036,0.004900000000000001,0.3844,0.31360000000000005,0.4096,0.32489999999999997,0.3721,0.0144,0.0961,0.31360000000000005,0.0576,0.0001,0.12249999999999998,0.004900000000000001,0.1444,0.0036,0.0,0.010000000000000002,0.0016,0.010000000000000002,0.010000000000000002,0.0004,0.0121,0.0144,0.0064,0.07840000000000001,0.0009
3.0,2.86,4.662,3.41,0.03,-0.53,12.3,-1.738,-9.97,0.276,5.231,6.172,-6.149,94.217,-14.004,95.254,1.5,1.4,0.06,1.4,0.56,0.8,0.46,0.0,0.46,0.64,1.0,0.83,0.1,0.83,0.57,1.0,0.73,0.04,0.73,0.61,0.8,0.75,0.1,0.75,0.12,1.7,1.54,0.1,1.54,0.31,0.6,0.08,0.02,0.08,0.56,0.6,0.54,0.11,0.54,0.24,0.4,0.34,0.12,0.34,0.01,0.5,-0.06,0.08,-0.06,0.35,0.1,-0.07,0.28,-0.07,0.07,0.8,0.62,0.03,0.62,0.38,2.25,0.6400000000000001,1.0,1.0,0.6400000000000001,2.8899999999999997,0.36,0.36,0.16000000000000003,0.25,0.010000000000000002,0.6400000000000001,1.9599999999999997,0.2116,0.6889,0.5328999999999999,0.5625,2.3716,0.0064,0.2916,0.11560000000000002,0.0036,0.004900000000000001,0.3844,0.31360000000000005,0.4096,0.32489999999999997,0.3721,0.0144,0.0961,0.31360000000000005,0.0576,0.0001,0.12249999999999998,0.004900000000000001,0.1444,0.0036,0.0,0.010000000000000002,0.0016,0.010000000000000002,0.010000000000000002,0.0004,0.0121,0.0144,0.0064,0.07840000000000001,0.0009
4.0,2.88,4.702,4.44,0.04,-0.69,16.2,2.727,-5.996,-0.357,4.047,7.968,-8.3,94.406,-15.855,95.73,1.5,1.4,0.06,1.4,0.56,0.8,0.46,0.0,0.46,0.64,1.0,0.83,0.1,0.83,0.57,1.0,0.73,0.04,0.73,0.61,0.8,0.75,0.1,0.75,0.12,1.7,1.54,0.1,1.54,0.31,0.6,0.08,0.02,0.08,0.56,0.6,0.54,0.11,0.54,0.24,0.4,0.34,0.12,0.34,0.01,0.5,-0.06,0.08,-0.06,0.35,0.1,-0.07,0.28,-0.07,0.07,0.8,0.62,0.03,0.62,0.38,2.25,0.6400000000000001,1.0,1.0,0.6400000000000001,2.8899999999999997,0.36,0.36,0.16000000000000003,0.25,0.010000000000000002,0.6400000000000001,1.9599999999999997,0.2116,0.6889,0.5328999999999999,0.5625,2.3716,0.0064,0.2916,0.11560000000000002,0.0036,0.004900000000000001,0.3844,0.31360000000000005,0.4096,0.32489999999999997,0.3721,0.0144,0.0961,0.31360000000000005,0.0576,0.0001,0.12249999999999998,0.004900000000000001,0.1444,0.0036,0.0,0.010000000000000002,0.0016,0.010000000000000002,0.010000000000000002,0.0004,0.0121,0.0144,0.0064,0.07840000000000001,0.0009
5.0,2.89,4.741,5.46,0.04,-0.86,20.1,5.108,-3.146,1.073,4.776,9.926,-10.287,94.52,-16.534,95.957,1.5,1.4,0.06,1.4,0.56,0.8,0.46,0.0,0.46,0.64,1.0,0.83,0.1,0.83,0.57,1.0,0.73,0.04,0.73,0.61,0.8,0.75,0.1,0.75,0.12,1.7,1.54,0.1,1.54,0.31,0.6,0.08,0.02,0.08,0.56,0.6,0.54,0.11,0.54,0.24,0.4,0.34,0.12,0.34,0.01,0.5,-0.06,0.08,-0.06,0.35,0.1,-0.07,0.28,-0.07,0.07,0.8,0.62,0.03,0.62,0.38,2.25,0.6400000000000001,1.0,1.0,0.6400000000000001,2.8899999999999997,0.36,0.36,0.16000000000000003,0.25,0.010000000000000002,0.6400000000000001,1.9599999999999997,0.2116,0.6889,0.5328999999999999,0.5625,2.3716,0.0064,0.2916,0.11560000000000002,0.0036,0.004900000000000001,0.3844,0.31360000000000005,0.4096,0.32489999999999997,0.3721,0.0144,0.0961,0.31360000000000005,0.0576,0.0001,0.12249999999999998,0.004900000000000001,0.1444,0.0036,0.0,0.010000000000000002,0.0016,0.010000000000000002,0.010000000000000002,0.0004,0.0121,0.0144,0.0064,0.07840000000000001,0.0009
6.0,2.93,4.78,6.49,0.05,-1.03,24.0,7.493,-0.29,2.507,5.506,11.889,-12.278,94.633,-17.215,96.189,1.5,1.4,0.06,1.4,0.56,0.8,0.46,0.0,0.46,0.64,1.0,0.83,0.1,0.83,0.57,1.0,0.73,0.04,0.73,0.61,0.8,0.75,0.1,0.75,0.12,1.7,1.54,0.1,1.54,0.31,0.6,0.08,0.02,0.08,0.56,0.6,0.54,0.11,0.54,0.24,0.4,0.34,0.12,0.34,0.01,0.5,-0.06,0.08,-0.06,0.35,0.1,-0.07,0.28,-0.07,0.07,0.8,0.62,0.03,0.62,0.38,2.25,0.6400000000000001,1.0,1.0,0.6400000000000001,2.8899999999999997,0.36,0.36,0.16000000000000003,0.25,0.010000000000000002,0.6400000000000001,1.9599999999999997,0.2116,0.6889,0.5328999999999999,0.5625,2.3716,0.0064,0.2916,0.11560000000000002,0.0036,0.004900000000000001,0.3844,0.31360000000000005,0.4096,0.32489999999999997,0.3721,0.0144,0.0961,0.31360000000000005,0.0576,0.0001,0.12249999999999998,0.004900000000000001,0.1444,0.0036,0.0,0.010000000000000002,0.0016,0.010000000000000002,0.010000000000000002,0.0004,0.0121,0.0144,0.0064,0.07840000000000001,0.0009
7.0,2.97,4.819,7.52,0.06,-1.21,27.9,9.871,2.558,3.936,6.235,13.846,-14.263,94.747,-17.894,96.425,1.5,1.4,0.06,1.4,0.56,0.8,0.46,0.0,0.46,0.64,1.0,0.83,0.1,0.83,0.57,1.0,0.73,0.04,0.73,0.61,0.8,0.75,0.1,0.75,0.12,1.7,1.54,0.1,1.54,0.31,0.6,0.08,0.02,0.08,0.56,0.6,0.54,0.11,0.54,0.24,0.4,0.34,0.12,0.34,0.01,0.5,-0.06,0.08,-0.06,0.35,0.1,-0.07,0.28,-0.07,0.07,0.8,0.62,0.03,0.62,0.38,2.25,0.6400000000000001,1.0,1.0,0.6400000000000001,2.8899999999999997,0.36,0.36,0.16000000000000003,0.25,0.010000000000000002,0.6400000000000001,1.9599999999999997,0.2116,0.6889,0.5328999999999999,0.5625,2.3716,0.0064,0.2916,0.11560000000000002,0.0036,0.004900000000000001,0.3844,0.31360000000000005,0.4096,0.32489999999999997,0.3721,0.0144,0.0961,0.31360000000000005,0.0576,0.0001,0.12249999999999998,0.004900000000000001,0.1444,0.0036,0.0,0.010000000000000002,0.0016,0.010000000000000002,0.010000000000000002,0.0004,0.0121,0.0144,0.0064,0.07840000000000001,0.0009
8.0,3.03,4.858,8.54,0.06,-1.39,31.4,11.586,4.634,7.285,5.225,15.616,-16.15,94.52,-18.318,96.281,1.5,1.4,0.06,1.4,0.56,0.8,0.46,0.0,0.46,0.64,1.0,0.83,0.1,0.83,0.57,1.0,0.73,0.04,0.73,0.61,0.8,0.75,0.1,0.75,0.12,1.7,1.54,0.1,1.54,0.31,0.6,0.08,0.02,0.08,0.56,0.6,0.54,0.11,0.54,0.24,0.4,0.34,0.12,0.34,0.01,0.5,-0.06,0.08,-0.06,0.35,0.1,-0.07,0.28,-0.07,0.07,0.8,0.62,0.03,0.62,0.38,2.25,0.6400000000000001,1.0,1.0,0.6400000000000001,2.8899999999999997,0.36,0.36,0.16000000000000003,0.25,0.010000000000000002,0.6400000000000001,1.9599999999999997,0.2116,0.6889,0.5328999999999999,0.5625,2.3716,0.0064,0.2916,0.11560000000000002,0.0036,0.004900000000000001,0.3844,0.31360000000000005,0.4096,0.32489999999999997,0.3721,0.0144,0.0961,0.31360000000000005,0.0576,0.0001,0.12249999999999998,0.004900000000000001,0.1444,0.0036,0.0,0.010000000000000002,0.0016,0.010000000000000002,0.010000000000000002,0.0004,0.0121,0.0144,0.0064,0.07840000000000001,0.0009
9.0,3.08,4.897,9.56,0.07,-1.59,34.5,12.465,5.743,12.152,2.453,17.097,-17.901,94.132,-18.723,95.977,1.5,1.47,0.08,1.47,0.43,0.9,0.5,0.04,0.5,0.66,1.0,0.78,0.06,0.78,0.56,1.0,0.72,0.04,0.72,0.62,0.6,0.55,0.27,0.55,0.14,1.8,1.58,0.19,1.58,0.12,0.6,0.11,0.02,0.11,0.56,0.6,0.58,0.07,0.58,0.2,0.4,0.35,0.11,0.35,0.1,0.5,-0.04,0.1,-0.04,0.37,0.1,-0.07,0.24,-0.07,0.06,0.8,0.62,0.03,0.62,0.44,2.25,0.81,1.0,1.0,0.36,3.24,0.36,0.36,0.16000000000000003,0.25,0.010000000000000002,0.6400000000000001,2.1609,0.25,0.6084,0.5184,0.30250000000000005,2.4964000000000004,0.0121,0.3364,0.12249999999999998,0.0016,0.004900000000000001,0.3844,0.18489999999999998,0.43560000000000004,0.31360000000000005,0.3844,0.019600000000000003,0.0144,0.31360000000000005,0.04000000000000001,0.010000000000000002,0.1369,0.0036,0.1936,0.0064,0.0016,0.0036,0.0016,0.0729,0.0361,0.0004,0.004900000000000001,0.0121,0.010000000000000002,0.0576,0.0009
