Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,4.037,0.06,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,98.067,-19.952,100.076,0.4,-0.08,0.15,-0.08,0.22,0.4,0.05,0.01,0.05,0.32,0.8,-0.35,0.22,-0.35,0.67,0.7,-0.26,0.01,-0.26,0.56,0.4,0.12,0.19,0.12,0.07,0.7,0.13,0.05,0.13,0.69,0.8,0.54,0.36,0.54,0.57,1.3,1.09,0.37,1.09,0.71,0.8,-0.03,0.05,-0.03,0.6,0.2,-0.15,0.06,-0.15,0.13,0.2,-0.11,0.09,-0.11,0.16,0.9,-0.81,0.05,-0.81,0.28,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.16000000000000003,0.48999999999999994,0.6400000000000001,1.6900000000000002,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.81,0.0064,0.0025000000000000005,0.12249999999999998,0.06760000000000001,0.0144,0.016900000000000002,0.2916,1.1881000000000002,0.0009,0.0225,0.0121,0.6561000000000001,0.0484,0.1024,0.4489000000000001,0.31360000000000005,0.004900000000000001,0.4760999999999999,0.32489999999999997,0.5041,0.36,0.016900000000000002,0.0256,0.07840000000000001,0.0225,0.0001,0.0484,0.0001,0.0361,0.0025000000000000005,0.1296,0.1369,0.0025000000000000005,0.0036,0.0081,0.0025000000000000005
1.0,2.87,4.222,1.27,-0.01,-0.22,2.9,-10.32,-9.973,-1.335,1.23,1.558,-1.417,96.804,-12.795,97.649,0.4,-0.2,0.13,-0.2,0.13,0.4,0.04,0.03,0.04,0.3,0.8,-0.32,0.21,-0.32,0.7,0.7,-0.23,0.0,-0.23,0.55,0.3,0.06,0.06,0.06,0.02,0.8,0.15,0.15,0.15,0.78,0.8,0.54,0.31,0.54,0.6,1.2,1.0,0.27,1.0,0.72,0.8,-0.06,0.04,-0.06,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.11,0.07,-0.11,0.16,0.9,-0.81,0.04,-0.81,0.27,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.81,0.04000000000000001,0.0016,0.1024,0.0529,0.0036,0.0225,0.2916,1.0,0.0036,0.0361,0.0121,0.6561000000000001,0.016900000000000002,0.09,0.48999999999999994,0.30250000000000005,0.0004,0.6084,0.36,0.5184,0.3844,0.0144,0.0256,0.0729,0.016900000000000002,0.0009,0.04409999999999999,0.0,0.0036,0.0225,0.0961,0.0729,0.0016,0.0081,0.004900000000000001,0.0016
2.0,2.86,4.321,2.37,-0.02,-0.37,5.6,-7.846,-6.498,-2.129,2.251,2.895,-2.698,97.674,-9.934,98.18,0.4,-0.2,0.13,-0.2,0.13,0.4,0.04,0.03,0.04,0.3,0.8,-0.32,0.21,-0.32,0.7,0.7,-0.23,0.0,-0.23,0.55,0.3,0.06,0.06,0.06,0.02,0.8,0.15,0.15,0.15,0.78,0.8,0.54,0.31,0.54,0.6,1.2,1.0,0.27,1.0,0.72,0.8,-0.06,0.04,-0.06,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.11,0.07,-0.11,0.16,0.9,-0.81,0.04,-0.81,0.27,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.81,0.04000000000000001,0.0016,0.1024,0.0529,0.0036,0.0225,0.2916,1.0,0.0036,0.0361,0.0121,0.6561000000000001,0.016900000000000002,0.09,0.48999999999999994,0.30250000000000005,0.0004,0.6084,0.36,0.5184,0.3844,0.0144,0.0256,0.0729,0.016900000000000002,0.0009,0.04409999999999999,0.0,0.0036,0.0225,0.0961,0.0729,0.0016,0.0081,0.004900000000000001,0.0016
3.0,2.91,4.359,3.41,-0.02,-0.48,8.0,-3.966,-0.989,-2.164,3.066,4.108,-3.91,99.077,-10.308,99.612,0.4,-0.2,0.13,-0.2,0.13,0.4,0.04,0.03,0.04,0.3,0.8,-0.32,0.21,-0.32,0.7,0.7,-0.23,0.0,-0.23,0.55,0.3,0.06,0.06,0.06,0.02,0.8,0.15,0.15,0.15,0.78,0.8,0.54,0.31,0.54,0.6,1.2,1.0,0.27,1.0,0.72,0.8,-0.06,0.04,-0.06,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.11,0.07,-0.11,0.16,0.9,-0.81,0.04,-0.81,0.27,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.81,0.04000000000000001,0.0016,0.1024,0.0529,0.0036,0.0225,0.2916,1.0,0.0036,0.0361,0.0121,0.6561000000000001,0.016900000000000002,0.09,0.48999999999999994,0.30250000000000005,0.0004,0.6084,0.36,0.5184,0.3844,0.0144,0.0256,0.0729,0.016900000000000002,0.0009,0.04409999999999999,0.0,0.0036,0.0225,0.0961,0.0729,0.0016,0.0081,0.004900000000000001,0.0016
4.0,2.97,4.397,4.45,-0.03,-0.59,10.6,1.191,6.231,-1.238,3.733,5.399,-5.182,98.11,-11.317,98.761,0.4,-0.2,0.13,-0.2,0.13,0.4,0.04,0.03,0.04,0.3,0.8,-0.32,0.21,-0.32,0.7,0.7,-0.23,0.0,-0.23,0.55,0.3,0.06,0.06,0.06,0.02,0.8,0.15,0.15,0.15,0.78,0.8,0.54,0.31,0.54,0.6,1.2,1.0,0.27,1.0,0.72,0.8,-0.06,0.04,-0.06,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.11,0.07,-0.11,0.16,0.9,-0.81,0.04,-0.81,0.27,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.81,0.04000000000000001,0.0016,0.1024,0.0529,0.0036,0.0225,0.2916,1.0,0.0036,0.0361,0.0121,0.6561000000000001,0.016900000000000002,0.09,0.48999999999999994,0.30250000000000005,0.0004,0.6084,0.36,0.5184,0.3844,0.0144,0.0256,0.0729,0.016900000000000002,0.0009,0.04409999999999999,0.0,0.0036,0.0225,0.0961,0.0729,0.0016,0.0081,0.004900000000000001,0.0016
5.0,3.02,4.435,5.49,-0.03,-0.74,13.2,3.529,10.56,-0.726,5.151,6.96,-6.437,97.927,-12.313,98.699,0.4,-0.21,0.11,-0.21,0.05,0.4,0.04,0.03,0.04,0.3,0.8,-0.34,0.21,-0.34,0.71,0.7,-0.22,0.01,-0.22,0.53,0.3,-0.08,0.01,-0.08,0.08,0.8,0.17,0.18,0.17,0.82,0.8,0.57,0.25,0.57,0.62,1.2,0.93,0.2,0.93,0.71,0.8,-0.08,0.05,-0.08,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.12,0.05,-0.12,0.14,0.8,-0.79,0.02,-0.79,0.28,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.6400000000000001,0.04409999999999999,0.0016,0.11560000000000002,0.0484,0.0064,0.028900000000000006,0.32489999999999997,0.8649000000000001,0.0064,0.0361,0.0144,0.6241000000000001,0.0025000000000000005,0.09,0.5041,0.28090000000000004,0.0064,0.6723999999999999,0.3844,0.5041,0.3844,0.0144,0.019600000000000003,0.07840000000000001,0.0121,0.0009,0.04409999999999999,0.0001,0.0001,0.0324,0.0625,0.04000000000000001,0.0025000000000000005,0.0081,0.0025000000000000005,0.0004
6.0,3.09,4.472,6.52,-0.03,-0.88,15.9,5.781,14.802,-0.226,6.591,8.53,-7.691,97.769,-13.308,98.672,0.4,-0.21,0.11,-0.21,0.05,0.4,0.04,0.03,0.04,0.3,0.8,-0.34,0.21,-0.34,0.71,0.7,-0.22,0.01,-0.22,0.53,0.3,-0.08,0.01,-0.08,0.08,0.8,0.17,0.18,0.17,0.82,0.8,0.57,0.25,0.57,0.62,1.2,0.93,0.2,0.93,0.71,0.8,-0.08,0.05,-0.08,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.12,0.05,-0.12,0.14,0.8,-0.79,0.02,-0.79,0.28,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.6400000000000001,0.04409999999999999,0.0016,0.11560000000000002,0.0484,0.0064,0.028900000000000006,0.32489999999999997,0.8649000000000001,0.0064,0.0361,0.0144,0.6241000000000001,0.0025000000000000005,0.09,0.5041,0.28090000000000004,0.0064,0.6723999999999999,0.3844,0.5041,0.3844,0.0144,0.019600000000000003,0.07840000000000001,0.0121,0.0009,0.04409999999999999,0.0001,0.0001,0.0324,0.0625,0.04000000000000001,0.0025000000000000005,0.0081,0.0025000000000000005,0.0004
7.0,3.15,4.51,7.55,-0.04,-1.04,18.5,7.419,18.013,0.783,6.873,10.086,-8.904,97.861,-15.357,99.059,0.4,-0.21,0.11,-0.21,0.05,0.4,0.04,0.03,0.04,0.3,0.8,-0.34,0.21,-0.34,0.71,0.7,-0.22,0.01,-0.22,0.53,0.3,-0.08,0.01,-0.08,0.08,0.8,0.17,0.18,0.17,0.82,0.8,0.57,0.25,0.57,0.62,1.2,0.93,0.2,0.93,0.71,0.8,-0.08,0.05,-0.08,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.12,0.05,-0.12,0.14,0.8,-0.79,0.02,-0.79,0.28,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.6400000000000001,0.04409999999999999,0.0016,0.11560000000000002,0.0484,0.0064,0.028900000000000006,0.32489999999999997,0.8649000000000001,0.0064,0.0361,0.0144,0.6241000000000001,0.0025000000000000005,0.09,0.5041,0.28090000000000004,0.0064,0.6723999999999999,0.3844,0.5041,0.3844,0.0144,0.019600000000000003,0.07840000000000001,0.0121,0.0009,0.04409999999999999,0.0001,0.0001,0.0324,0.0625,0.04000000000000001,0.0025000000000000005,0.0081,0.0025000000000000005,0.0004
8.0,3.2,4.548,8.58,-0.04,-1.22,21.0,7.772,19.071,2.855,4.736,11.616,-10.031,98.475,-19.604,100.408,0.4,-0.21,0.11,-0.21,0.05,0.4,0.04,0.03,0.04,0.3,0.8,-0.34,0.21,-0.34,0.71,0.7,-0.22,0.01,-0.22,0.53,0.3,-0.08,0.01,-0.08,0.08,0.8,0.17,0.18,0.17,0.82,0.8,0.57,0.25,0.57,0.62,1.2,0.93,0.2,0.93,0.71,0.8,-0.08,0.05,-0.08,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.12,0.05,-0.12,0.14,0.8,-0.79,0.02,-0.79,0.28,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.6400000000000001,0.04409999999999999,0.0016,0.11560000000000002,0.0484,0.0064,0.028900000000000006,0.32489999999999997,0.8649000000000001,0.0064,0.0361,0.0144,0.6241000000000001,0.0025000000000000005,0.09,0.5041,0.28090000000000004,0.0064,0.6723999999999999,0.3844,0.5041,0.3844,0.0144,0.019600000000000003,0.07840000000000001,0.0121,0.0009,0.04409999999999999,0.0001,0.0001,0.0324,0.0625,0.04000000000000001,0.0025000000000000005,0.0081,0.0025000000000000005,0.0004
9.0,3.26,4.585,9.6,-0.05,-1.42,23.9,6.968,17.366,5.806,0.122,13.256,-11.173,97.906,-18.686,99.676,0.4,-0.21,0.11,-0.21,0.05,0.4,0.04,0.03,0.04,0.3,0.8,-0.34,0.21,-0.34,0.71,0.7,-0.22,0.01,-0.22,0.53,0.3,-0.08,0.01,-0.08,0.08,0.8,0.17,0.18,0.17,0.82,0.8,0.57,0.25,0.57,0.62,1.2,0.93,0.2,0.93,0.71,0.8,-0.08,0.05,-0.08,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.12,0.05,-0.12,0.14,0.8,-0.79,0.02,-0.79,0.28,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.6400000000000001,0.04409999999999999,0.0016,0.11560000000000002,0.0484,0.0064,0.028900000000000006,0.32489999999999997,0.8649000000000001,0.0064,0.0361,0.0144,0.6241000000000001,0.0025000000000000005,0.09,0.5041,0.28090000000000004,0.0064,0.6723999999999999,0.3844,0.5041,0.3844,0.0144,0.019600000000000003,0.07840000000000001,0.0121,0.0009,0.04409999999999999,0.0001,0.0001,0.0324,0.0625,0.04000000000000001,0.0025000000000000005,0.0081,0.0025000000000000005,0.0004
10.0,3.32,4.623,10.62,-0.06,-1.62,26.6,6.397,15.791,8.602,-4.152,14.786,-12.356,97.891,-19.944,99.906,0.4,-0.21,0.11,-0.21,0.05,0.4,0.04,0.03,0.04,0.3,0.8,-0.34,0.21,-0.34,0.71,0.7,-0.22,0.01,-0.22,0.53,0.3,-0.08,0.01,-0.08,0.08,0.8,0.17,0.18,0.17,0.82,0.8,0.57,0.25,0.57,0.62,1.2,0.93,0.2,0.93,0.71,0.8,-0.08,0.05,-0.08,0.62,0.3,-0.19,0.09,-0.19,0.12,0.2,-0.12,0.05,-0.12,0.14,0.8,-0.79,0.02,-0.79,0.28,0.16000000000000003,0.16000000000000003,0.6400000000000001,0.48999999999999994,0.09,0.6400000000000001,0.6400000000000001,1.44,0.6400000000000001,0.09,0.04000000000000001,0.6400000000000001,0.04409999999999999,0.0016,0.11560000000000002,0.0484,0.0064,0.028900000000000006,0.32489999999999997,0.8649000000000001,0.0064,0.0361,0.0144,0.6241000000000001,0.0025000000000000005,0.09,0.5041,0.28090000000000004,0.0064,0.6723999999999999,0.3844,0.5041,0.3844,0.0144,0.019600000000000003,0.07840000000000001,0.0121,0.0009,0.04409999999999999,0.0001,0.0001,0.0324,0.0625,0.04000000000000001,0.0025000000000000005,0.0081,0.0025000000000000005,0.0004
