Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,4.085,0.02,0.0,-0.0,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.93,-19.721,98.916,0.9,0.8,0.16,0.8,0.5,1.2,1.14,0.03,1.14,0.35,0.7,0.63,0.02,0.63,0.35,0.7,0.67,0.1,0.67,0.15,1.5,1.38,0.07,1.38,0.23,1.4,0.79,0.12,0.79,1.1,0.7,0.69,0.28,0.69,0.25,1.0,0.54,0.04,0.54,0.83,0.8,0.26,0.19,0.26,0.7,0.2,0.02,0.07,0.02,0.24,0.6,0.21,0.13,0.21,0.11,0.4,-0.35,0.15,-0.35,0.07,0.81,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.04000000000000001,0.36,0.16000000000000003,0.6400000000000001,1.2995999999999999,0.39690000000000003,0.4489000000000001,1.9043999999999996,0.6241000000000001,0.4760999999999999,0.2916,0.06760000000000001,0.0004,0.04409999999999999,0.12249999999999998,0.25,0.12249999999999998,0.12249999999999998,0.0225,0.0529,1.2100000000000002,0.0625,0.6889,0.48999999999999994,0.0576,0.0121,0.004900000000000001,0.0256,0.0009,0.0004,0.010000000000000002,0.004900000000000001,0.0144,0.07840000000000001,0.0016,0.0361,0.004900000000000001,0.016900000000000002,0.0225
1.0,2.91,4.27,1.34,0.03,-0.18,2.7,-11.016,-10.785,-2.017,-0.201,1.23,-1.561,96.057,-14.143,97.094,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.62,0.02,0.62,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3844,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0004,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
2.0,2.92,4.31,2.38,0.04,-0.31,5.1,-9.964,-9.417,-2.941,-0.966,2.245,-2.946,96.121,-10.892,96.739,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.62,0.02,0.62,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3844,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0004,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
3.0,2.96,4.348,3.42,0.06,-0.43,8.0,-7.24,-6.047,-2.182,-3.25,3.364,-4.702,98.072,-10.557,98.648,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.62,0.02,0.62,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3844,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0004,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
4.0,3.01,4.386,4.46,0.07,-0.55,11.7,-3.748,-2.489,-2.781,-2.247,4.804,-6.914,98.122,-11.639,98.818,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.61,0.01,0.61,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3721,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0001,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
5.0,3.08,4.424,5.5,0.08,-0.68,15.4,-0.239,1.073,-3.412,-1.167,6.251,-9.137,98.127,-12.754,98.958,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.61,0.01,0.61,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3721,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0001,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
6.0,3.15,4.462,6.53,0.09,-0.82,18.7,3.343,4.505,-2.713,-0.91,7.518,-11.248,97.55,-13.578,98.496,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.61,0.01,0.61,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3721,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0001,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
7.0,3.23,4.501,7.57,0.1,-0.96,21.4,7.021,7.627,0.449,-2.234,8.431,-13.119,95.949,-13.956,96.967,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.61,0.01,0.61,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3721,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0001,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
8.0,3.3,4.539,8.6,0.12,-1.13,23.5,9.724,9.516,0.753,-3.067,9.26,-14.554,96.778,-17.025,98.269,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.61,0.01,0.61,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3721,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0001,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
9.0,3.38,4.577,9.63,0.13,-1.3,24.7,11.463,10.751,4.133,-8.063,9.889,-15.336,96.467,-17.125,97.979,1.0,0.86,0.12,0.86,0.45,1.2,1.15,0.0,1.15,0.3,0.7,0.61,0.01,0.61,0.36,0.7,0.7,0.12,0.7,0.14,1.5,1.47,0.02,1.47,0.07,1.4,0.81,0.08,0.81,1.11,0.7,0.69,0.27,0.69,0.24,1.0,0.57,0.02,0.57,0.84,0.8,0.32,0.17,0.32,0.67,0.3,0.05,0.05,0.05,0.25,0.5,0.18,0.16,0.18,0.11,0.4,-0.35,0.13,-0.35,0.06,1.0,1.44,0.48999999999999994,0.48999999999999994,2.25,1.9599999999999997,0.48999999999999994,1.0,0.6400000000000001,0.09,0.25,0.16000000000000003,0.7395999999999999,1.3224999999999998,0.3721,0.48999999999999994,2.1609,0.6561000000000001,0.4760999999999999,0.32489999999999997,0.1024,0.0025000000000000005,0.0324,0.12249999999999998,0.2025,0.09,0.1296,0.019600000000000003,0.004900000000000001,1.2321000000000002,0.0576,0.7055999999999999,0.4489000000000001,0.0625,0.0121,0.0036,0.0144,0.0,0.0001,0.0144,0.0004,0.0064,0.0729,0.0004,0.028900000000000006,0.0025000000000000005,0.0256,0.016900000000000002
