Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,2.853,0.02,0.0,-0.0,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,96.039,-19.539,98.006,1.5,0.31,0.24,0.31,1.38,0.6,0.47,0.05,0.47,0.09,1.1,0.09,0.06,0.09,1.07,1.6,0.01,0.19,0.01,1.55,0.4,0.39,0.01,0.39,0.13,0.5,-0.4,0.09,-0.4,0.27,2.4,-0.54,0.03,-0.54,2.29,2.1,-0.65,0.13,-0.65,1.93,1.3,-1.17,0.23,-1.17,0.62,1.8,-1.5,0.29,-1.5,0.79,0.4,-0.17,0.09,-0.17,0.29,1.0,-0.63,0.02,-0.63,0.77,2.25,0.36,1.2100000000000002,2.5600000000000005,0.16000000000000003,0.25,5.76,4.41,1.6900000000000002,3.24,0.16000000000000003,1.0,0.0961,0.22089999999999999,0.0081,0.0001,0.1521,0.16000000000000003,0.2916,0.42250000000000004,1.3688999999999998,2.25,0.028900000000000006,0.39690000000000003,1.9043999999999996,0.0081,1.1449,2.4025000000000003,0.016900000000000002,0.0729,5.2441,3.7249,0.3844,0.6241000000000001,0.0841,0.5929,0.0576,0.0025000000000000005,0.0036,0.0361,0.0001,0.0081,0.0009,0.016900000000000002,0.0529,0.0841,0.0081,0.0004
1.0,2.83,2.984,1.33,0.0,-0.26,3.5,-9.683,-9.15,-2.558,5.143,1.647,-1.894,94.806,-12.202,95.588,1.5,0.28,0.23,0.28,1.4,0.6,0.48,0.04,0.48,0.11,1.1,0.15,0.05,0.15,1.06,1.5,0.18,0.19,0.18,1.5,0.4,0.38,0.01,0.38,0.11,0.5,-0.4,0.06,-0.4,0.27,2.4,-0.38,0.03,-0.38,2.36,2.2,-0.69,0.14,-0.69,1.96,1.3,-1.12,0.17,-1.12,0.59,1.7,-1.46,0.15,-1.46,0.81,0.3,-0.18,0.09,-0.18,0.26,1.0,-0.64,0.04,-0.64,0.73,2.25,0.36,1.2100000000000002,2.25,0.16000000000000003,0.25,5.76,4.840000000000001,1.6900000000000002,2.8899999999999997,0.09,1.0,0.07840000000000001,0.2304,0.0225,0.0324,0.1444,0.16000000000000003,0.1444,0.4760999999999999,1.2544000000000002,2.1315999999999997,0.0324,0.4096,1.9599999999999997,0.0121,1.1236000000000002,2.25,0.0121,0.0729,5.569599999999999,3.8415999999999997,0.34809999999999997,0.6561000000000001,0.06760000000000001,0.5328999999999999,0.0529,0.0016,0.0025000000000000005,0.0361,0.0001,0.0036,0.0009,0.019600000000000003,0.028900000000000006,0.0225,0.0081,0.0016
2.0,2.85,2.964,2.37,-0.0,-0.38,5.5,-6.004,-5.163,-2.777,4.81,2.556,-2.979,94.543,-11.96,95.297,1.5,0.28,0.23,0.28,1.4,0.6,0.48,0.04,0.48,0.11,1.1,0.15,0.05,0.15,1.06,1.5,0.18,0.19,0.18,1.5,0.4,0.38,0.01,0.38,0.11,0.5,-0.4,0.06,-0.4,0.27,2.4,-0.38,0.03,-0.38,2.36,2.2,-0.69,0.14,-0.69,1.96,1.3,-1.12,0.17,-1.12,0.59,1.7,-1.46,0.15,-1.46,0.81,0.3,-0.18,0.09,-0.18,0.26,1.0,-0.64,0.04,-0.64,0.73,2.25,0.36,1.2100000000000002,2.25,0.16000000000000003,0.25,5.76,4.840000000000001,1.6900000000000002,2.8899999999999997,0.09,1.0,0.07840000000000001,0.2304,0.0225,0.0324,0.1444,0.16000000000000003,0.1444,0.4760999999999999,1.2544000000000002,2.1315999999999997,0.0324,0.4096,1.9599999999999997,0.0121,1.1236000000000002,2.25,0.0121,0.0729,5.569599999999999,3.8415999999999997,0.34809999999999997,0.6561000000000001,0.06760000000000001,0.5328999999999999,0.0529,0.0016,0.0025000000000000005,0.0361,0.0001,0.0036,0.0009,0.019600000000000003,0.028900000000000006,0.0225,0.0081,0.0016
3.0,2.87,3.08,3.41,-0.0,-0.51,7.8,-1.15,-0.58,-3.456,3.88,3.621,-4.204,95.843,-13.536,96.795,1.5,0.28,0.23,0.28,1.4,0.6,0.48,0.04,0.48,0.11,1.1,0.15,0.05,0.15,1.06,1.5,0.18,0.19,0.18,1.5,0.4,0.38,0.01,0.38,0.11,0.5,-0.4,0.06,-0.4,0.27,2.4,-0.38,0.03,-0.38,2.36,2.2,-0.69,0.14,-0.69,1.96,1.3,-1.12,0.17,-1.12,0.59,1.7,-1.46,0.15,-1.46,0.81,0.3,-0.18,0.09,-0.18,0.26,1.0,-0.64,0.04,-0.64,0.73,2.25,0.36,1.2100000000000002,2.25,0.16000000000000003,0.25,5.76,4.840000000000001,1.6900000000000002,2.8899999999999997,0.09,1.0,0.07840000000000001,0.2304,0.0225,0.0324,0.1444,0.16000000000000003,0.1444,0.4760999999999999,1.2544000000000002,2.1315999999999997,0.0324,0.4096,1.9599999999999997,0.0121,1.1236000000000002,2.25,0.0121,0.0729,5.569599999999999,3.8415999999999997,0.34809999999999997,0.6561000000000001,0.06760000000000001,0.5328999999999999,0.0529,0.0016,0.0025000000000000005,0.0361,0.0001,0.0036,0.0009,0.019600000000000003,0.028900000000000006,0.0225,0.0081,0.0016
4.0,2.92,3.132,4.44,-0.01,-0.65,10.1,3.687,3.987,-4.133,2.953,4.683,-5.425,97.139,-15.107,98.307,1.5,0.25,0.22,0.25,1.42,0.5,0.43,0.1,0.43,0.13,1.1,0.22,0.04,0.22,1.04,1.5,0.31,0.15,0.31,1.49,0.5,0.5,0.08,0.5,0.14,0.5,-0.41,0.04,-0.41,0.29,2.4,-0.26,0.03,-0.26,2.33,2.1,-0.73,0.1,-0.73,1.89,1.2,-1.07,0.11,-1.07,0.56,1.7,-1.48,0.13,-1.48,0.81,0.3,-0.19,0.09,-0.19,0.25,0.9,-0.65,0.06,-0.65,0.68,2.25,0.25,1.2100000000000002,2.25,0.25,0.25,5.76,4.41,1.44,2.8899999999999997,0.09,0.81,0.0625,0.18489999999999998,0.0484,0.0961,0.25,0.16809999999999997,0.06760000000000001,0.5328999999999999,1.1449,2.1904,0.0361,0.42250000000000004,2.0164,0.016900000000000002,1.0816000000000001,2.2201,0.019600000000000003,0.0841,5.4289000000000005,3.5721,0.31360000000000005,0.6561000000000001,0.0625,0.4624000000000001,0.0484,0.010000000000000002,0.0016,0.0225,0.0064,0.0016,0.0009,0.010000000000000002,0.0121,0.016900000000000002,0.0081,0.0036
5.0,2.96,3.17,5.47,-0.01,-0.8,12.5,6.596,6.683,-4.28,3.166,5.825,-6.755,97.077,-15.243,98.267,1.5,0.25,0.22,0.25,1.42,0.5,0.43,0.1,0.43,0.13,1.1,0.22,0.04,0.22,1.04,1.5,0.31,0.15,0.31,1.49,0.5,0.5,0.08,0.5,0.14,0.5,-0.41,0.04,-0.41,0.29,2.4,-0.26,0.03,-0.26,2.33,2.1,-0.73,0.1,-0.73,1.89,1.2,-1.07,0.11,-1.07,0.56,1.7,-1.48,0.13,-1.48,0.81,0.3,-0.19,0.09,-0.19,0.25,0.9,-0.65,0.06,-0.65,0.68,2.25,0.25,1.2100000000000002,2.25,0.25,0.25,5.76,4.41,1.44,2.8899999999999997,0.09,0.81,0.0625,0.18489999999999998,0.0484,0.0961,0.25,0.16809999999999997,0.06760000000000001,0.5328999999999999,1.1449,2.1904,0.0361,0.42250000000000004,2.0164,0.016900000000000002,1.0816000000000001,2.2201,0.019600000000000003,0.0841,5.4289000000000005,3.5721,0.31360000000000005,0.6561000000000001,0.0625,0.4624000000000001,0.0484,0.010000000000000002,0.0016,0.0225,0.0064,0.0016,0.0009,0.010000000000000002,0.0121,0.016900000000000002,0.0081,0.0036
6.0,2.99,3.208,6.5,-0.02,-0.97,15.2,8.129,8.079,-3.113,2.939,7.051,-8.261,96.375,-15.217,97.57,1.5,0.25,0.22,0.25,1.42,0.5,0.43,0.1,0.43,0.13,1.1,0.22,0.04,0.22,1.04,1.5,0.31,0.15,0.31,1.49,0.5,0.5,0.08,0.5,0.14,0.5,-0.41,0.04,-0.41,0.29,2.4,-0.26,0.03,-0.26,2.33,2.1,-0.73,0.1,-0.73,1.89,1.2,-1.07,0.11,-1.07,0.56,1.7,-1.48,0.13,-1.48,0.81,0.3,-0.19,0.09,-0.19,0.25,0.9,-0.65,0.06,-0.65,0.68,2.25,0.25,1.2100000000000002,2.25,0.25,0.25,5.76,4.41,1.44,2.8899999999999997,0.09,0.81,0.0625,0.18489999999999998,0.0484,0.0961,0.25,0.16809999999999997,0.06760000000000001,0.5328999999999999,1.1449,2.1904,0.0361,0.42250000000000004,2.0164,0.016900000000000002,1.0816000000000001,2.2201,0.019600000000000003,0.0841,5.4289000000000005,3.5721,0.31360000000000005,0.6561000000000001,0.0625,0.4624000000000001,0.0484,0.010000000000000002,0.0016,0.0225,0.0064,0.0016,0.0009,0.010000000000000002,0.0121,0.016900000000000002,0.0081,0.0036
7.0,3.04,3.247,7.53,-0.02,-1.14,18.1,10.134,10.049,0.781,-1.394,8.339,-10.043,97.02,-18.176,98.709,1.5,0.25,0.22,0.25,1.42,0.5,0.43,0.1,0.43,0.13,1.1,0.22,0.04,0.22,1.04,1.5,0.31,0.15,0.31,1.49,0.5,0.5,0.08,0.5,0.14,0.5,-0.41,0.04,-0.41,0.29,2.4,-0.26,0.03,-0.26,2.33,2.1,-0.73,0.1,-0.73,1.89,1.2,-1.07,0.11,-1.07,0.56,1.7,-1.48,0.13,-1.48,0.81,0.3,-0.19,0.09,-0.19,0.25,0.9,-0.65,0.06,-0.65,0.68,2.25,0.25,1.2100000000000002,2.25,0.25,0.25,5.76,4.41,1.44,2.8899999999999997,0.09,0.81,0.0625,0.18489999999999998,0.0484,0.0961,0.25,0.16809999999999997,0.06760000000000001,0.5328999999999999,1.1449,2.1904,0.0361,0.42250000000000004,2.0164,0.016900000000000002,1.0816000000000001,2.2201,0.019600000000000003,0.0841,5.4289000000000005,3.5721,0.31360000000000005,0.6561000000000001,0.0625,0.4624000000000001,0.0484,0.010000000000000002,0.0016,0.0225,0.0064,0.0016,0.0009,0.010000000000000002,0.0121,0.016900000000000002,0.0081,0.0036
8.0,3.08,3.285,8.55,-0.02,-1.34,21.5,9.919,9.791,2.477,-3.624,9.823,-12.003,96.389,-18.279,98.107,1.5,0.25,0.22,0.25,1.42,0.5,0.43,0.1,0.43,0.13,1.1,0.22,0.04,0.22,1.04,1.5,0.31,0.15,0.31,1.49,0.5,0.5,0.08,0.5,0.14,0.5,-0.41,0.04,-0.41,0.29,2.4,-0.26,0.03,-0.26,2.33,2.1,-0.73,0.1,-0.73,1.89,1.2,-1.07,0.11,-1.07,0.56,1.7,-1.48,0.13,-1.48,0.81,0.3,-0.19,0.09,-0.19,0.25,0.9,-0.65,0.06,-0.65,0.68,2.25,0.25,1.2100000000000002,2.25,0.25,0.25,5.76,4.41,1.44,2.8899999999999997,0.09,0.81,0.0625,0.18489999999999998,0.0484,0.0961,0.25,0.16809999999999997,0.06760000000000001,0.5328999999999999,1.1449,2.1904,0.0361,0.42250000000000004,2.0164,0.016900000000000002,1.0816000000000001,2.2201,0.019600000000000003,0.0841,5.4289000000000005,3.5721,0.31360000000000005,0.6561000000000001,0.0625,0.4624000000000001,0.0484,0.010000000000000002,0.0016,0.0225,0.0064,0.0016,0.0009,0.010000000000000002,0.0121,0.016900000000000002,0.0081,0.0036
9.0,3.12,3.323,9.57,-0.03,-1.55,24.8,9.806,9.76,4.627,-6.706,11.267,-13.876,96.043,-18.78,97.862,1.5,0.25,0.22,0.25,1.42,0.5,0.43,0.1,0.43,0.13,1.1,0.22,0.04,0.22,1.04,1.5,0.31,0.15,0.31,1.49,0.5,0.5,0.08,0.5,0.14,0.5,-0.41,0.04,-0.41,0.29,2.4,-0.26,0.03,-0.26,2.33,2.1,-0.73,0.1,-0.73,1.89,1.2,-1.07,0.11,-1.07,0.56,1.7,-1.48,0.13,-1.48,0.81,0.3,-0.19,0.09,-0.19,0.25,0.9,-0.65,0.06,-0.65,0.68,2.25,0.25,1.2100000000000002,2.25,0.25,0.25,5.76,4.41,1.44,2.8899999999999997,0.09,0.81,0.0625,0.18489999999999998,0.0484,0.0961,0.25,0.16809999999999997,0.06760000000000001,0.5328999999999999,1.1449,2.1904,0.0361,0.42250000000000004,2.0164,0.016900000000000002,1.0816000000000001,2.2201,0.019600000000000003,0.0841,5.4289000000000005,3.5721,0.31360000000000005,0.6561000000000001,0.0625,0.4624000000000001,0.0484,0.010000000000000002,0.0016,0.0225,0.0064,0.0016,0.0009,0.010000000000000002,0.0121,0.016900000000000002,0.0081,0.0036
