Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,4.195,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,97.045,-19.744,99.033,1.5,0.36,0.01,0.36,1.36,0.8,-0.59,0.26,-0.59,0.25,0.6,-0.12,0.01,-0.12,0.58,0.7,0.54,0.02,0.54,0.43,0.7,0.42,0.1,0.42,0.5,1.2,0.04,0.16,0.04,1.14,1.8,0.14,0.19,0.14,1.8,1.4,-0.76,0.45,-0.76,0.95,0.4,-0.12,0.1,-0.12,0.28,0.8,-0.51,0.0,-0.51,0.57,0.3,-0.07,0.16,-0.07,0.17,0.6,-0.31,0.09,-0.31,0.5,2.25,0.6400000000000001,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,1.9599999999999997,0.16000000000000003,0.6400000000000001,0.09,0.36,0.1296,0.34809999999999997,0.0144,0.2916,0.17639999999999997,0.0016,0.019600000000000003,0.5776,0.0144,0.2601,0.004900000000000001,0.0961,1.8496000000000004,0.0625,0.3364,0.18489999999999998,0.25,1.2995999999999999,3.24,0.9025,0.07840000000000001,0.32489999999999997,0.028900000000000006,0.25,0.0001,0.06760000000000001,0.0001,0.0004,0.010000000000000002,0.0256,0.0361,0.2025,0.010000000000000002,0.0,0.0256,0.0081
1.0,2.95,4.401,1.35,-0.01,-0.14,4.1,-6.928,-8.739,-3.691,3.67,1.945,-2.165,96.558,-12.807,97.404,1.4,0.43,0.02,0.43,1.26,0.9,-0.6,0.33,-0.6,0.23,0.6,-0.13,0.01,-0.13,0.59,0.7,0.52,0.06,0.52,0.48,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-0.94,0.48,-0.94,0.87,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.6,-0.29,0.06,-0.29,0.47,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.36,0.18489999999999998,0.36,0.016900000000000002,0.27040000000000003,0.10890000000000001,0.0016,0.0256,0.8835999999999999,0.0121,0.2601,0.0025000000000000005,0.0841,1.5876000000000001,0.0529,0.34809999999999997,0.2304,0.34809999999999997,1.4161,3.0276,0.7569,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.22089999999999999,0.0004,0.10890000000000001,0.0001,0.0036,0.004900000000000001,0.04000000000000001,0.0121,0.2304,0.0144,0.0,0.028900000000000006,0.0036
2.0,2.99,4.441,2.39,-0.01,-0.24,6.9,-2.728,-6.331,-5.587,5.244,3.557,-4.016,96.372,-9.054,96.797,1.4,0.43,0.02,0.43,1.26,0.9,-0.6,0.33,-0.6,0.23,0.6,-0.13,0.01,-0.13,0.59,0.7,0.52,0.06,0.52,0.48,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-0.94,0.48,-0.94,0.87,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.6,-0.29,0.06,-0.29,0.47,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.36,0.18489999999999998,0.36,0.016900000000000002,0.27040000000000003,0.10890000000000001,0.0016,0.0256,0.8835999999999999,0.0121,0.2601,0.0025000000000000005,0.0841,1.5876000000000001,0.0529,0.34809999999999997,0.2304,0.34809999999999997,1.4161,3.0276,0.7569,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.22089999999999999,0.0004,0.10890000000000001,0.0001,0.0036,0.004900000000000001,0.04000000000000001,0.0121,0.2304,0.0144,0.0,0.028900000000000006,0.0036
3.0,3.06,4.48,3.44,0.0,-0.33,8.7,2.888,-3.39,-4.898,3.416,5.337,-6.193,96.705,-9.77,97.198,1.4,0.43,0.02,0.43,1.26,0.9,-0.6,0.33,-0.6,0.23,0.6,-0.13,0.01,-0.13,0.59,0.7,0.52,0.06,0.52,0.48,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-0.94,0.48,-0.94,0.87,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.6,-0.29,0.06,-0.29,0.47,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.36,0.18489999999999998,0.36,0.016900000000000002,0.27040000000000003,0.10890000000000001,0.0016,0.0256,0.8835999999999999,0.0121,0.2601,0.0025000000000000005,0.0841,1.5876000000000001,0.0529,0.34809999999999997,0.2304,0.34809999999999997,1.4161,3.0276,0.7569,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.22089999999999999,0.0004,0.10890000000000001,0.0001,0.0036,0.004900000000000001,0.04000000000000001,0.0121,0.2304,0.0144,0.0,0.028900000000000006,0.0036
4.0,3.11,4.519,4.48,0.02,-0.46,11.1,8.062,-0.478,-10.162,1.607,7.742,-8.348,98.005,-11.559,98.685,1.4,0.43,0.02,0.43,1.26,0.9,-0.6,0.33,-0.6,0.23,0.6,-0.13,0.01,-0.13,0.59,0.7,0.52,0.06,0.52,0.48,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-0.94,0.48,-0.94,0.87,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.6,-0.29,0.06,-0.29,0.47,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.36,0.18489999999999998,0.36,0.016900000000000002,0.27040000000000003,0.10890000000000001,0.0016,0.0256,0.8835999999999999,0.0121,0.2601,0.0025000000000000005,0.0841,1.5876000000000001,0.0529,0.34809999999999997,0.2304,0.34809999999999997,1.4161,3.0276,0.7569,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.22089999999999999,0.0004,0.10890000000000001,0.0001,0.0036,0.004900000000000001,0.04000000000000001,0.0121,0.2304,0.0144,0.0,0.028900000000000006,0.0036
5.0,3.17,4.557,5.51,0.01,-0.6,16.8,10.814,2.41,-8.41,-0.188,10.509,-10.484,97.867,-12.935,98.719,1.4,0.43,0.02,0.43,1.26,0.9,-0.6,0.33,-0.6,0.23,0.6,-0.13,0.01,-0.13,0.59,0.7,0.52,0.06,0.52,0.48,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-0.94,0.48,-0.94,0.87,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.6,-0.29,0.06,-0.29,0.47,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.36,0.18489999999999998,0.36,0.016900000000000002,0.27040000000000003,0.10890000000000001,0.0016,0.0256,0.8835999999999999,0.0121,0.2601,0.0025000000000000005,0.0841,1.5876000000000001,0.0529,0.34809999999999997,0.2304,0.34809999999999997,1.4161,3.0276,0.7569,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.22089999999999999,0.0004,0.10890000000000001,0.0001,0.0036,0.004900000000000001,0.04000000000000001,0.0121,0.2304,0.0144,0.0,0.028900000000000006,0.0036
6.0,3.23,4.596,6.55,-0.0,-0.75,23.8,12.613,5.287,-3.896,-1.976,13.419,-12.614,97.162,-14.148,98.189,1.4,0.43,0.02,0.43,1.26,0.9,-0.6,0.33,-0.6,0.23,0.6,-0.13,0.01,-0.13,0.59,0.7,0.52,0.06,0.52,0.48,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-0.94,0.48,-0.94,0.87,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.6,-0.29,0.06,-0.29,0.47,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.36,0.18489999999999998,0.36,0.016900000000000002,0.27040000000000003,0.10890000000000001,0.0016,0.0256,0.8835999999999999,0.0121,0.2601,0.0025000000000000005,0.0841,1.5876000000000001,0.0529,0.34809999999999997,0.2304,0.34809999999999997,1.4161,3.0276,0.7569,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.22089999999999999,0.0004,0.10890000000000001,0.0001,0.0036,0.004900000000000001,0.04000000000000001,0.0121,0.2304,0.0144,0.0,0.028900000000000006,0.0036
7.0,3.3,4.634,7.59,-0.02,-0.9,30.5,14.114,7.852,0.557,-4.036,16.341,-14.69,96.49,-15.268,97.693,1.4,0.49,0.03,0.49,1.19,0.9,-0.52,0.33,-0.52,0.27,0.6,-0.13,0.01,-0.13,0.6,0.7,0.51,0.09,0.51,0.52,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-1.06,0.49,-1.06,0.78,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.5,-0.28,0.01,-0.28,0.42,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.25,0.24009999999999998,0.27040000000000003,0.016900000000000002,0.2601,0.10890000000000001,0.0016,0.0256,1.1236000000000002,0.0121,0.2601,0.0025000000000000005,0.07840000000000001,1.4161,0.0729,0.36,0.27040000000000003,0.34809999999999997,1.4161,3.0276,0.6084,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.17639999999999997,0.0009,0.10890000000000001,0.0001,0.0081,0.004900000000000001,0.04000000000000001,0.0121,0.24009999999999998,0.0144,0.0,0.028900000000000006,0.0001
8.0,3.37,4.673,8.61,-0.01,-1.06,35.1,13.143,7.817,4.495,-8.363,19.372,-16.322,96.085,-15.615,97.349,1.4,0.49,0.03,0.49,1.19,0.9,-0.52,0.33,-0.52,0.27,0.6,-0.13,0.01,-0.13,0.6,0.7,0.51,0.09,0.51,0.52,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-1.06,0.49,-1.06,0.78,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.5,-0.28,0.01,-0.28,0.42,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.25,0.24009999999999998,0.27040000000000003,0.016900000000000002,0.2601,0.10890000000000001,0.0016,0.0256,1.1236000000000002,0.0121,0.2601,0.0025000000000000005,0.07840000000000001,1.4161,0.0729,0.36,0.27040000000000003,0.34809999999999997,1.4161,3.0276,0.6084,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.17639999999999997,0.0009,0.10890000000000001,0.0001,0.0081,0.004900000000000001,0.04000000000000001,0.0121,0.24009999999999998,0.0144,0.0,0.028900000000000006,0.0001
9.0,3.45,4.463,9.64,-0.0,-1.24,38.6,13.177,8.408,10.681,-11.457,21.801,-17.501,96.373,-16.788,97.828,1.4,0.43,0.02,0.43,1.26,0.9,-0.6,0.33,-0.6,0.23,0.6,-0.13,0.01,-0.13,0.59,0.7,0.52,0.06,0.52,0.48,0.7,0.33,0.07,0.33,0.59,1.2,0.04,0.2,0.04,1.19,1.8,0.16,0.11,0.16,1.74,1.5,-0.94,0.48,-0.94,0.87,0.4,-0.11,0.12,-0.11,0.26,0.8,-0.51,0.0,-0.51,0.56,0.3,-0.05,0.17,-0.05,0.13,0.6,-0.29,0.06,-0.29,0.47,1.9599999999999997,0.81,0.36,0.48999999999999994,0.48999999999999994,1.44,3.24,2.25,0.16000000000000003,0.6400000000000001,0.09,0.36,0.18489999999999998,0.36,0.016900000000000002,0.27040000000000003,0.10890000000000001,0.0016,0.0256,0.8835999999999999,0.0121,0.2601,0.0025000000000000005,0.0841,1.5876000000000001,0.0529,0.34809999999999997,0.2304,0.34809999999999997,1.4161,3.0276,0.7569,0.06760000000000001,0.31360000000000005,0.016900000000000002,0.22089999999999999,0.0004,0.10890000000000001,0.0001,0.0036,0.004900000000000001,0.04000000000000001,0.0121,0.2304,0.0144,0.0,0.028900000000000006,0.0036
