Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,4.144,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,95.447,-19.419,97.403,1.4,0.93,0.41,0.93,0.45,1.7,1.7,0.06,1.7,0.01,1.9,1.61,0.04,1.61,0.72,1.2,0.92,0.09,0.92,0.61,2.1,1.94,0.05,1.94,0.67,1.3,1.27,0.07,1.27,0.25,1.8,1.75,0.09,1.75,0.41,1.4,0.85,0.15,0.85,1.02,2.7,2.3,0.34,2.3,1.45,2.1,1.9,0.24,1.9,0.87,2.7,2.02,0.45,2.02,1.85,1.7,1.48,0.23,1.48,0.39,1.9599999999999997,2.8899999999999997,3.61,1.44,4.41,1.6900000000000002,3.24,1.9599999999999997,7.290000000000001,4.41,7.290000000000001,2.8899999999999997,0.8649000000000001,2.8899999999999997,2.5921000000000003,0.8464,3.7636,1.6129,3.0625,0.7224999999999999,5.289999999999999,3.61,4.0804,2.1904,0.2025,0.0001,0.5184,0.3721,0.4489000000000001,0.0625,0.16809999999999997,1.0404,2.1025,0.7569,3.4225000000000003,0.1521,0.16809999999999997,0.0036,0.0016,0.0081,0.0025000000000000005,0.004900000000000001,0.0081,0.0225,0.11560000000000002,0.0576,0.2025,0.0529
1.0,2.87,4.329,1.34,0.03,-0.22,2.5,-10.098,-8.446,-1.77,2.558,2.169,-0.745,95.163,-13.846,96.181,1.4,0.93,0.41,0.93,0.45,1.7,1.7,0.06,1.7,0.01,1.9,1.61,0.04,1.61,0.72,1.2,0.92,0.09,0.92,0.61,2.1,1.94,0.05,1.94,0.67,1.3,1.27,0.07,1.27,0.25,1.8,1.75,0.09,1.75,0.41,1.4,0.85,0.15,0.85,1.02,2.7,2.3,0.34,2.3,1.45,2.1,1.9,0.24,1.9,0.87,2.7,2.02,0.45,2.02,1.85,1.7,1.48,0.23,1.48,0.39,1.9599999999999997,2.8899999999999997,3.61,1.44,4.41,1.6900000000000002,3.24,1.9599999999999997,7.290000000000001,4.41,7.290000000000001,2.8899999999999997,0.8649000000000001,2.8899999999999997,2.5921000000000003,0.8464,3.7636,1.6129,3.0625,0.7224999999999999,5.289999999999999,3.61,4.0804,2.1904,0.2025,0.0001,0.5184,0.3721,0.4489000000000001,0.0625,0.16809999999999997,1.0404,2.1025,0.7569,3.4225000000000003,0.1521,0.16809999999999997,0.0036,0.0016,0.0081,0.0025000000000000005,0.004900000000000001,0.0081,0.0225,0.11560000000000002,0.0576,0.2025,0.0529
2.0,2.89,4.368,2.38,0.03,-0.34,4.9,-6.926,-5.692,-0.183,3.4,3.621,-1.303,93.981,-11.236,94.65,1.4,0.93,0.41,0.93,0.45,1.7,1.7,0.06,1.7,0.01,1.9,1.61,0.04,1.61,0.72,1.2,0.92,0.09,0.92,0.61,2.1,1.94,0.05,1.94,0.67,1.3,1.27,0.07,1.27,0.25,1.8,1.75,0.09,1.75,0.41,1.4,0.85,0.15,0.85,1.02,2.7,2.3,0.34,2.3,1.45,2.1,1.9,0.24,1.9,0.87,2.7,2.02,0.45,2.02,1.85,1.7,1.48,0.23,1.48,0.39,1.9599999999999997,2.8899999999999997,3.61,1.44,4.41,1.6900000000000002,3.24,1.9599999999999997,7.290000000000001,4.41,7.290000000000001,2.8899999999999997,0.8649000000000001,2.8899999999999997,2.5921000000000003,0.8464,3.7636,1.6129,3.0625,0.7224999999999999,5.289999999999999,3.61,4.0804,2.1904,0.2025,0.0001,0.5184,0.3721,0.4489000000000001,0.0625,0.16809999999999997,1.0404,2.1025,0.7569,3.4225000000000003,0.1521,0.16809999999999997,0.0036,0.0016,0.0081,0.0025000000000000005,0.004900000000000001,0.0081,0.0225,0.11560000000000002,0.0576,0.2025,0.0529
3.0,2.94,4.408,3.42,0.03,-0.45,7.5,-2.455,-1.165,6.452,-0.646,5.686,-1.801,95.774,-9.675,96.261,1.3,0.75,0.29,0.75,0.59,1.7,1.69,0.08,1.69,0.03,1.8,1.56,0.07,1.56,0.56,1.2,0.92,0.08,0.92,0.64,1.8,1.64,0.33,1.64,0.51,1.3,1.24,0.12,1.24,0.14,1.8,1.73,0.09,1.73,0.38,1.4,0.83,0.15,0.83,1.06,2.8,2.38,0.35,2.38,1.41,2.2,1.91,0.25,1.91,1.06,2.7,2.02,0.45,2.02,1.85,1.7,1.5,0.14,1.5,0.45,1.6900000000000002,2.8899999999999997,3.24,1.44,3.24,1.6900000000000002,3.24,1.9599999999999997,7.839999999999999,4.840000000000001,7.290000000000001,2.8899999999999997,0.5625,2.8560999999999996,2.4336,0.8464,2.6895999999999995,1.5376,2.9929,0.6889,5.6644,3.6481,4.0804,2.25,0.34809999999999997,0.0009,0.31360000000000005,0.4096,0.2601,0.019600000000000003,0.1444,1.1236000000000002,1.9880999999999998,1.1236000000000002,3.4225000000000003,0.2025,0.0841,0.0064,0.004900000000000001,0.0064,0.10890000000000001,0.0144,0.0081,0.0225,0.12249999999999998,0.0625,0.2025,0.019600000000000003
4.0,3.0,4.447,4.46,0.03,-0.57,11.2,3.57,5.294,5.734,-0.516,8.447,-2.799,96.315,-11.305,96.976,1.3,0.75,0.29,0.75,0.59,1.7,1.69,0.08,1.69,0.03,1.8,1.56,0.07,1.56,0.56,1.2,0.92,0.08,0.92,0.64,1.8,1.64,0.33,1.64,0.51,1.3,1.24,0.12,1.24,0.14,1.8,1.73,0.09,1.73,0.38,1.4,0.83,0.15,0.83,1.06,2.8,2.38,0.35,2.38,1.41,2.2,1.91,0.25,1.91,1.06,2.7,2.02,0.45,2.02,1.85,1.7,1.5,0.14,1.5,0.45,1.6900000000000002,2.8899999999999997,3.24,1.44,3.24,1.6900000000000002,3.24,1.9599999999999997,7.839999999999999,4.840000000000001,7.290000000000001,2.8899999999999997,0.5625,2.8560999999999996,2.4336,0.8464,2.6895999999999995,1.5376,2.9929,0.6889,5.6644,3.6481,4.0804,2.25,0.34809999999999997,0.0009,0.31360000000000005,0.4096,0.2601,0.019600000000000003,0.1444,1.1236000000000002,1.9880999999999998,1.1236000000000002,3.4225000000000003,0.2025,0.0841,0.0064,0.004900000000000001,0.0064,0.10890000000000001,0.0144,0.0081,0.0225,0.12249999999999998,0.0625,0.2025,0.019600000000000003
5.0,3.06,4.486,5.49,0.03,-0.7,15.5,8.859,10.509,7.369,-3.251,11.439,-4.316,95.662,-12.324,96.453,1.3,0.75,0.29,0.75,0.59,1.7,1.69,0.08,1.69,0.03,1.8,1.56,0.07,1.56,0.56,1.2,0.92,0.08,0.92,0.64,1.8,1.64,0.33,1.64,0.51,1.3,1.24,0.12,1.24,0.14,1.8,1.73,0.09,1.73,0.38,1.4,0.83,0.15,0.83,1.06,2.8,2.38,0.35,2.38,1.41,2.2,1.91,0.25,1.91,1.06,2.7,2.02,0.45,2.02,1.85,1.7,1.5,0.14,1.5,0.45,1.6900000000000002,2.8899999999999997,3.24,1.44,3.24,1.6900000000000002,3.24,1.9599999999999997,7.839999999999999,4.840000000000001,7.290000000000001,2.8899999999999997,0.5625,2.8560999999999996,2.4336,0.8464,2.6895999999999995,1.5376,2.9929,0.6889,5.6644,3.6481,4.0804,2.25,0.34809999999999997,0.0009,0.31360000000000005,0.4096,0.2601,0.019600000000000003,0.1444,1.1236000000000002,1.9880999999999998,1.1236000000000002,3.4225000000000003,0.2025,0.0841,0.0064,0.004900000000000001,0.0064,0.10890000000000001,0.0144,0.0081,0.0225,0.12249999999999998,0.0625,0.2025,0.019600000000000003
6.0,3.12,4.524,6.53,0.03,-0.84,19.8,13.213,14.265,10.339,-6.754,14.206,-6.257,94.847,-13.01,95.736,1.3,0.75,0.29,0.75,0.59,1.7,1.69,0.08,1.69,0.03,1.8,1.56,0.07,1.56,0.56,1.2,0.92,0.08,0.92,0.64,1.8,1.64,0.33,1.64,0.51,1.3,1.24,0.12,1.24,0.14,1.8,1.73,0.09,1.73,0.38,1.4,0.83,0.15,0.83,1.06,2.8,2.38,0.35,2.38,1.41,2.2,1.91,0.25,1.91,1.06,2.7,2.02,0.45,2.02,1.85,1.7,1.5,0.14,1.5,0.45,1.6900000000000002,2.8899999999999997,3.24,1.44,3.24,1.6900000000000002,3.24,1.9599999999999997,7.839999999999999,4.840000000000001,7.290000000000001,2.8899999999999997,0.5625,2.8560999999999996,2.4336,0.8464,2.6895999999999995,1.5376,2.9929,0.6889,5.6644,3.6481,4.0804,2.25,0.34809999999999997,0.0009,0.31360000000000005,0.4096,0.2601,0.019600000000000003,0.1444,1.1236000000000002,1.9880999999999998,1.1236000000000002,3.4225000000000003,0.2025,0.0841,0.0064,0.004900000000000001,0.0064,0.10890000000000001,0.0144,0.0081,0.0225,0.12249999999999998,0.0625,0.2025,0.019600000000000003
7.0,3.19,4.564,7.56,0.03,-1.0,23.6,16.744,16.803,12.547,-8.14,16.348,-8.479,94.925,-14.04,95.96,1.3,0.75,0.29,0.75,0.59,1.7,1.69,0.08,1.69,0.03,1.8,1.56,0.07,1.56,0.56,1.2,0.92,0.08,0.92,0.64,1.8,1.64,0.33,1.64,0.51,1.3,1.24,0.12,1.24,0.14,1.8,1.73,0.09,1.73,0.38,1.4,0.83,0.15,0.83,1.06,2.8,2.38,0.35,2.38,1.41,2.2,1.91,0.25,1.91,1.06,2.7,2.02,0.45,2.02,1.85,1.7,1.5,0.14,1.5,0.45,1.6900000000000002,2.8899999999999997,3.24,1.44,3.24,1.6900000000000002,3.24,1.9599999999999997,7.839999999999999,4.840000000000001,7.290000000000001,2.8899999999999997,0.5625,2.8560999999999996,2.4336,0.8464,2.6895999999999995,1.5376,2.9929,0.6889,5.6644,3.6481,4.0804,2.25,0.34809999999999997,0.0009,0.31360000000000005,0.4096,0.2601,0.019600000000000003,0.1444,1.1236000000000002,1.9880999999999998,1.1236000000000002,3.4225000000000003,0.2025,0.0841,0.0064,0.004900000000000001,0.0064,0.10890000000000001,0.0144,0.0081,0.0225,0.12249999999999998,0.0625,0.2025,0.019600000000000003
8.0,3.27,4.602,8.59,0.02,-1.16,27.4,20.265,19.333,14.749,-9.522,18.485,-10.695,95.004,-15.067,96.194,1.3,0.75,0.29,0.75,0.59,1.7,1.69,0.08,1.69,0.03,1.8,1.56,0.07,1.56,0.56,1.2,0.92,0.08,0.92,0.64,1.8,1.64,0.33,1.64,0.51,1.3,1.24,0.12,1.24,0.14,1.8,1.73,0.09,1.73,0.38,1.4,0.83,0.15,0.83,1.06,2.8,2.38,0.35,2.38,1.41,2.2,1.91,0.25,1.91,1.06,2.7,2.02,0.45,2.02,1.85,1.7,1.5,0.14,1.5,0.45,1.6900000000000002,2.8899999999999997,3.24,1.44,3.24,1.6900000000000002,3.24,1.9599999999999997,7.839999999999999,4.840000000000001,7.290000000000001,2.8899999999999997,0.5625,2.8560999999999996,2.4336,0.8464,2.6895999999999995,1.5376,2.9929,0.6889,5.6644,3.6481,4.0804,2.25,0.34809999999999997,0.0009,0.31360000000000005,0.4096,0.2601,0.019600000000000003,0.1444,1.1236000000000002,1.9880999999999998,1.1236000000000002,3.4225000000000003,0.2025,0.0841,0.0064,0.004900000000000001,0.0064,0.10890000000000001,0.0144,0.0081,0.0225,0.12249999999999998,0.0625,0.2025,0.019600000000000003
9.0,3.35,4.641,9.62,0.02,-1.34,29.7,22.24,20.622,17.241,-12.687,19.412,-12.51,95.0,-16.784,96.474,1.3,0.75,0.29,0.75,0.59,1.7,1.7,0.07,1.7,0.08,1.8,1.61,0.03,1.61,0.47,1.2,0.92,0.08,0.92,0.64,1.9,1.73,0.2,1.73,0.62,1.3,1.24,0.12,1.24,0.14,1.8,1.73,0.09,1.73,0.38,1.4,0.83,0.15,0.83,1.06,2.9,2.54,0.47,2.54,1.47,2.2,1.91,0.25,1.91,1.06,2.6,1.84,0.27,1.84,1.8,1.7,1.5,0.14,1.5,0.45,1.6900000000000002,2.8899999999999997,3.24,1.44,3.61,1.6900000000000002,3.24,1.9599999999999997,8.41,4.840000000000001,6.760000000000001,2.8899999999999997,0.5625,2.8899999999999997,2.5921000000000003,0.8464,2.9929,1.5376,2.9929,0.6889,6.4516,3.6481,3.3856,2.25,0.34809999999999997,0.0064,0.22089999999999999,0.4096,0.3844,0.019600000000000003,0.1444,1.1236000000000002,2.1609,1.1236000000000002,3.24,0.2025,0.0841,0.004900000000000001,0.0009,0.0064,0.04000000000000001,0.0144,0.0081,0.0225,0.22089999999999999,0.0625,0.0729,0.019600000000000003
