Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,4.072,0.03,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,95.02,-19.332,96.967,1.9,1.79,0.1,1.79,0.19,0.9,0.71,0.1,0.71,0.48,2.2,2.11,0.17,2.11,0.09,1.5,1.3,0.14,1.3,0.54,1.8,1.61,0.21,1.61,0.75,1.5,1.34,0.21,1.34,0.36,1.3,0.67,0.14,0.67,0.92,1.3,1.25,0.0,1.25,0.16,1.5,1.44,0.14,1.44,0.16,0.7,0.62,0.02,0.62,0.38,1.4,1.18,0.02,1.18,0.23,1.7,1.36,0.36,1.36,0.77,3.61,0.81,4.840000000000001,2.25,3.24,2.25,1.6900000000000002,1.6900000000000002,2.25,0.48999999999999994,1.9599999999999997,2.8899999999999997,3.2041,0.5041,4.4521,1.6900000000000002,2.5921000000000003,1.7956000000000003,0.4489000000000001,1.5625,2.0736,0.3844,1.3923999999999999,1.8496000000000004,0.0361,0.2304,0.0081,0.2916,0.5625,0.1296,0.8464,0.0256,0.0256,0.1444,0.0529,0.5929,0.010000000000000002,0.010000000000000002,0.028900000000000006,0.019600000000000003,0.04409999999999999,0.04409999999999999,0.019600000000000003,0.0,0.019600000000000003,0.0004,0.0004,0.1296
1.0,2.84,4.27,1.34,0.01,-0.25,5.1,-10.54,-13.66,-1.125,5.899,2.765,-2.405,95.43,-14.181,96.48,2.0,1.89,0.2,1.89,0.27,0.7,0.55,0.26,0.55,0.39,2.3,2.2,0.07,2.2,0.07,1.5,1.28,0.08,1.28,0.55,1.9,1.64,0.16,1.64,0.76,1.5,1.37,0.22,1.37,0.19,1.4,0.66,0.03,0.66,1.0,1.3,1.25,0.01,1.25,0.2,1.4,1.35,0.27,1.35,0.14,0.7,0.59,0.01,0.59,0.36,1.4,1.15,0.02,1.15,0.24,1.6,1.25,0.47,1.25,0.7,4.0,0.48999999999999994,5.289999999999999,2.25,3.61,2.25,1.9599999999999997,1.6900000000000002,1.9599999999999997,0.48999999999999994,1.9599999999999997,2.5600000000000005,3.5721,0.30250000000000005,4.840000000000001,1.6384,2.6895999999999995,1.8769000000000002,0.43560000000000004,1.5625,1.8225000000000002,0.34809999999999997,1.3224999999999998,1.5625,0.0729,0.1521,0.004900000000000001,0.30250000000000005,0.5776,0.0361,1.0,0.04000000000000001,0.019600000000000003,0.1296,0.0576,0.48999999999999994,0.04000000000000001,0.06760000000000001,0.004900000000000001,0.0064,0.0256,0.0484,0.0009,0.0001,0.0729,0.0001,0.0004,0.22089999999999999
2.0,2.83,4.31,2.37,0.02,-0.4,9.3,-7.415,-12.706,-2.176,5.932,4.89,-4.575,93.848,-13.485,94.813,2.0,1.89,0.2,1.89,0.27,0.7,0.55,0.26,0.55,0.39,2.3,2.2,0.07,2.2,0.07,1.5,1.28,0.08,1.28,0.55,1.9,1.64,0.16,1.64,0.76,1.5,1.37,0.22,1.37,0.19,1.4,0.66,0.03,0.66,1.0,1.3,1.25,0.01,1.25,0.2,1.4,1.35,0.27,1.35,0.14,0.7,0.59,0.01,0.59,0.36,1.4,1.15,0.02,1.15,0.24,1.6,1.25,0.47,1.25,0.7,4.0,0.48999999999999994,5.289999999999999,2.25,3.61,2.25,1.9599999999999997,1.6900000000000002,1.9599999999999997,0.48999999999999994,1.9599999999999997,2.5600000000000005,3.5721,0.30250000000000005,4.840000000000001,1.6384,2.6895999999999995,1.8769000000000002,0.43560000000000004,1.5625,1.8225000000000002,0.34809999999999997,1.3224999999999998,1.5625,0.0729,0.1521,0.004900000000000001,0.30250000000000005,0.5776,0.0361,1.0,0.04000000000000001,0.019600000000000003,0.1296,0.0576,0.48999999999999994,0.04000000000000001,0.06760000000000001,0.004900000000000001,0.0064,0.0256,0.0484,0.0009,0.0001,0.0729,0.0001,0.0004,0.22089999999999999
3.0,2.83,4.349,3.4,0.03,-0.55,13.9,-3.131,-9.054,-2.706,5.312,7.169,-6.896,94.054,-13.92,95.08,2.0,1.89,0.2,1.89,0.27,0.7,0.55,0.26,0.55,0.39,2.3,2.2,0.07,2.2,0.07,1.5,1.28,0.08,1.28,0.55,1.9,1.64,0.16,1.64,0.76,1.5,1.37,0.22,1.37,0.19,1.4,0.66,0.03,0.66,1.0,1.3,1.25,0.01,1.25,0.2,1.4,1.35,0.27,1.35,0.14,0.7,0.59,0.01,0.59,0.36,1.4,1.15,0.02,1.15,0.24,1.6,1.25,0.47,1.25,0.7,4.0,0.48999999999999994,5.289999999999999,2.25,3.61,2.25,1.9599999999999997,1.6900000000000002,1.9599999999999997,0.48999999999999994,1.9599999999999997,2.5600000000000005,3.5721,0.30250000000000005,4.840000000000001,1.6384,2.6895999999999995,1.8769000000000002,0.43560000000000004,1.5625,1.8225000000000002,0.34809999999999997,1.3224999999999998,1.5625,0.0729,0.1521,0.004900000000000001,0.30250000000000005,0.5776,0.0361,1.0,0.04000000000000001,0.019600000000000003,0.1296,0.0576,0.48999999999999994,0.04000000000000001,0.06760000000000001,0.004900000000000001,0.0064,0.0256,0.0484,0.0009,0.0001,0.0729,0.0001,0.0004,0.22089999999999999
4.0,2.86,4.388,4.43,0.03,-0.71,18.5,1.132,-5.419,-3.235,4.695,9.437,-9.207,94.259,-14.353,95.348,2.0,1.89,0.2,1.89,0.27,0.7,0.55,0.26,0.55,0.39,2.3,2.2,0.07,2.2,0.07,1.5,1.28,0.08,1.28,0.55,1.9,1.64,0.16,1.64,0.76,1.5,1.37,0.22,1.37,0.19,1.4,0.66,0.03,0.66,1.0,1.3,1.25,0.01,1.25,0.2,1.4,1.35,0.27,1.35,0.14,0.7,0.59,0.01,0.59,0.36,1.4,1.15,0.02,1.15,0.24,1.6,1.25,0.47,1.25,0.7,4.0,0.48999999999999994,5.289999999999999,2.25,3.61,2.25,1.9599999999999997,1.6900000000000002,1.9599999999999997,0.48999999999999994,1.9599999999999997,2.5600000000000005,3.5721,0.30250000000000005,4.840000000000001,1.6384,2.6895999999999995,1.8769000000000002,0.43560000000000004,1.5625,1.8225000000000002,0.34809999999999997,1.3224999999999998,1.5625,0.0729,0.1521,0.004900000000000001,0.30250000000000005,0.5776,0.0361,1.0,0.04000000000000001,0.019600000000000003,0.1296,0.0576,0.48999999999999994,0.04000000000000001,0.06760000000000001,0.004900000000000001,0.0064,0.0256,0.0484,0.0009,0.0001,0.0729,0.0001,0.0004,0.22089999999999999
5.0,2.9,4.428,5.46,0.04,-0.86,23.2,5.402,-1.779,-3.764,4.076,11.709,-11.521,94.464,-14.786,95.618,2.0,1.89,0.2,1.89,0.27,0.7,0.55,0.26,0.55,0.39,2.3,2.2,0.07,2.2,0.07,1.5,1.28,0.08,1.28,0.55,1.9,1.64,0.16,1.64,0.76,1.5,1.37,0.22,1.37,0.19,1.4,0.66,0.03,0.66,1.0,1.3,1.25,0.01,1.25,0.2,1.4,1.35,0.27,1.35,0.14,0.7,0.59,0.01,0.59,0.36,1.4,1.15,0.02,1.15,0.24,1.6,1.25,0.47,1.25,0.7,4.0,0.48999999999999994,5.289999999999999,2.25,3.61,2.25,1.9599999999999997,1.6900000000000002,1.9599999999999997,0.48999999999999994,1.9599999999999997,2.5600000000000005,3.5721,0.30250000000000005,4.840000000000001,1.6384,2.6895999999999995,1.8769000000000002,0.43560000000000004,1.5625,1.8225000000000002,0.34809999999999997,1.3224999999999998,1.5625,0.0729,0.1521,0.004900000000000001,0.30250000000000005,0.5776,0.0361,1.0,0.04000000000000001,0.019600000000000003,0.1296,0.0576,0.48999999999999994,0.04000000000000001,0.06760000000000001,0.004900000000000001,0.0064,0.0256,0.0484,0.0009,0.0001,0.0729,0.0001,0.0004,0.22089999999999999
6.0,2.94,4.467,6.49,0.05,-1.02,27.7,9.394,2.188,-1.886,2.91,13.931,-13.927,94.546,-15.857,95.871,2.1,1.96,0.25,1.96,0.27,0.8,0.6,0.19,0.6,0.42,2.4,2.33,0.09,2.33,0.04,1.6,1.31,0.04,1.31,0.58,1.9,1.62,0.15,1.62,0.8,1.4,1.36,0.25,1.36,0.07,1.3,0.64,0.04,0.64,0.98,1.2,1.21,0.05,1.21,0.22,1.4,1.35,0.31,1.35,0.12,0.7,0.63,0.02,0.63,0.34,1.3,1.09,0.04,1.09,0.21,1.5,1.17,0.53,1.17,0.67,4.41,0.6400000000000001,5.76,2.5600000000000005,3.61,1.9599999999999997,1.6900000000000002,1.44,1.9599999999999997,0.48999999999999994,1.6900000000000002,2.25,3.8415999999999997,0.36,5.4289000000000005,1.7161000000000002,2.6244000000000005,1.8496000000000004,0.4096,1.4641,1.8225000000000002,0.39690000000000003,1.1881000000000002,1.3688999999999998,0.0729,0.17639999999999997,0.0016,0.3364,0.6400000000000001,0.004900000000000001,0.9603999999999999,0.0484,0.0144,0.11560000000000002,0.04409999999999999,0.4489000000000001,0.0625,0.0361,0.0081,0.0016,0.0225,0.0625,0.0016,0.0025000000000000005,0.0961,0.0004,0.0016,0.28090000000000004
7.0,2.99,4.506,7.52,0.06,-1.19,32.0,12.716,6.298,2.972,1.459,16.067,-16.441,94.419,-17.613,96.052,2.1,1.96,0.25,1.96,0.27,0.8,0.6,0.19,0.6,0.42,2.4,2.33,0.09,2.33,0.04,1.6,1.31,0.04,1.31,0.58,1.9,1.62,0.15,1.62,0.8,1.4,1.36,0.25,1.36,0.07,1.3,0.64,0.04,0.64,0.98,1.2,1.21,0.05,1.21,0.22,1.4,1.35,0.31,1.35,0.12,0.7,0.63,0.02,0.63,0.34,1.3,1.09,0.04,1.09,0.21,1.5,1.17,0.53,1.17,0.67,4.41,0.6400000000000001,5.76,2.5600000000000005,3.61,1.9599999999999997,1.6900000000000002,1.44,1.9599999999999997,0.48999999999999994,1.6900000000000002,2.25,3.8415999999999997,0.36,5.4289000000000005,1.7161000000000002,2.6244000000000005,1.8496000000000004,0.4096,1.4641,1.8225000000000002,0.39690000000000003,1.1881000000000002,1.3688999999999998,0.0729,0.17639999999999997,0.0016,0.3364,0.6400000000000001,0.004900000000000001,0.9603999999999999,0.0484,0.0144,0.11560000000000002,0.04409999999999999,0.4489000000000001,0.0625,0.0361,0.0081,0.0016,0.0225,0.0625,0.0016,0.0025000000000000005,0.0961,0.0004,0.0016,0.28090000000000004
8.0,3.03,4.545,8.54,0.07,-1.39,36.2,14.281,8.235,4.42,3.415,18.138,-18.797,94.085,-17.776,95.753,2.1,1.96,0.25,1.96,0.27,0.8,0.6,0.19,0.6,0.42,2.4,2.33,0.09,2.33,0.04,1.6,1.31,0.04,1.31,0.58,1.9,1.62,0.15,1.62,0.8,1.4,1.36,0.25,1.36,0.07,1.3,0.64,0.04,0.64,0.98,1.2,1.21,0.05,1.21,0.22,1.4,1.35,0.31,1.35,0.12,0.7,0.63,0.02,0.63,0.34,1.3,1.09,0.04,1.09,0.21,1.5,1.17,0.53,1.17,0.67,4.41,0.6400000000000001,5.76,2.5600000000000005,3.61,1.9599999999999997,1.6900000000000002,1.44,1.9599999999999997,0.48999999999999994,1.6900000000000002,2.25,3.8415999999999997,0.36,5.4289000000000005,1.7161000000000002,2.6244000000000005,1.8496000000000004,0.4096,1.4641,1.8225000000000002,0.39690000000000003,1.1881000000000002,1.3688999999999998,0.0729,0.17639999999999997,0.0016,0.3364,0.6400000000000001,0.004900000000000001,0.9603999999999999,0.0484,0.0144,0.11560000000000002,0.04409999999999999,0.4489000000000001,0.0625,0.0361,0.0081,0.0016,0.0225,0.0625,0.0016,0.0025000000000000005,0.0961,0.0004,0.0016,0.28090000000000004
9.0,3.08,4.584,9.56,0.08,-1.58,39.5,15.921,9.338,8.955,0.763,19.776,-20.746,93.702,-18.208,95.457,2.1,1.96,0.25,1.96,0.27,0.8,0.6,0.19,0.6,0.42,2.4,2.33,0.09,2.33,0.04,1.6,1.31,0.04,1.31,0.58,1.9,1.62,0.15,1.62,0.8,1.4,1.36,0.25,1.36,0.07,1.3,0.64,0.04,0.64,0.98,1.2,1.21,0.05,1.21,0.22,1.4,1.35,0.31,1.35,0.12,0.7,0.63,0.02,0.63,0.34,1.3,1.09,0.04,1.09,0.21,1.5,1.17,0.53,1.17,0.67,4.41,0.6400000000000001,5.76,2.5600000000000005,3.61,1.9599999999999997,1.6900000000000002,1.44,1.9599999999999997,0.48999999999999994,1.6900000000000002,2.25,3.8415999999999997,0.36,5.4289000000000005,1.7161000000000002,2.6244000000000005,1.8496000000000004,0.4096,1.4641,1.8225000000000002,0.39690000000000003,1.1881000000000002,1.3688999999999998,0.0729,0.17639999999999997,0.0016,0.3364,0.6400000000000001,0.004900000000000001,0.9603999999999999,0.0484,0.0144,0.11560000000000002,0.04409999999999999,0.4489000000000001,0.0625,0.0361,0.0081,0.0016,0.0225,0.0625,0.0016,0.0025000000000000005,0.0961,0.0004,0.0016,0.28090000000000004
