Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross,W1_Speed_quad,W2_Speed_quad,W3_Speed_quad,W4_Speed_quad,W5_Speed_quad,W6_Speed_quad,W7_Speed_quad,W8_Speed_quad,W9_Speed_quad,W10_Speed_quad,W11_Speed_quad,W12_Speed_quad,W1_Tangent_quad,W2_Tangent_quad,W3_Tangent_quad,W4_Tangent_quad,W5_Tangent_quad,W6_Tangent_quad,W7_Tangent_quad,W8_Tangent_quad,W9_Tangent_quad,W10_Tangent_quad,W11_Tangent_quad,W12_Tangent_quad,W1_Cross_quad,W2_Cross_quad,W3_Cross_quad,W4_Cross_quad,W5_Cross_quad,W6_Cross_quad,W7_Cross_quad,W8_Cross_quad,W9_Cross_quad,W10_Cross_quad,W11_Cross_quad,W12_Cross_quad,W1_Turbulence_quad,W2_Turbulence_quad,W3_Turbulence_quad,W4_Turbulence_quad,W5_Turbulence_quad,W6_Turbulence_quad,W7_Turbulence_quad,W8_Turbulence_quad,W9_Turbulence_quad,W10_Turbulence_quad,W11_Turbulence_quad,W12_Turbulence_quad
0.0,2.93,4.146,0.05,0.0,-0.01,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,94.044,-19.133,95.971,0.8,0.73,0.22,0.73,0.29,1.6,1.06,0.08,1.06,1.02,1.5,1.2,0.21,1.2,0.87,1.7,1.01,0.04,1.01,1.16,2.8,2.34,0.29,2.34,1.55,2.8,2.53,0.18,2.53,0.64,1.4,1.12,0.15,1.12,0.85,0.4,0.08,0.06,0.08,0.21,0.9,0.86,0.05,0.86,0.11,0.7,0.5,0.17,0.5,0.54,0.2,0.16,0.11,0.16,0.08,0.2,-0.04,0.1,-0.04,0.17,0.6400000000000001,2.5600000000000005,2.25,2.8899999999999997,7.839999999999999,7.839999999999999,1.9599999999999997,0.16000000000000003,0.81,0.48999999999999994,0.04000000000000001,0.04000000000000001,0.5328999999999999,1.1236000000000002,1.44,1.0201,5.475599999999999,6.400899999999999,1.2544000000000002,0.0064,0.7395999999999999,0.25,0.0256,0.0016,0.0841,1.0404,0.7569,1.3456,2.4025000000000003,0.4096,0.7224999999999999,0.04409999999999999,0.0121,0.2916,0.0064,0.028900000000000006,0.0484,0.0064,0.04409999999999999,0.0016,0.0841,0.0324,0.0225,0.0036,0.0025000000000000005,0.028900000000000006,0.0121,0.010000000000000002
1.0,2.94,4.337,1.33,0.01,-0.15,2.5,-9.526,-6.765,-3.125,3.29,1.83,-2.332,93.473,-8.854,93.896,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
2.0,2.99,4.385,2.39,0.01,-0.24,6.8,-4.255,-3.103,-3.796,5.834,3.18,-4.135,95.163,-7.676,95.474,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
3.0,3.06,4.298,3.44,0.01,-0.34,10.6,2.527,3.33,-4.455,6.039,4.652,-6.017,95.441,-8.866,95.852,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
4.0,3.13,4.291,4.48,0.0,-0.44,13.5,8.587,10.105,-5.111,5.332,5.99,-7.705,95.097,-10.69,95.696,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
5.0,3.2,4.504,5.52,0.0,-0.56,15.4,12.299,14.875,-5.622,5.195,6.969,-8.969,95.147,-11.98,95.898,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
6.0,3.29,4.543,6.56,0.0,-0.69,17.3,16.001,19.632,-6.131,5.058,7.944,-10.229,95.196,-13.266,96.116,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
7.0,3.36,4.583,7.6,-0.0,-0.84,20.3,16.137,20.207,-4.591,2.948,9.222,-12.106,95.022,-14.53,96.127,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
8.0,3.43,4.622,8.63,-0.01,-1.01,23.3,15.239,19.581,-2.287,-1.169,10.393,-14.046,94.761,-15.65,96.045,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
9.0,3.51,4.661,9.66,-0.01,-1.18,26.0,13.865,18.485,0.666,-6.034,11.294,-15.773,94.511,-16.489,95.939,0.8,0.72,0.21,0.72,0.29,1.6,0.97,0.14,0.97,1.01,1.4,1.12,0.26,1.12,0.83,1.7,1.02,0.06,1.02,1.18,2.8,2.26,0.33,2.26,1.59,3.0,2.72,0.35,2.72,0.53,1.4,1.14,0.18,1.14,0.87,0.3,0.13,0.12,0.13,0.14,0.9,0.86,0.04,0.86,0.13,0.8,0.54,0.21,0.54,0.57,0.2,0.18,0.12,0.18,0.07,0.2,-0.09,0.07,-0.09,0.14,0.6400000000000001,2.5600000000000005,1.9599999999999997,2.8899999999999997,7.839999999999999,9.0,1.9599999999999997,0.09,0.81,0.6400000000000001,0.04000000000000001,0.04000000000000001,0.5184,0.9409,1.2544000000000002,1.0404,5.107599999999999,7.398400000000001,1.2995999999999999,0.016900000000000002,0.7395999999999999,0.2916,0.0324,0.0081,0.0841,1.0201,0.6889,1.3923999999999999,2.5281000000000002,0.28090000000000004,0.7569,0.019600000000000003,0.016900000000000002,0.32489999999999997,0.004900000000000001,0.019600000000000003,0.04409999999999999,0.019600000000000003,0.06760000000000001,0.0036,0.10890000000000001,0.12249999999999998,0.0324,0.0144,0.0016,0.04409999999999999,0.0144,0.004900000000000001
