Position,Height above ground [m],Time,X [m],Y [m],Z [m],Opening Angle [°],Stalling Angle Left [°],Stalling Angle Right [°],Roll Angle Left [°],Roll Angle Right [°],Yaw Angle Left [°],Yaw Angle Right [°],Speed hor. [km/h],Speed vert. [km/h],Speed resulting [km/h],W1_Speed,W1_Tangent,W1_Turbulence,W1_CleanTan,W1_Cross,W2_Speed,W2_Tangent,W2_Turbulence,W2_CleanTan,W2_Cross,W3_Speed,W3_Tangent,W3_Turbulence,W3_CleanTan,W3_Cross,W4_Speed,W4_Tangent,W4_Turbulence,W4_CleanTan,W4_Cross,W5_Speed,W5_Tangent,W5_Turbulence,W5_CleanTan,W5_Cross,W6_Speed,W6_Tangent,W6_Turbulence,W6_CleanTan,W6_Cross,W7_Speed,W7_Tangent,W7_Turbulence,W7_CleanTan,W7_Cross,W8_Speed,W8_Tangent,W8_Turbulence,W8_CleanTan,W8_Cross,W9_Speed,W9_Tangent,W9_Turbulence,W9_CleanTan,W9_Cross,W10_Speed,W10_Tangent,W10_Turbulence,W10_CleanTan,W10_Cross,W11_Speed,W11_Tangent,W11_Turbulence,W11_CleanTan,W11_Cross,W12_Speed,W12_Tangent,W12_Turbulence,W12_CleanTan,W12_Cross
-93.21,,0.092,-81.4,0.0,43.09,,,,,,,,0.0,0.0,0.0,0.6,0.09,0.07,0.09,0.42,0.9,0.48,0.03,0.48,0.73,0.5,0.49,0.0,0.49,0.14,0.6,0.02,0.05,0.02,0.55,0.4,0.25,0.02,0.25,0.27,0.8,0.54,0.32,0.54,0.58,1.0,0.19,0.11,0.19,1.02,0.9,0.77,0.11,0.77,0.41,0.5,0.28,0.11,0.28,0.34,0.4,0.2,0.03,0.2,0.33,0.3,-0.22,0.2,-0.22,0.12,0.2,-0.12,0.04,-0.12,0.21
0.0,2.93,4.15,0.02,0.0,-0.0,0.0,-11.5,-11.5,0.0,0.0,0.0,0.0,98.842,-20.11,100.867,0.6,-0.08,0.11,-0.08,0.35,0.7,0.24,0.13,0.24,0.63,0.6,0.58,0.12,0.58,0.2,0.7,0.0,0.0,0.0,0.65,0.6,0.48,0.03,0.48,0.42,1.2,0.63,0.05,0.63,0.94,0.9,0.02,0.01,0.02,0.86,1.1,1.07,0.02,1.07,0.16,0.5,-0.01,0.06,-0.01,0.46,0.4,0.23,0.05,0.23,0.23,0.2,-0.05,0.05,-0.05,0.21,0.5,-0.38,0.22,-0.38,0.38
1.0,2.81,4.248,1.33,-0.0,-0.28,2.5,-12.21,-11.257,-1.134,3.316,1.72,-0.846,100.197,-15.785,101.433,0.6,-0.08,0.11,-0.08,0.35,0.7,0.24,0.13,0.24,0.63,0.6,0.58,0.12,0.58,0.2,0.7,0.0,0.0,0.0,0.65,0.6,0.48,0.03,0.48,0.42,1.2,0.63,0.05,0.63,0.94,0.9,0.02,0.01,0.02,0.86,1.1,1.07,0.02,1.07,0.16,0.5,-0.01,0.06,-0.01,0.46,0.4,0.23,0.05,0.23,0.23,0.2,-0.05,0.05,-0.05,0.21,0.5,-0.38,0.22,-0.38,0.38
2.0,2.81,4.363,2.37,-0.0,-0.42,4.4,-10.197,-8.432,-3.983,2.274,3.04,-1.41,96.675,-14.242,97.718,0.6,-0.08,0.11,-0.08,0.35,0.7,0.24,0.13,0.24,0.63,0.6,0.58,0.12,0.58,0.2,0.7,0.0,0.0,0.0,0.65,0.6,0.48,0.03,0.48,0.42,1.2,0.63,0.05,0.63,0.94,0.9,0.02,0.01,0.02,0.86,1.1,1.07,0.02,1.07,0.16,0.5,-0.01,0.06,-0.01,0.46,0.4,0.23,0.05,0.23,0.23,0.2,-0.05,0.05,-0.05,0.21,0.5,-0.38,0.22,-0.38,0.38
3.0,2.83,4.306,3.4,-0.0,-0.56,6.6,-8.279,-4.894,-1.735,2.416,4.453,-2.215,97.134,-12.721,97.964,0.6,-0.08,0.11,-0.08,0.35,0.7,0.24,0.13,0.24,0.63,0.6,0.58,0.12,0.58,0.2,0.7,0.0,0.0,0.0,0.65,0.6,0.48,0.03,0.48,0.42,1.2,0.63,0.05,0.63,0.94,0.9,0.02,0.01,0.02,0.86,1.1,1.07,0.02,1.07,0.16,0.5,-0.01,0.06,-0.01,0.46,0.4,0.23,0.05,0.23,0.23,0.2,-0.05,0.05,-0.05,0.21,0.5,-0.38,0.22,-0.38,0.38
4.0,2.87,4.326,4.44,0.0,-0.7,9.0,-4.872,-0.225,1.623,4.015,5.857,-3.147,98.167,-13.242,99.056,0.6,-0.08,0.11,-0.08,0.35,0.7,0.24,0.13,0.24,0.63,0.6,0.58,0.12,0.58,0.2,0.7,0.0,0.0,0.0,0.65,0.6,0.48,0.03,0.48,0.42,1.2,0.63,0.05,0.63,0.94,0.9,0.02,0.01,0.02,0.86,1.1,1.07,0.02,1.07,0.16,0.5,-0.01,0.06,-0.01,0.46,0.4,0.23,0.05,0.23,0.23,0.2,-0.05,0.05,-0.05,0.21,0.5,-0.38,0.22,-0.38,0.38
5.0,2.91,4.497,5.47,0.0,-0.84,11.4,-0.036,5.189,2.271,6.756,7.228,-4.169,98.056,-15.847,99.328,0.7,-0.02,0.09,-0.02,0.31,0.7,0.24,0.13,0.24,0.63,0.6,0.56,0.1,0.56,0.21,0.7,0.0,0.02,0.0,0.63,0.7,0.47,0.05,0.47,0.46,1.2,0.67,0.07,0.67,0.94,0.9,0.0,0.01,0.0,0.84,1.0,0.98,0.12,0.98,0.12,0.5,-0.02,0.07,-0.02,0.47,0.4,0.24,0.03,0.24,0.26,0.2,-0.05,0.05,-0.05,0.21,0.6,-0.37,0.24,-0.37,0.42
6.0,2.95,4.535,6.5,-0.0,-1.01,14.1,1.452,8.019,-10.591,8.288,8.736,-5.433,96.824,-15.23,98.015,0.7,-0.02,0.09,-0.02,0.31,0.7,0.24,0.13,0.24,0.63,0.6,0.56,0.1,0.56,0.21,0.7,0.0,0.02,0.0,0.63,0.7,0.47,0.05,0.47,0.46,1.2,0.67,0.07,0.67,0.94,0.9,0.0,0.01,0.0,0.84,1.0,0.98,0.12,0.98,0.12,0.5,-0.02,0.07,-0.02,0.47,0.4,0.24,0.03,0.24,0.26,0.2,-0.05,0.05,-0.05,0.21,0.6,-0.37,0.24,-0.37,0.42
7.0,2.99,4.572,7.52,-0.0,-1.19,16.9,3.775,10.095,-11.729,6.378,10.256,-6.849,96.833,-16.314,98.199,0.7,-0.02,0.09,-0.02,0.31,0.7,0.24,0.13,0.24,0.63,0.6,0.56,0.1,0.56,0.21,0.7,0.0,0.02,0.0,0.63,0.7,0.47,0.05,0.47,0.46,1.2,0.67,0.07,0.67,0.94,0.9,0.0,0.01,0.0,0.84,1.0,0.98,0.12,0.98,0.12,0.5,-0.02,0.07,-0.02,0.47,0.4,0.24,0.03,0.24,0.26,0.2,-0.05,0.05,-0.05,0.21,0.6,-0.37,0.24,-0.37,0.42
8.0,3.05,4.61,8.54,-0.01,-1.37,19.8,6.299,11.981,-9.983,3.625,11.776,-8.3,97.147,-17.816,98.768,0.7,-0.02,0.09,-0.02,0.31,0.7,0.24,0.13,0.24,0.63,0.6,0.56,0.1,0.56,0.21,0.7,0.0,0.02,0.0,0.63,0.7,0.47,0.05,0.47,0.46,1.2,0.67,0.07,0.67,0.94,0.9,0.0,0.01,0.0,0.84,1.0,0.98,0.12,0.98,0.12,0.5,-0.02,0.07,-0.02,0.47,0.4,0.24,0.03,0.24,0.26,0.2,-0.05,0.05,-0.05,0.21,0.6,-0.37,0.24,-0.37,0.42
